traj,s1,s2,s3
0,5.57872663e-05,0,0
1,0.000998293981,0.00085279718,1.0343354e-05
2,0.00197033351,0.00173591985,2.16779827e-05
3,0.00297397142,0.00264999201,3.40563201e-05
4,0.00400585216,0.00359568349,4.75322668e-05
5,0.00506692054,0.00457366137,6.21621512e-05
6,0.00616262062,0.00558453286,7.80053451e-05
7,0.00728530064,0.00662908098,9.51214461e-05
8,0.00844586641,0.00770784821,0.000113575545
9,0.00963290688,0.00882172398,0.00013343124
10,0.0108557539,0.0099712722,0.000154758396
11,0.0121130496,0.0111572389,0.000177627604
12,0.0134049645,0.0123803616,0.000202112264
13,0.0147308884,0.0136414208,0.000228288947
14,0.0160937365,0.0149410898,0.00025623673
15,0.0174913816,0.0162802245,0.000286037917
16,0.0189249143,0.0176595915,0.00031777806
17,0.0203970503,0.0190798882,0.000351545139
18,0.021906795,0.0205419883,0.000387431384
19,0.0234580915,0.0220465567,0.000425531209
20,0.0250462405,0.0235946234,0.000465943944
21,0.0266731698,0.0251869764,0.000508772035
22,0.0283423737,0.0268243384,0.000554119993
23,0.0300534181,0.0285076015,0.000602097716
24,0.0318077542,0.0302375983,0.000652818417
25,0.0336029269,0.0320153534,0.000706401072
26,0.0354409851,0.0338417105,0.000762967218
27,0.037324667,0.035717424,0.000822640257
28,0.0392520726,0.037643604,0.000885554182
29,0.0412271433,0.0396209471,0.000951839436
30,0.0432486683,0.0416505225,0.00102163875
31,0.0453133993,0.0437335409,0.00109509879
32,0.0474289693,0.0458705164,0.00117236387
33,0.0495916717,0.0480627269,0.00125359173
34,0.0518051423,0.0503109917,0.00133893965
35,0.0540688187,0.0526163466,0.00142857293
36,0.0563830398,0.0549799129,0.00152266456
37,0.0587504283,0.057402499,0.00162138615
38,0.0611680895,0.0598854907,0.00172492722
39,0.0636407137,0.0624296628,0.00183346937
40,0.0661678538,0.0650361404,0.00194720936
41,0.0687489212,0.0677061602,0.00206634984
42,0.0713859797,0.0704406872,0.00219109771
43,0.074079752,0.0732408538,0.00232166611
44,0.0768312439,0.0761077702,0.00245827436
45,0.0796408206,0.079042688,0.00260115624
46,0.0825103074,0.0820465907,0.00275054295
47,0.085440129,0.0851207227,0.00290667731
48,0.0884311497,0.0882662982,0.00306981383
49,0.091484271,0.0914844871,0.00324020861
50,0.0946004167,0.0947764814,0.00341812917
51,0.0977808535,0.0981435627,0.00360385352
52,0.101026818,0.101586886,0.00379766221
53,0.10433843,0.10510774,0.00399984838
54,0.107714809,0.108707681,0.00421072589
55,0.111159898,0.112387657,0.00443059485
56,0.114674464,0.116149008,0.00465977564
57,0.118259192,0.119993098,0.00489860307
58,0.121915191,0.123921216,0.00514741708
59,0.125641242,0.127934963,0.00540657621
60,0.129440531,0.132035509,0.00567644043
61,0.133314341,0.136224106,0.00595737388
62,0.137263134,0.140502349,0.00624976866
63,0.141287148,0.144871667,0.00655402523
64,0.145389035,0.149333403,0.00687054731
65,0.149568394,0.153889015,0.00719975494
66,0.153827608,0.158539936,0.00754208071
