traj,s1,s2,s3
0,4.55460649e-05,0,0
1,0.000989703112,0.000852816622,1.03410639e-05
2,0.00196269015,0.00173595513,2.16735843e-05
3,0.0029650277,0.00265005464,3.40496845e-05
4,0.00399724161,0.00359576358,4.75235865e-05
5,0.00505987508,0.00457374379,6.21516883e-05
6,0.00615347689,0.00558465859,7.79926049e-05
7,0.00727859046,0.00662919367,9.5107207e-05
8,0.00843580719,0.00770803308,0.000113558941
9,0.00962563418,0.00882187858,0.000133413254
10,0.0108487047,0.00997143984,0.000154738795
11,0.0121055758,0.0111574298,0.00017760614
12,0.0133968433,0.0123805823,0.000202089126
13,0.0147231109,0.0136416545,0.000228264296
14,0.0160849672,0.0149413636,0.000256210245
15,0.0174830407,0.0162805114,0.000286010094
16,0.0189179424,0.0176598486,0.000317748578
17,0.0203903094,0.0190801639,0.000351514522
18,0.0219007675,0.0205422547,0.000387399137
19,0.0234499592,0.0220469069,0.000425497652
20,0.0250385609,0.0235949829,0.000465909252
21,0.0266671963,0.0251872726,0.000508735189
22,0.0283365659,0.026824642,0.000554081518
23,0.0300473273,0.0285079349,0.000602058193
24,0.0318001881,0.0302380193,0.000652778719
25,0.0335958153,0.0320157669,0.00070635986
26,0.0354349203,0.0338420831,0.000762923795
27,0.0373182036,0.0357178412,0.000822596485
28,0.0392464101,0.037643984,0.000885508605
29,0.0412202328,0.039621409,0.000951793569
30,0.0432404727,0.0416511036,0.00102159358
31,0.0453077517,0.0437339507,0.00109504955
32,0.0474229492,0.0458709635,0.00117231405
33,0.0495867692,0.048063118,0.00125353946
34,0.0518000051,0.0503113978,0.0013388868
35,0.054063417,0.0526167862,0.00142851949
36,0.0563778169,0.0549803451,0.0015226102
37,0.0587439649,0.0574030504,0.00162133272
38,0.061162699,0.0598859675,0.00172487122
39,0.0636348799,0.0624302067,0.00183341454
40,0.06616126,0.0650367588,0.00194715534
41,0.0687426776,0.0677067265,0.0020662935
42,0.0713800639,0.0704412684,0.00219104136
43,0.0740741491,0.0732413903,0.0023216072
44,0.0768259019,0.0761083141,0.00245821476
45,0.079636164,0.0790431574,0.00260109408
46,0.0825058371,0.082047075,0.00275048031
47,0.0854357779,0.0851212144,0.00290661398
48,0.0884269029,0.088266775,0.00306974887
49,0.0914801881,0.0914849937,0.00324014551
50,0.094596453,0.0947769806,0.00341806514
51,0.0977767333,0.0981441066,0.00360379089
52,0.101021849,0.101587452,0.00379759795
53,0.104332894,0.105108418,0.00399978831
54,0.107710719,0.10870821,0.00421065977
55,0.111156404,0.112388141,0.0044305264
56,0.114670888,0.116149515,0.00465970905
