1.99999996490334e-13,-0.023399253473961643,-0.007375352869314385,0.3469645416555252,-0.31777420983821425,-0.3152725840412886,0.349466167452176,0.11067464769718935,2.939915179134539e-7,-2.8386926375260207e-8,0.0007259905380004227,0.0007936172252462779,-0.0007261871440605657,-0.0007934206191861216,7.087873506148078e-5,2.3898463836479663e-5
2.0180878452721873e-13,-0.023398877135927573,-0.00737486644642345,0.3087879848639245,-0.35595076912696516,-0.3534491160336209,0.31128963795688036,0.1106746493482444,2.9399159581457323e-7,-2.8388896187450195e-8,0.0007262461971978447,0.0007933616297000439,-0.0007259308065532516,-0.0007936770203446875,7.087901681876373e-5,2.3898401583506924e-5
2.0363393046438083e-13,-0.02339912751772785,-0.007375183790654697,0.33360407327771885,-0.33113468477838703,-0.32863304775894864,0.33610571029895836,0.1106746508529884,2.9399117374259216e-7,-2.8387341104550892e-8,0.0007257966661588963,0.0007938112209997286,-0.0007263808235593653,-0.0007932270635993058,7.087888206735712e-5,2.3898436315939166e-5
2.0547556982709186e-13,-0.023399100608002182,-0.007375099355932787,0.32704268421838395,-0.33769607685341996,-0.3351944256427103,0.32954433543060974,0.1106746524813621,2.93991071571236e-7,-2.8388554223456007e-8,0.0007263980261154997,0.0007932099245649655,-0.0007257791379769405,-0.0007938288127035168,7.087903034029612e-5,2.3898406591541628e-5
2.0733387879820486e-13,-0.02339881741802681,-0.007374862296113391,0.30852364373682495,-0.35621512140106854,-0.3537134817571439,0.3110252833808587,0.11067465402782584,2.9399065017873235e-7,-2.8387829247715107e-8,0.0007258425679229451,0.0007937654444847642,-0.000726334961984034,-0.0007932730504236595,7.08789404913098e-5,2.3898433662852428e-5
2.0920899290299139e-13,-0.023399322595693696,-0.00737532898936359,0.3447679103705092,-0.31997085809528625,-0.3174692119549111,0.34726955651021024,0.11067465565250463,2.939912102924198e-7,-2.8388861426000092e-8,0.0007260650612982757,0.0007935430149862172,-0.0007261123503546662,-0.0007934957259297994,7.087901523664265e-5,2.3898415963914867e-5
2.1110106121925015e-13,-0.023398751156151684,-0.007374797818250368,0.3036136101775987,-0.3611251623616962,-0.3586235262945114,0.3061152462437391,0.11067465722798844,2.9399091279214455e-7,-2.8387946463274154e-8,0.0007265032035536292,0.0007931049356270328,-0.0007256745347861819,-0.0007939336043945143,7.087892439637413e-5,2.3898448224163884e-5
2.1301023282477988e-13,-0.0233990054081872,-0.007375060896672301,0.324258583052136,-0.3404801933614599,-0.33797856471497867,0.3267602116981523,0.11067465883376472,2.9399207111941735e-7,-2.8389031113492618e-8,0.0007254984493579468,0.0007941097536522043,-0.0007266795452755474,-0.0007929286577346222,7.087886833082198e-5,2.3898454861638908e-5
2.149366839024336e-13,-0.023399376189810094,-0.007375406049361989,0.34905271393522785,-0.31568606593008464,-0.31318443025298687,0.35155434961500975,0.11067466049409795,2.9399122789407097e-7,-2.8388308655320865e-8,0.0007265649276523749,0.0007930433408263268,-0.0007256129356209241,-0.0007939953328578426,7.087894344791724e-5,2.3898459735454686e-5
2.1688054997748285e-13,-0.02339847140366335,-0.00737458244893242,0.2887735143907442,-0.3759652704593444,-0.3734636628619906,0.2912751219874912,0.11067466205736927,2.9399137954971356e-7,-2.838808209349654e-8,0.0007261716441074017,0.0007934366875687013,-0.0007260070306335795,-0.0007936013010425781,7.087867004193758e-5,2.3898502078483373e-5
