1.2280552472770993e-16,-4.58813008813513e-17,0.3323890924249157,-0.3323890924249163,-0.33238909242491715,0.3323890924249165,0.11066571441649584,-1.5642976877320782e-22,-1.808061478387075e-21,0.0007597069085497057,0.000759706908549705,-0.0007597069085497056,-0.0007597069085497047,-6.152304413794645e-20,5.1756125505459463e-20
-7.196378148678078e-7,-2.2282488503785104e-7,0.33238881826863415,-0.33238936657092916,-0.3323892894999644,0.3323888953395863,0.11066571435005836,8.968576392640273e-12,-8.67287186560123e-13,0.0007597058686851949,0.0007597079471800466,-0.0007597058686852314,-0.00075970794718001,2.1727752992318827e-9,7.26259457735506e-10
-1.439280880292384e-6,-4.4564504925989195e-7,0.3323885441795587,-0.33238964078253264,-0.332389486642499,0.3323886983195974,0.11066571443410488,1.7937253019507884e-11,-1.7349144878600357e-12,0.0007597048302344271,0.0007597089871733049,-0.0007597048302345003,-0.0007597089871732322,4.3455321119593296e-9,1.45252102418559e-9
-2.158931032486226e-6,-6.684671219805911e-7,0.3323882699852766,-0.33238991489967484,-0.3323896836843279,0.33238850120063856,0.11066571439261083,2.6905864084520036e-11,-2.6022307848433733e-12,0.0007597037905550949,0.0007597100261063402,-0.0007597037905552041,-0.000759710026106231,6.5183487389906086e-9,2.1787664967132587e-9
-2.878548892691213e-6,-8.913015919124073e-7,0.3323879965923693,-0.3323901898020801,-0.3323898815175602,0.33238830487689325,0.11066571438865469,3.587449435543554e-11,-3.46863866370481e-12,0.0007597027512539882,0.0007597110652540827,-0.0007597027512541339,-0.0007597110652539367,8.691101376754788e-9,2.9050361463339216e-9
-3.5982078247170673e-6,-1.11410500865858e-6,0.33238772168635156,-0.3323904631895276,-0.33239007784270297,0.3323881070331759,0.11066571437700916,4.4843152913632594e-11,-4.336666098514649e-12,0.0007597017120720679,0.0007597121043313644,-0.0007597017120722501,-0.0007597121043311822,1.086380310454988e-8,3.6313067817792275e-9
-4.317833495255094e-6,-1.3369549780954473e-6,0.33238744786879804,-0.332390737688533,-0.3323902752629492,0.33238791029438164,0.11066571441790264,5.381184925945857e-11,-5.205063065469786e-12,0.000759700673069537,0.0007597131440353561,-0.0007597006730697552,-0.0007597131440351373,1.3036657966722742e-8,4.357569263955808e-9
-5.037467219084414e-6,-1.5597838016762424e-6,0.3323871740705486,-0.3323910121957101,-0.33239047269596694,0.33238771357028524,0.11066571439443501,6.278043004322996e-11,-6.07149839521968e-12,0.0007596996335371036,0.0007597141830861667,-0.0007596996335373585,-0.0007597141830859115,1.520946045289316e-8,5.083820272783954e-9
-5.757134007943879e-6,-1.7825880834235918e-6,0.3323868990378522,-0.33239128546397667,-0.3323906688987873,0.3323875156030416,0.11066571423989535,7.174924213877644e-11,-6.939243070525381e-12,0.0007596985930257062,0.0007597152209168393,-0.0007596985930259975,-0.0007597152209165481,1.7382158349705838e-8,5.810079869769142e-9
-6.476730165886048e-6,-2.0054204190759085e-6,0.3323866268372091,-0.3323915615507963,-0.3323908679123802,0.33238732047562247,0.11066571443862033,8.071763587135856e-11,-7.80645101974768e-12,0.0007596975553476085,0.000759716261805001,-0.0007596975553479362,-0.0007597162618046731,1.9554963015853036e-8,6.536320341921226e-9
