4.540183363133110106e-05,0.000000000000000000e+00,0.000000000000000000e+00
7.444842049153521657e-05,2.617306199681479484e-05,3.083566468831122620e-07
1.035222958307713270e-04,5.237507139099761844e-05,6.176317697281774599e-07
1.326244964729994535e-04,7.860609184717759490e-05,9.278283528146857861e-07
1.617537345737218857e-04,1.048660124070011079e-04,1.238945174009131733e-06
1.909107086248695850e-04,1.311550440732389688e-04,1.550986439724511001e-06
2.200956223532557487e-04,1.574730849824845791e-04,1.863951865743729286e-06
2.493082138244062662e-04,1.838202006183564663e-04,2.177844180550891906e-06
2.785484830383211374e-04,2.101963036693632603e-04,2.492664179953862913e-06
3.078161098528653383e-04,2.366016124142333865e-04,2.808414365063072182e-06
3.371115599293261766e-04,2.630359376780688763e-04,3.125092462141765282e-06
3.664344549179077148e-04,2.894994686357676983e-04,3.442707111389609054e-06
3.957858425565063953e-04,3.159921616315841675e-04,3.761255356948822737e-06
4.251652862876653671e-04,3.425139584578573704e-04,4.080735379830002785e-06
4.545720585156232119e-04,3.690649755299091339e-04,4.401155820232816041e-06
4.840061010327190161e-04,3.956453001592308283e-04,4.722514404420508072e-06
5.134687526151537895e-04,4.222546122036874294e-04,5.044810222898377106e-06
5.429584416560828686e-04,4.488932609092444181e-04,5.368049642129335552e-06
5.724769434891641140e-04,4.755613044835627079e-04,5.692234935850137845e-06
6.020223372615873814e-04,5.022584809921681881e-04,6.017360192345222458e-06
6.315962527878582478e-04,5.289850523695349693e-04,6.343431778077501804e-06
6.611978751607239246e-04,5.557409022003412247e-04,6.670453331025782973e-06
6.908279610797762871e-04,5.825261468999087811e-04,6.998422122705960646e-06
7.204845896922051907e-04,6.093406700529158115e-04,7.327346338570350781e-06
7.501701475121080875e-04,6.361846462823450565e-04,7.657219612156040967e-06
7.798839360475540161e-04,6.630580173805356026e-04,7.988043762452434748e-06
8.096256642602384090e-04,6.899606669321656227e-04,8.319825610669795424e-06
8.393945754505693913e-04,7.168928859755396843e-04,8.652562428324017674e-06
8.691921248100697994e-04,7.438544416800141335e-04,8.986260581878013909e-06
8.990173228085041046e-04,7.708457997068762779e-04,9.320920980826485902e-06
9.288708679378032684e-04,7.978663197718560696e-04,9.656537258706521243e-06
9.587527019903063774e-04,8.249167003668844700e-04,9.993121238949242979e-06
9.886617772281169891e-04,8.519961265847086906e-04,1.033066473610233516e-05
1.018599490635097027e-03,8.791053551249206066e-04,1.066917229763930663e-05
1.048565376549959183e-03,9.062442695721983910e-04,1.100865938497008756e-05
1.078559202142059803e-03,9.334123460575938225e-04,1.134910689870594069e-05
1.108581316657364368e-03,9.606105741113424301e-04,1.169052666227798909e-05
