analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,0,48.135348
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,1,47.471218
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,2,47.499574
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,3,46.606401
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,4,47.315547
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,5,47.477830
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,6,47.689976
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,7,47.587739
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,8,47.330770
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,9,47.382519
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,10,47.410055
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,11,47.189153
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,12,47.509432
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,13,47.568373
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,14,47.248844
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,15,47.418102
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,16,47.671820
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,17,47.382899
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,18,47.690707
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,19,47.919122
times,pleiades,classical-rk4,fixed,both,none,nan,8,28,20,47.300295
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,0,47.695370
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,1,46.704658
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,2,46.666985
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,3,46.183526
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,4,47.158689
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,5,46.865710
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,6,46.812242
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,7,46.780304
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,8,47.087205
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,9,46.997998
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,10,46.904188
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,11,46.872980
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,12,46.480986
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,13,46.990237
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,14,46.841927
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,15,46.933755
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,16,46.894324
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,17,46.634434
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,18,46.788226
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,19,46.711126
times,pleiades,classical-rk4,fixed,none,none,nan,8,28,20,47.094710
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,0,48.198058
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,1,47.682175
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,2,47.794341
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,3,47.816131
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,4,48.053854
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,5,47.812558
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,6,47.916908
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,7,47.946841
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,8,47.983727
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,9,48.247604
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,10,47.857590
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,11,48.379597
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,12,48.176437
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,13,48.080948
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,14,48.155450
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,15,48.094896
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,16,49.008285
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,17,48.473872
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,18,48.526809
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,19,48.382218
times,pleiades,classical-rk4,fixed,both,none,nan,32,28,20,48.106040
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,0,47.196719
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,1,46.646520
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,2,46.990015
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,3,46.872634
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,4,47.051279
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,5,46.955675
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,6,46.899957
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,7,47.027607
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,8,47.085842
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,9,46.852659
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,10,46.966732
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,11,46.835364
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,12,46.879009
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,13,46.844143
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,14,46.876686
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,15,46.796527
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,16,47.323063
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,17,46.865643
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,18,47.040727
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,19,46.993571
times,pleiades,classical-rk4,fixed,none,none,nan,32,28,20,46.973806
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,0,48.697314
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,1,48.599879
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,2,48.182514
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,3,48.298255
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,4,47.896390
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,5,48.411483
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,6,48.325328
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,7,49.850350
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,8,48.272620
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,9,48.544695
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,10,48.119141
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,11,47.995522
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,12,48.589463
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,13,48.281650
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,14,48.489939
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,15,48.038555
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,16,48.194449
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,17,47.960888
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,18,48.234076
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,19,47.117885
times,pleiades,classical-rk4,fixed,both,none,nan,128,28,20,47.988639
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,0,47.392784
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,1,47.240872
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,2,47.279186
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,3,47.256675
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,4,47.216223
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,5,47.322885
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,6,47.288058
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,7,47.205400
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,8,47.322146
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,9,47.136356
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,10,47.136938
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,11,47.156964
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,12,47.190455
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,13,47.226282
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,14,46.987382
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,15,47.193564
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,16,47.155204
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,17,47.164836
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,18,47.124856
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,19,46.838485
times,pleiades,classical-rk4,fixed,none,none,nan,128,28,20,46.969910
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,0,63.077417
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,1,62.288510
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,2,62.479568
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,3,62.197997
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,4,61.846690
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,5,62.092446
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,6,62.660467
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,7,62.121256
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,8,62.198695
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,9,62.903486
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,10,62.919955
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,11,62.449486
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,12,62.145380
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,13,62.054260
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,14,62.537958
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,15,62.519521
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,16,62.483207
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,17,64.254197
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,18,63.575443
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,19,63.056829
times,pleiades,classical-rk4,fixed,both,none,nan,512,28,20,62.840718
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,0,62.111777
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,1,61.370455
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,2,61.464044
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,3,61.721167
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,4,61.734382
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,5,61.571989
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,6,61.408636
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,7,61.440939
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,8,61.294506
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,9,61.599628
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,10,61.458015
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,11,61.098234
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,12,61.394228
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,13,61.429536
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,14,61.282755
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,15,61.452709
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,16,61.692095
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,17,61.428598
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,18,61.295996
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,19,61.235774
times,pleiades,classical-rk4,fixed,none,none,nan,512,28,20,61.235512
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,0,71.719016
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,1,70.530737
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,2,70.570614
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,3,70.638594
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,4,70.353206
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,5,70.540832
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,6,70.021478
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,7,70.473580
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,8,70.222057
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,9,70.466899
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,10,70.617058
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,11,70.609992
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,12,70.350720
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,13,70.563877
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,14,70.599340
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,15,70.605595
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,16,70.375410
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,17,70.602112
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,18,70.445726
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,19,70.465141
times,pleiades,classical-rk4,fixed,both,none,nan,2048,28,20,70.235291
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,0,69.772682
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,1,69.695689
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,2,69.642695
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,3,69.643695
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,4,69.612703
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,5,69.656207
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,6,69.611523
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,7,69.686320
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,8,69.701595
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,9,69.611130
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,10,69.675813
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,11,69.658313
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,12,69.631578
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,13,69.615627
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,14,69.217593
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,15,69.673391
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,16,69.621866
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,17,69.622270
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,18,69.693058
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,19,69.685078
times,pleiades,classical-rk4,fixed,none,none,nan,2048,28,20,69.545792
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,0,279.107233
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,1,277.329541
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,2,277.287381
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,3,277.459832
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,4,277.453113
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,5,276.941125
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,6,277.477328
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,7,277.173791
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,8,277.082281
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,9,277.221141
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,10,277.671967
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,11,277.246998
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,12,277.099517
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,13,277.240760
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,14,277.280042
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,15,277.182228
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,16,277.281427
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,17,277.121688
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,18,277.395393
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,19,277.067080
times,pleiades,classical-rk4,fixed,both,none,nan,8192,28,20,277.255172
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,0,276.595756
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,1,276.227364
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,2,276.481098
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,3,276.457769
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,4,276.504369
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,5,276.473560
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,6,276.240411
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,7,276.418558
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,8,276.593161
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,9,276.019652
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,10,276.579030
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,11,276.503984
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,12,276.240840
times,pleiades,classical-rk4,fixed,none,none,nan,8192,28,13,275.996401
