analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,0,65.373800
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,1,65.447800
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,2,65.247800
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,3,65.074100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,4,65.269000
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,5,65.467500
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,6,65.119400
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,7,65.086100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,8,65.276500
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,9,65.371200
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,10,65.186100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,11,65.092800
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,12,65.275800
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,13,65.407900
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,14,65.111100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,15,65.141700
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,16,65.387600
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,17,65.390200
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,18,65.260300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,19,65.205400
times,ring_modulator_index2,rosenbrock23_sciml,fixed,none,none,nan,8,15,20,66.622300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,0,163.992300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,1,65.537100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,2,65.269300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,3,65.567600
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,4,65.582500
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,5,65.230100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,6,65.184700
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,7,65.436200
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,8,65.509400
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,9,65.246200
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,10,65.191700
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,11,65.385200
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,12,65.519900
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,13,65.232100
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,14,65.170500
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,15,65.406300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,16,65.505600
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,17,65.229300
times,ring_modulator_index2,rosenbrock23_sciml,fixed,both,none,nan,8,15,18,65.155500
