tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-1.98473613e-19,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,5.57525302e-29,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,1.24041056e-25,-1.23994192e-25,0,4,0
0.01,1,3.74654531e-16,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.05240047e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,4.79811766e-15,-1.23994192e-25,0,4,0
0.01,2,7.4950748e-16,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-2.10535833e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,9.59623531e-15,-1.23994192e-25,0,4,0
0.01,3,1.12436053e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-3.15831631e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,1.43943542e-14,-1.23994192e-25,0,4,0
0.01,4,1.49921359e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-4.21127478e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,1.91924706e-14,-1.23994192e-25,0,4,0
0.01,5,1.87406611e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-5.26423152e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,2.39905853e-14,-1.23994192e-25,0,4,0
0.01,6,2.24891949e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-6.31719073e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,2.87887085e-14,-1.23994192e-25,0,4,0
0.01,7,2.62377222e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-7.37014748e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,3.35868215e-14,-1.23994192e-25,0,4,0
0.01,8,2.99862538e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-8.4231057e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,3.83849412e-14,-1.23994192e-25,0,4,0
0.01,9,3.37347833e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-9.47606442e-25,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,4.3183061e-14,-1.23994192e-25,0,4,0
0.01,10,3.74833086e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.05290202e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,4.79811706e-14,-1.23994192e-25,0,4,0
0.01,11,4.12318402e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.15819789e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,5.27792904e-14,-1.23994192e-25,0,4,0
0.01,12,4.4980376e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.26349376e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,5.7577417e-14,-1.23994192e-25,0,4,0
0.01,13,4.87289034e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.36878953e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,6.23755266e-14,-1.23994192e-25,0,4,0
0.01,14,5.24774307e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.47408541e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,6.7173643e-14,-1.23994192e-25,0,4,0
0.01,15,5.62259623e-15,1.98464721e-19,8.41925576e-05,-8.41925576e-05,-8.41925576e-05,8.41925576e-05,-5.2486869e-11,-1.57938118e-24,-5.5750508e-29,-2.10472306e-10,-2.10472306e-10,2.10472306e-10,2.10472306e-10,7.19717593e-14,-1.23994192e-25,0,4,0
