tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,1.27720021e-19,-3.08706907e-18,5.79507869e-05,-5.79507941e-05,-5.79507287e-05,5.79508778e-05,-1.05037038e-11,2.03877304e-29,4.57118028e-28,-9.96716459e-11,-9.96716043e-11,9.96716459e-11,9.96715974e-11,4.53619025e-26,1.01691862e-24,0,9,0
0.01,1,5.00813921e-17,7.81171896e-19,5.79852094e-05,-5.79851985e-05,-5.79853295e-05,5.79852858e-05,-1.05371397e-11,-4.09942201e-27,-7.27277851e-29,-9.98684191e-11,-9.98684538e-11,9.98684052e-11,9.98684607e-11,1.66640074e-15,-1.61798675e-25,0,9,0
0.01,2,1.03052047e-16,-1.00150748e-18,5.79870393e-05,-5.79870757e-05,-5.79870357e-05,5.79870321e-05,-1.05363409e-11,-8.56030254e-27,1.52061678e-28,-9.98632149e-11,-9.98631872e-11,9.9863201e-11,9.9863201e-11,3.3327875e-15,3.38283179e-25,0,9,0
0.01,3,1.53581671e-16,2.10162761e-24,5.79963671e-05,-5.79963671e-05,-5.79963671e-05,5.79963671e-05,-1.05448948e-11,-1.27156751e-26,-1.53665535e-34,-9.99118843e-11,-9.99118843e-11,9.99118843e-11,9.99118843e-11,5.00219881e-15,6.12786992e-31,0,9,0
0.01,4,2.05242899e-16,-1.05790901e-19,5.79960615e-05,-5.79960615e-05,-5.79958578e-05,5.79958432e-05,-1.05492108e-11,-1.70251699e-26,8.75948072e-30,-9.99371558e-11,-9.99371558e-11,9.99371627e-11,9.99371558e-11,6.67077579e-15,1.94883927e-26,0,9,0
0.01,5,2.54424954e-16,-3.46926373e-19,5.79706175e-05,-5.79705338e-05,-5.79705593e-05,5.79705993e-05,-1.05188731e-11,-2.10234559e-26,-1.63544253e-29,-9.97612687e-11,-9.97613242e-11,9.97613381e-11,9.97612548e-11,8.32270688e-15,-3.63745736e-26,0,9,0
0.01,6,3.05821325e-16,7.81171896e-19,5.79852094e-05,-5.79851985e-05,-5.79853295e-05,5.79852858e-05,-1.05371397e-11,-2.52667942e-26,-7.27277851e-29,-9.98684191e-11,-9.98684538e-11,9.98684052e-11,9.98684607e-11,9.99841503e-15,-1.61798675e-25,0,9,0
0.01,7,3.58409154e-16,1.50354707e-18,5.79763291e-05,-5.79763946e-05,-5.79764237e-05,5.797638e-05,-1.05256186e-11,-2.96545818e-26,-2.16677784e-28,-9.97996408e-11,-9.97995783e-11,9.97995991e-11,9.979962e-11,1.16565862e-14,-4.82035231e-25,0,9,0
0.01,8,4.10784033e-16,5.07946432e-24,5.8036454e-05,-5.80364504e-05,-5.80363085e-05,5.80363085e-05,-1.05734657e-11,-3.40460164e-26,1.18722119e-33,-1.00079861e-10,-1.00079861e-10,1.00079861e-10,1.00079861e-10,1.33670998e-14,-2.58344412e-31,0,9,0
0.01,9,4.58735468e-16,9.24770657e-19,5.79471962e-05,-5.79471962e-05,-5.79471453e-05,5.7947178e-05,-1.05040733e-11,-3.79259979e-26,-1.72297761e-28,-9.96734362e-11,-9.96734362e-11,9.967345e-11,9.96734223e-11,1.49635045e-14,-3.83293758e-25,0,9,0
