tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,1.56180813e-09,-1.97708716e-09,2367.87524,-2367.64771,-2368.17554,2367.93872,-0.0249515995,5.05491892e-17,4.83759674e-17,-0.00194018893,-0.00194003619,0.00194039079,0.00194023177,7.17224538e-14,8.72872128e-14,3,7,0
0.01,1,2.83641134e-06,-1.53929463e-07,2368.23535,-2370.41602,-2370.92651,2368.08398,-0.024951769,-1.07420594e-12,2.62273401e-14,-0.00194043957,-0.00194190978,0.00194225251,0.00194033782,2.2488404e-08,4.58987535e-11,3,7,0
0.01,2,5.66387962e-06,-3.06505115e-07,2366.77954,-2372.04492,-2372.03833,2366.72778,-0.0249517467,-2.1483813e-12,5.23488452e-14,-0.00193945668,-0.0019430042,0.00194299989,0.00193942175,4.49768116e-08,9.16378709e-11,3,7,0
0.01,3,8.49208755e-06,-4.62707874e-07,2364.8374,-2372.98218,-2372.72925,2364.74268,-0.024951702,-3.22214933e-12,7.90620688e-14,-0.00193814631,-0.00194363389,0.00194346393,0.00193808263,6.74660896e-08,1.38519529e-10,3,7,0
0.01,4,1.1354874e-05,-5.83586029e-07,2364.01294,-2373.44312,-2373.16357,2364.15088,-0.024951702,-4.29948742e-12,1.02144394e-13,-0.00193759019,-0.00194394507,0.00194375706,0.00193768274,8.9947811e-08,1.787792e-10,3,7,0
0.01,5,1.42182034e-05,-7.05318314e-07,2364.01099,-2374.48657,-2374.31934,2364.14111,-0.0249517728,-5.3763361e-12,1.2563709e-13,-0.00193758751,-0.00194464845,0.00194453634,0.00193767494,1.12430413e-07,2.19521845e-10,3,7,0
0.01,6,1.70311032e-05,-8.810444e-07,2361.9458,-2375.92212,-2375.8335,2361.86182,-0.0249517113,-6.44883235e-12,1.53763409e-13,-0.00193619519,-0.001945614,0.00194555463,0.00193613872,1.34922544e-07,2.69010952e-10,3,7,0
0.01,7,1.98817434e-05,-1.01785395e-06,2360.18823,-2375.88159,-2376.20142,2360.04565,-0.0249515921,-7.52512722e-12,1.77736732e-13,-0.00193500845,-0.00194558513,0.00194580003,0.0019349124,1.57406262e-07,3.10967557e-10,3,7,0
0.01,8,2.27295659e-05,-1.15186447e-06,2359.8186,-2377.68677,-2377.29712,2359.69409,-0.0249516815,-8.6011363e-12,2.02369127e-13,-0.00193476013,-0.00194680272,0.0019465409,0.00193467643,1.79890733e-07,3.54003271e-10,3,7,0
0.01,9,2.55826435e-05,-1.28468923e-06,2359.10083,-2378.55127,-2378.46875,2359.02271,-0.0249517169,-9.67770482e-12,2.26018626e-13,-0.00193427771,-0.00194738782,0.00194733229,0.00193422544,2.02374082e-07,3.95401129e-10,3,7,0
0.01,10,2.84019225e-05,-1.44993578e-06,2357.1853,-2379.81226,-2379.64038,2357.0625,-0.0249516908,-1.07504743e-11,2.53732229e-13,-0.0019329848,-0.00194823439,0.00194811902,0.00193290249,2.24865644e-07,4.44003001e-10,3,7,0
0.01,11,3.12551783e-05,-1.57944748e-06,2356.90283,-2381.29663,-2381.02246,2356.97339,-0.0249517318,-1.18267288e-11,2.77808863e-13,-0.00193279481,-0.00194923568,0.0019490514,0.00193284207,2.47349618e-07,4.85910256e-10,3,7,0
0.01,12,3.411734e-05,-1.70180977e-06,2355.47095,-2381.10449,-2380.85059,2355.63867,-0.024951648,-1.29038074e-11,3.00989295e-13,-0.00193182647,-0.00194910401,0.00194893335,0.00193193927,2.69831617e-07,5.26403143e-10,3,7,0
0.01,13,3.69781737e-05,-1.82862857e-06,2355.98926,-2382.91992,-2382.72192,2355.92969,-0.0249517746,-1.39812268e-11,3.2421746e-13,-0.00193218142,-0.00195033476,0.00195020181,0.0019321416,2.92313302e-07,5.669058e-10,3,7,0
0.01,14,3.97854383e-05,-2.00981685e-06,2352.60547,-2383.07642,-2383.6333,2352.79272,-0.0249515846,-1.50524194e-11,3.5339914e-13,-0.00192989351,-0.00195043115,0.00195080519,0.00193001912,3.14807863e-07,6.18143647e-10,3,7,0
0.01,15,4.26368897e-05,-2.14555052e-06,2352.85425,-2385.20703,-2385.7959,2352.83447,-0.0249517355,-1.61293565e-11,3.76870329e-13,-0.00193006534,-0.00195187202,0.00195226737,0.00193005218,3.37290544e-07,6.59291344e-10,3,7,0
