tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,naccept,nreject,converged
0.01,0,-3.41415216e-08,-3.92148053e-07,-0.153048679,0.152843311,0.152843133,-0.15304932,-0.0313859433,1.60881497e-12,3.1613284e-12,-3.89928999e-07,-3.87040075e-07,3.87040018e-07,3.89929056e-07,2.57498756e-09,1.41190115e-09,40,0,0
0.01,1,0.000129860535,-0.000100382669,-0.155798554,0.164455608,0.164343432,-0.155910894,-0.0314082503,-6.58368415e-10,4.81561568e-10,-4.23449194e-07,-5.8177352e-07,5.81761242e-07,4.23461529e-07,2.34495701e-07,1.507983e-07,40,0,0
0.01,2,0.000259618013,-0.000200225826,-0.145797163,0.165671498,0.165451437,-0.146017477,-0.031398844,-1.31783573e-09,9.60653779e-10,-3.01599187e-07,-6.11649398e-07,6.11619612e-07,3.01628944e-07,4.6782651e-07,3.00475193e-07,40,0,0
0.01,3,0.000389575696,-0.000300413754,-0.152323887,0.175721526,0.175385982,-0.15265967,-0.0314332843,-1.97692507e-09,1.44137546e-09,-3.83264137e-07,-8.7533698e-07,8.75303158e-07,3.83297959e-07,7.00977523e-07,4.50574845e-07,40,0,0
0.01,4,0.000519500114,-0.00039999251,-0.159012616,0.184276611,0.183824927,-0.159464106,-0.0314707197,-2.63803801e-09,1.91828042e-09,-4.93999323e-07,-1.18633704e-06,1.18630237e-06,4.94033941e-07,9.31066495e-07,5.98994859e-07,39,0,0
0.01,5,0.000649148715,-0.000499905087,-0.145264938,0.18319428,0.182635933,-0.145822957,-0.0314440168,-3.29838712e-09,2.39681897e-09,-3.01830397e-07,-1.13912847e-06,1.13907254e-06,3.01886217e-07,1.16259275e-06,7.4824186e-07,39,0,0
0.01,6,0.000778817106,-0.000600830303,-0.169492185,0.196405292,0.195721298,-0.170175925,-0.0315438993,-3.95433464e-09,2.88201329e-09,-7.20038997e-07,-1.82121107e-06,1.82117583e-06,7.20074127e-07,1.40073143e-06,9.00797204e-07,39,0,0
0.01,7,0.000908545509,-0.000701443234,-0.166859359,0.198158294,0.197360039,-0.16765748,-0.0315477923,-4.61172434e-09,3.36525496e-09,-6.52071435e-07,-1.9335082e-06,1.93346659e-06,6.52113044e-07,1.63692641e-06,1.05236506e-06,39,0,0
0.01,8,0.00103838718,-0.000801549759,-0.16865477,0.201578781,0.200665355,-0.169567779,-0.0315697566,-5.2707807e-09,3.8455279e-09,-6.92491255e-07,-2.17951742e-06,2.17947445e-06,6.92534513e-07,1.8700764e-06,1.20239679e-06,40,0,0
0.01,9,0.00116817246,-0.000901429041,-0.169053391,0.204319358,0.203291833,-0.170081198,-0.0315880254,-5.93097305e-09,4.32404335e-09,-7.06150274e-07,-2.3985433e-06,2.39849669e-06,7.06196374e-07,2.10149869e-06,1.3515853e-06,40,0,0
