traj,s1,s2,s3
0,4.42602104e-05,0,0
1,0.000988397049,0.000852799916,1.03366901e-05
2,0.00196142518,0.00173592404,2.16652006e-05
3,0.00296379253,0.00265001063,3.40375736e-05
4,0.00399603043,0.00359570934,4.7507925e-05
5,0.00505868532,0.00457367999,6.21326544e-05
6,0.00615229551,0.00558458967,7.79702168e-05
7,0.00727741793,0.0066291173,9.50813919e-05
8,0.00843461603,0.00770795066,0.00011352951
9,0.00962445699,0.00882179383,0.000133380367
10,0.0108475182,0.00997134764,0.00015470208
11,0.0121043753,0.0111573329,0.000177565526
12,0.0133956317,0.012380491,0.00020204451
13,0.0147218732,0.0136415586,0.000228214863
14,0.0160837118,0.0149412705,0.000256156578
15,0.0174818002,0.0162804127,0.000285953807
16,0.0189167578,0.0176597573,0.000317691854
17,0.0203891527,0.0190800708,0.000351456518
18,0.0218996536,0.0205421671,0.00038734058
19,0.0234488714,0.0220468286,0.000425437902
20,0.0250374731,0.0235948935,0.000465847988
21,0.0266661439,0.0251872055,0.000508672849
22,0.0283355191,0.0268245768,0.000554017781
23,0.0300462823,0.028507866,0.000601992535
24,0.0317991339,0.0302379578,0.000652710267
25,0.0335947797,0.0320157371,0.000706290244
26,0.0354338735,0.0338420384,0.000762851967
27,0.0373171382,0.0357177965,0.000822521513
28,0.0392453186,0.0376439318,0.000885430316
29,0.0412191562,0.0396213904,0.000951713882
30,0.0432393961,0.0416510776,0.00102151441
31,0.0453067757,0.0437339582,0.00109497539
32,0.0474219918,0.0458709709,0.00117224199
33,0.0495858453,0.0480631217,0.00125346973
34,0.0517990924,0.0503113978,0.00133881869
35,0.0540625341,0.0526168123,0.0014284543
36,0.056376949,0.0549803711,0.00152254605
37,0.0587431155,0.0574030802,0.00162126985
38,0.0611618832,0.0598860346,0.00172480964
39,0.0636340082,0.062430229,0.00183335238
40,0.0661603883,0.0650367811,0.00194709282
41,0.0687418357,0.0677067861,0.00206623296
42,0.0713791624,0.0704412833,0.00219097827
43,0.07407327,0.0732414424,0.0023215448
44,0.0768250078,0.0761083663,0.00245815283
45,0.0796352848,0.0790432245,0.00260103191
46,0.0825049505,0.0820471346,0.00275041815
47,0.0854349136,0.0851212591,0.00290655484
48,0.0884260759,0.0882668123,0.00306969136
49,0.091479376,0.0914850309,0.0032400887
50,0.0945956483,0.0947770178,0.00341800903
51,0.0977759287,0.0981441215,0.00360373268
52,0.101021111,0.101587519,0.0037975423
53,0.104332082,0.105108425,0.00399972498
54,0.107709996,0.108708262,0.0042105969
55,0.111155674,0.112388194,0.00443045888
56,0.11467012,0.116149545,0.00465963315
57,0.118254431,0.119993716,0.00489845732
58,0.121909454,0.123921901,0.00514726108
59,0.125636399,0.127935633,0.00540641043
60,0.129436076,0.132036045,0.0056762509
61,0.133309677,0.136224717,0.0059571676
62,0.137258351,0.140503123,0.00624955213
63,0.141282871,0.144872367,0.00655377749
64,0.14538452,0.149334133,0.00687026838
65,0.149564311,0.153889731,0.00719944062
66,0.153823465,0.15854077,0.00754175335
67,0.158162907,0.163288593,0.00789762661
68,0.162583768,0.168134704,0.00826751254
69,0.167087227,0.173080653,0.00865189731
70,0.171674505,0.178128049,0.00905126333
71,0.17634666,0.183278367,0.0094661098
72,0.181104794,0.188533112,0.00989694521
73,0.18595016,0.193893924,0.0103443041
74,0.19088392,0.199362382,0.0108087277
75,0.195907295,0.20494014,0.011290784
76,0.201021373,0.210628673,0.0117910346
77,0.20622766,0.216429979,0.01231011
78,0.211527109,0.222345382,0.0128485914
79,0.216920987,0.228376597,0.0134071056
80,0.222410604,0.234525383,0.0139863081
81,0.227997214,0.240793481,0.0145868575
82,0.233682081,0.247182563,0.015209442
83,0.239466444,0.253694355,0.0158547498
84,0.245351732,0.260330766,0.0165235158
85,0.251339018,0.267093241,0.0172164626
86,0.257429928,0.273984045,0.0179343764
87,0.263625473,0.281004578,0.0186780095
88,0.269927293,0.288156956,0.0194481891
89,0.276336402,0.2954427,0.0202457048
90,0.282854468,0.302864015,0.021071434
91,0.289482653,0.31042251,0.021926228
92,0.296222478,0.318120241,0.02281099
93,0.303075284,0.325959057,0.0237266198
94,0.31004253,0.333940864,0.0246740635
95,0.317125618,0.342067808,0.025654301
96,0.32432577,0.35034135,0.0266682655
97,0.331644624,0.358763844,0.0277171154
98,0.339083493,0.367337048,0.0288018622
99,0.346643984,0.376063138,0.0299235228
100,0.35432744,0.384943992,0.0310831815
101,0.362135559,0.393981904,0.032282006
102,0.370069414,0.403178453,0.0335210674
103,0.378130972,0.412536144,0.0348016173
104,0.386321485,0.422056854,0.0361248404
105,0.394642651,0.431742907,0.0374919884
106,0.403095692,0.441595942,0.0389042981
107,0.411682516,0.451618463,0.0403632335
108,0.420404047,0.46181196,0.0418701284
109,0.429262429,0.472179264,0.0434263088
110,0.438259214,0.482722342,0.0450331643
111,0.447395712,0.493443191,0.0466920733
112,0.456673682,0.504344225,0.0484045483
113,0.466094524,0.515427351,0.0501719974
114,0.475660145,0.526695013,0.0519962423
