traj,s1,s2,s3
0,1.97339396e-05,0,0
1,0.000963771774,0.000852438039,1.02472468e-05
2,0.00193666585,0.00173523719,2.14880765e-05
3,0.00293894019,0.00264903507,3.37747297e-05
4,0.00397112686,0.00359447999,4.71615131e-05
5,0.00503376173,0.00457222853,6.17049154e-05
6,0.0061273938,0.00558295008,7.74636719e-05
7,0.00725257117,0.00662731891,9.44987769e-05
8,0.00840984937,0.00770602562,0.000112873597
9,0.00959980395,0.00881976634,0.000132654051
10,0.010823003,0.00996924844,0.000153908506
11,0.0120800287,0.0111551899,0.000176707908
12,0.0133714657,0.012378321,0.000201125877
13,0.0146979177,0.0136393821,0.000227239158
14,0.0160599835,0.0149391219,0.000255126884
15,0.0174582768,0.0162782986,0.000284871465
16,0.0188934132,0.0176576898,0.000316558231
17,0.0203660168,0.0190780722,0.000350275543
18,0.0218767393,0.0205402486,0.000386115687
19,0.0234261993,0.0220450126,0.000424173137
20,0.0250150692,0.0235931948,0.000464547105
21,0.0266439896,0.0251856111,0.000507339078
22,0.0283136349,0.0268231072,0.000552655256
23,0.0300246961,0.0285065453,0.000600605505
24,0.0317778289,0.0302367695,0.000651302806
25,0.0335737392,0.0320146605,0.000704864564
26,0.0354131274,0.0338411257,0.000761412957
27,0.0372967049,0.035717044,0.000821073714
28,0.0392251909,0.0376433395,0.000883976929
29,0.0411993079,0.0396209285,0.000950257643
30,0.0432197787,0.0416507535,0.00102005445
31,0.0452873632,0.043733757,0.00109351252
32,0.047402814,0.0458709225,0.00117078074
33,0.0495668836,0.0480632074,0.00125201291
34,0.0517803542,0.0503116101,0.00133736932
35,0.0540439822,0.0526171215,0.00142701343
36,0.0563585944,0.0549807772,0.0015211167
37,0.0587249659,0.0574035943,0.00161985413
38,0.0611439012,0.0598866194,0.00172340847
39,0.0636162311,0.0624309108,0.00183196727
40,0.0661427602,0.0650375187,0.00194572285
41,0.068724364,0.0677075684,0.00206487789
42,0.071361877,0.0704421401,0.00218963926
43,0.0740560964,0.0732423216,0.00232021697
44,0.0768079758,0.0761092678,0.00245683547
45,0.0796183497,0.079044126,0.00259972038
46,0.0824881122,0.0820480511,0.00274910755
47,0.0854181349,0.0851221681,0.00290523656
48,0.0884093493,0.0882677287,0.0030683605
49,0.0914626718,0.0914858952,0.00323873502
50,0.094579041,0.0947779194,0.00341662858
51,0.0977593437,0.0981449783,0.00360231148
52,0.101004593,0.101588383,0.00379607012
53,0.10431572,0.105109349,0.00399819436
54,0.10769368,0.108709164,0.00420898385
55,0.111139461,0.11238914,0.00442875084
56,0.114654042,0.116150551,0.00465780916
