traj,s1,s2,s3
0,-2.61195655e-05,0,0
1,0.000918533886,0.0008516573,1.0035943e-05
2,0.00189211417,0.00173376396,2.10725648e-05
3,0.00289514172,0.00264695333,3.31622723e-05
4,0.00392814353,0.00359187066,4.63595679e-05
5,0.00499164732,0.00456916727,6.07210386e-05
6,0.00608620094,0.00557950838,7.63056378e-05
7,0.00721233431,0.00662356382,9.31742907e-05
8,0.00837062951,0.00770202046,0.000111390829
9,0.00956162997,0.00881557167,0.000131021006
10,0.0107859094,0.00996491592,0.000152133318
11,0.0120440414,0.0111507727,0.000174798872
12,0.0133366231,0.0123738656,0.000199091621
13,0.0146642318,0.0136349322,0.000225087759
14,0.0160274673,0.0149347102,0.000252866739
15,0.017426949,0.0162739679,0.000282511057
16,0.0188632812,0.017653469,0.000314106088
17,0.0203370899,0.0190739874,0.000347740192
18,0.0218490157,0.0205363221,0.000383505219
19,0.023399679,0.0220412686,0.00042149605
20,0.0249897391,0.0235896464,0.000461811345
21,0.0266198535,0.0251822732,0.000504552794
22,0.0282906834,0.0268199947,0.000549826655
23,0.0300028939,0.0285036527,0.000597741804
24,0.0317571908,0.0302341133,0.000648411922
25,0.0335542336,0.0320122503,0.000701954064
26,0.0353947468,0.0338389426,0.00075848971
27,0.037279401,0.0357150882,0.000818144006
28,0.0392089449,0.0376416072,0.000881047279
29,0.0411840938,0.0396194085,0.000947333814
30,0.0432055704,0.0416494422,0.00101714267
31,0.0452741347,0.0437326469,0.0010906175
32,0.0473905317,0.0458699949,0.00116790761
33,0.0495555066,0.0480624437,0.00124916539
34,0.0517698564,0.050310988,0.00133455009
35,0.0540343449,0.0526166409,0.00142422644
36,0.0563497655,0.0549804159,0.0015183643
37,0.0587169081,0.0574033223,0.00161713746
38,0.0611365959,0.0598864295,0.00172072824
39,0.0636096373,0.0624307878,0.00182932336
40,0.0661368445,0.0650374517,0.00194311573
41,0.0687190965,0.0677075088,0.00206230441
42,0.071357213,0.0704420879,0.00218709628
43,0.0740520582,0.0732422918,0.00231770403
44,0.0768044814,0.0761092231,0.00245434511
45,0.0796153694,0.0790440366,0.00259724702
46,0.0824856311,0.0820478946,0.0027466435
47,0.085416168,0.0851219967,0.00290277693
