dt,traj,s1,s2,s3,converged
0.5,0,0.00372515991,6.37365005e-09,4.46767512e-10,1
0.5,1,0.00468182657,0.000845365576,8.38892356e-06,1
0.5,2,0.00566719845,0.00172084966,1.81048163e-05,1
0.5,3,0.00668204809,0.00262738438,2.87500552e-05,1
0.5,4,0.00772666885,0.00356526067,4.0106388e-05,1
0.5,5,0.00880190358,0.00453560799,5.29813042e-05,1
0.5,6,0.00990830362,0.00553894881,6.7138506e-05,1
0.5,7,0.0110461321,0.00657583773,8.25878524e-05,1
0.5,8,0.0122161265,0.00764699653,0.000100358287,1
0.5,9,0.0134188458,0.00875321031,0.000118730008,1
0.5,10,0.014654858,0.00989512447,0.000138609612,1
0.5,11,0.0159247052,0.0110734804,0.000160070311,1
0.5,12,0.0172289778,0.012288983,0.000183184195,1
0.5,13,0.0185683984,0.0135423951,0.000208028883,1
0.5,14,0.0199433938,0.0148344664,0.000234684761,1
0.5,15,0.0213547349,0.0161659978,0.000263235095,1
0.5,16,0.0228029303,0.0175377131,0.000292596378,1
0.5,17,0.0242886133,0.0189503729,0.000325169414,1
0.5,18,0.0258123912,0.0204047877,0.000359910366,1
0.5,19,0.0273750685,0.0219018199,0.00039691251,1
0.5,20,0.0289770458,0.023442205,0.000436276809,1
0.5,21,1,0,0,0
0.5,22,1,0,0,0
0.5,23,1,0,0,0
0.5,24,1,0,0,0
0.5,25,1,0,0,0
0.5,26,1,0,0,0
0.5,27,1,0,0,0
0.5,28,1,0,0,0
0.5,29,1,0,0,0
0.5,30,1,0,0,0
0.5,31,1,0,0,0
0.5,32,1,0,0,0
0.5,33,1,0,0,0
0.5,34,1,0,0,0
0.5,35,1,0,0,0
0.5,36,1,0,0,0
0.5,37,1,0,0,0
0.5,38,1,0,0,0
0.5,39,1,0,0,0
0.5,40,1,0,0,0
0.5,41,1,0,0,0
0.5,42,1,0,0,0
0.5,43,1,0,0,0
0.5,44,1,0,0,0
0.5,45,1,0,0,0
0.5,46,1,0,0,0
0.5,47,1,0,0,0
0.5,48,1,0,0,0
0.5,49,1,0,0,0
0.5,50,1,0,0,0
0.5,51,1,0,0,0
0.5,52,1,0,0,0
0.5,53,1,0,0,0
0.5,54,1,0,0,0
0.5,55,1,0,0,0
0.5,56,1,0,0,0
0.5,57,1,0,0,0
0.5,58,1,0,0,0
0.5,59,1,0,0,0
0.5,60,1,0,0,0
0.5,61,1,0,0,0
0.5,62,1,0,0,0
0.5,63,1,0,0,0
0.5,64,0.149937794,0.148824736,0.00684133824,1
0.5,65,0.154131144,0.153371185,0.00717175519,1
0.5,66,0.158404097,0.15801315,0.00751536572,1
0.5,67,0.162757248,0.162751645,0.0078726029,1
0.5,68,0.167191669,0.167588577,0.00824392214,1
0.5,69,0.171708927,0.172525227,0.0086298259,1
0.5,70,0.176308975,0.177562729,0.00903070904,1
0.5,71,0.18099466,0.182703406,0.00944717787,1
0.5,72,1,0,0,0
0.5,73,1,0,0,0
0.5,74,1,0,0,0
0.5,75,1,0,0,0
0.5,76,1,0,0,0
0.5,77,1,0,0,0
0.5,78,1,0,0,0
0.5,79,1,0,0,0
0.5,80,1,0,0,0
0.5,81,1,0,0,0
0.5,82,1,0,0,0
0.5,83,1,0,0,0
0.5,84,1,0,0,0
0.5,85,1,0,0,0
0.5,86,1,0,0,0
0.5,87,1,0,0,0
0.5,88,1,0,0,0
0.5,89,1,0,0,0
0.5,90,1,0,0,0
0.5,91,1,0,0,0
0.5,92,1,0,0,0
0.5,93,1,0,0,0
0.5,94,1,0,0,0
0.5,95,1,0,0,0
0.5,96,1,0,0,0
0.5,97,1,0,0,0
0.5,98,1,0,0,0
0.5,99,1,0,0,0
0.5,100,1,0,0,0
0.5,101,1,0,0,0
0.5,102,1,0,0,0
0.5,103,1,0,0,0
0.5,104,1,0,0,0
0.5,105,1,0,0,0
0.5,106,1,0,0,0
0.5,107,1,0,0,0
0.5,108,1,0,0,0
0.5,109,1,0,0,0
0.5,110,1,0,0,0
0.5,111,1,0,0,0
0.5,112,1,0,0,0
0.5,113,1,0,0,0
0.5,114,1,0,0,0
0.5,115,1,0,0,0
0.5,116,1,0,0,0
0.5,117,1,0,0,0
0.5,118,1,0,0,0
0.5,119,1,0,0,0
0.5,120,1,0,0,0
0.5,121,1,0,0,0
0.5,122,1,0,0,0
0.5,123,1,0,0,0
0.5,124,1,0,0,0
0.5,125,1,0,0,0
0.5,126,1,0,0,0
0.5,127,1,0,0,0
0.5,128,1,0,0,0
0.5,129,1,0,0,0
0.5,130,1,0,0,0
0.5,131,1,0,0,0
0.5,132,1,0,0,0
0.5,133,1,0,0,0
0.5,134,1,0,0,0
0.5,135,1,0,0,0
0.5,136,1,0,0,0
0.5,137,1,0,0,0
0.5,138,1,0,0,0
0.5,139,1,0,0,0
0.5,140,1,0,0,0
0.5,141,1,0,0,0
0.5,142,1,0,0,0
0.5,143,1,0,0,0
0.5,144,1,0,0,0
0.5,145,1,0,0,0
0.5,146,1,0,0,0
0.5,147,1,0,0,0
0.5,148,1,0,0,0
0.5,149,1,0,0,0
0.5,150,1,0,0,0
0.5,151,1,0,0,0
0.5,152,1,0,0,0
0.5,153,1,0,0,0
0.5,154,1,0,0,0
0.5,155,1,0,0,0
0.5,156,1,0,0,0
0.5,157,1,0,0,0
0.5,158,1,0,0,0
0.5,159,1,0,0,0
0.5,160,1,0,0,0
0.5,161,1,0,0,0
0.5,162,1,0,0,0
0.5,163,1,0,0,0
0.5,164,1,0,0,0
0.5,165,1,0,0,0
0.5,166,1,0,0,0
0.5,167,1,0,0,0
0.5,168,1,0,0,0
0.5,169,1,0,0,0
0.5,170,1,0,0,0
0.5,171,1,0,0,0
0.5,172,1,0,0,0
0.5,173,1,0,0,0
0.5,174,1,0,0,0
0.5,175,1,0,0,0
0.5,176,1,0,0,0
0.5,177,1,0,0,0
0.5,178,1,0,0,0
0.5,179,1,0,0,0
0.5,180,1,0,0,0
0.5,181,1,0,0,0
0.5,182,1,0,0,0
0.5,183,1,0,0,0
0.5,184,1,0,0,0
0.5,185,1,0,0,0
0.5,186,1,0,0,0
0.5,187,1,0,0,0
0.5,188,1,0,0,0
0.5,189,1,0,0,0
0.5,190,1,0,0,0
0.5,191,1,0,0,0
0.5,192,1,0,0,0
0.5,193,1,0,0,0
0.5,194,1,0,0,0
0.5,195,1,0,0,0
0.5,196,1,0,0,0
0.5,197,1,0,0,0
0.5,198,1,0,0,0
0.5,199,1,0,0,0
0.5,200,1,0,0,0
0.5,201,1,0,0,0
0.5,202,1,0,0,0
0.5,203,1,0,0,0
0.5,204,1,0,0,0
0.5,205,1,0,0,0
0.5,206,1,0,0,0
0.5,207,1,0,0,0
0.5,208,1,0,0,0
0.5,209,1,0,0,0
0.5,210,1,0,0,0
0.5,211,1,0,0,0
0.5,212,1,0,0,0
0.5,213,1,0,0,0
0.5,214,1,0,0,0
0.5,215,1,0,0,0
0.5,216,1,0,0,0
0.5,217,1,0,0,0
0.5,218,1,0,0,0
0.5,219,2.58978701,3.09701538,1.15077698,1
0.5,220,2.62205672,3.13552237,1.17872679,1
0.5,221,2.65451384,3.17417669,1.20721221,1
0.5,222,2.68718338,3.21299744,1.23625839,1
0.5,223,2.72005916,3.25197792,1.26586354,1
0.5,224,2.75311446,3.291085,1.29602623,1
0.5,225,2.78635025,3.33031654,1.3267467,1
0.5,226,2.81978345,3.36967731,1.3580544,1
0.5,227,2.85339332,3.40915179,1.38993716,1
0.5,228,2.8871727,3.44872189,1.42239833,1
0.5,229,2.92112923,3.48838949,1.45545244,1
0.5,230,2.9552412,3.52813339,1.4890883,1
0.5,231,0.945986927,1.08100033,0.119186617,0
0.5,232,0.953012109,1.09077823,0.120821834,0
0.5,233,0.960075617,1.10062039,0.122475222,0
0.5,234,0.967174053,1.11052036,0.124145873,0
0.5,235,0.974310696,1.12048411,0.125834748,0
0.5,236,0.981487691,1.13051355,0.127542749,0
0.5,237,0.988699615,1.1406033,0.12926802,0
0.5,238,0.995948315,1.15075517,0.131011873,0
0.5,239,1.00323486,1.16096973,0.132773772,0
0.5,240,1.01056647,1.17125559,0.134556472,0
0.5,241,1.0179311,1.18159831,0.136356324,0
0.5,242,1.025334,1.19200659,0.138175458,0
0.5,243,1.03277373,1.20247638,0.140012905,0
0.5,244,1.04025936,1.2130208,0.141871899,0
0.5,245,1.04777908,1.22362208,0.143748522,0
0.5,246,1.05533731,1.23428965,0.145644829,0
0.5,247,1.06293833,1.24502718,0.147561848,0
0.5,248,1.07058024,1.25583172,0.149499267,0
0.5,249,1.07826102,1.26670408,0.151456594,0
0.5,250,1.08598089,1.27763915,0.153433263,0
