dt,traj,s1,s2,s3,converged
0.5,0,0.0941146463,2.1383844e-08,-1.50701618e-09,1
0.5,1,0.0941235423,4.83497342e-06,6.61842634e-08,1
0.5,2,0.0941324085,9.5942014e-06,1.32269079e-07,1
0.5,3,0.0941413566,1.4443247e-05,1.98041192e-07,1
0.5,4,0.0941502303,1.92102852e-05,2.64871716e-07,1
0.5,5,0.0941591188,2.40250192e-05,3.32132231e-07,1
0.5,6,0.0941680521,2.88669416e-05,3.9786363e-07,1
0.5,7,0.0941769332,3.36536432e-05,4.64586492e-07,1
0.5,8,0.0941858664,3.84961022e-05,5.30533782e-07,1
0.5,9,0.0941947475,4.32888482e-05,5.97564565e-07,1
0.5,10,0.0942036957,4.81258576e-05,6.63754633e-07,1
0.5,11,0.0942125916,5.29318568e-05,7.31153364e-07,1
0.5,12,0.0942214802,5.77366045e-05,7.98400549e-07,1
0.5,13,0.0942304283,6.25685789e-05,8.6445425e-07,1
0.5,14,0.0942393169,6.73919785e-05,9.31338491e-07,1
0.5,15,0.094248265,7.22157347e-05,9.97857342e-07,1
0.5,16,0.0942571983,7.70647093e-05,1.06534981e-06,1
0.5,17,0.0942661464,8.19097622e-05,1.13128499e-06,1
0.5,18,0.094275035,8.67248382e-05,1.19955007e-06,1
0.5,19,0.0942839831,9.15679411e-05,1.2657955e-06,1
0.5,20,0.0942928791,9.63849525e-05,1.33342394e-06,1
0.5,21,0.0943018422,0.000101243051,1.39967892e-06,1
0.5,22,0.0943107307,0.000106055559,1.46706896e-06,1
0.5,23,0.0943196937,0.000110910842,1.53387737e-06,1
0.5,24,0.0943285972,0.000115720613,1.60162801e-06,1
0.5,25,0.0943375602,0.000120617115,1.668305e-06,1
0.5,26,0.0943464711,0.000125411578,1.73632145e-06,1
0.5,27,0.0943554193,0.000130284068,1.803028e-06,1
0.5,28,0.0943643749,0.000135145587,1.86964985e-06,1
0.5,29,0.0943733156,0.000139998301,1.93798337e-06,1
0.5,30,0.0943822786,0.000144856822,2.00446652e-06,1
0.5,31,0.0943912044,0.000149700456,2.0726136e-06,1
0.5,32,0.0944001526,0.000154562833,2.13978842e-06,1
0.5,33,0.0944090635,0.000159404895,2.20857305e-06,1
0.5,34,0.094418034,0.00016428376,2.27526152e-06,1
0.5,35,0.0944270343,0.000169166422,2.34258187e-06,1
0.5,36,0.0944359154,0.000173985434,2.41080943e-06,1
0.5,37,0.0944449306,0.000178891321,2.4780054e-06,1
0.5,38,0.0944538862,0.000183752578,2.54496808e-06,1
0.5,39,0.0944628343,0.000188619466,2.61354694e-06,1
0.5,40,0.0944717973,0.000193491927,2.68126155e-06,1
0.5,41,0.0944807827,0.000198391106,2.74844842e-06,1
0.5,42,0.094489716,0.000203243719,2.81737698e-06,1
0.5,43,0.094498679,0.000208123485,2.88437082e-06,1
0.5,44,0.0945076868,0.000213030798,2.95222412e-06,1
0.5,45,0.09451662,0.000217877576,3.02150806e-06,1
0.5,46,0.094525598,0.000222765913,3.08883045e-06,1
0.5,47,0.0945345834,0.000227662764,3.15678199e-06,1
0.5,48,0.0945435613,0.000232551829,3.22385245e-06,1
0.5,49,0.0945525318,0.000237430824,3.2933649e-06,1
0.5,50,0.0945615098,0.000242317881,3.3607098e-06,1
0.5,51,0.0945704728,0.000247210643,3.4288239e-06,1
0.5,52,0.094579488,0.000252129452,3.49705488e-06,1
0.5,53,0.0945884362,0.000256996922,3.56568989e-06,1
0.5,54,0.0945974067,0.000261893962,3.63428308e-06,1
0.5,55,0.094606407,0.000266801391,3.70176281e-06,1
0.5,56,0.0946154296,0.000271737896,3.77054971e-06,1
0.5,57,0.0946243629,0.000276579725,3.83934184e-06,1
0.5,58,0.0946333855,0.000281515211,3.90788591e-06,1
0.5,59,0.0946423858,0.000286434486,3.97624717e-06,1
0.5,60,0.0946513787,0.000291339238,4.04435741e-06,1
0.5,61,0.0946603864,0.000296271435,4.113248e-06,1
0.5,62,0.0946694091,0.000301185704,4.18124364e-06,1
0.5,63,0.0946783572,0.000306069502,4.25084318e-06,1
0.5,64,0.0946873575,0.000310983392,4.31947774e-06,1
0.5,65,0.0946963951,0.000315910613,4.3877526e-06,1
0.5,66,0.0947053954,0.000320869382,4.45674186e-06,1
0.5,67,0.0947144181,0.000325784902,4.52546601e-06,1
0.5,68,0.0947234258,0.000330698909,4.59439798e-06,1
0.5,69,0.0947324187,0.000335634802,4.6631385e-06,1
0.5,70,0.0947414413,0.000340541446,4.7315234e-06,1
0.5,71,0.0947504565,0.000345486886,4.80034942e-06,1
0.5,72,0.0947594345,0.00035038605,4.87085572e-06,1
0.5,73,0.0947684869,0.000355354045,4.9398227e-06,1
0.5,74,0.0947774872,0.000360265694,5.00844772e-06,1
0.5,75,0.0947864726,0.000365203276,5.07696677e-06,1
0.5,76,0.09479554,0.000370167836,5.14722979e-06,1
0.5,77,0.0948045403,0.000375081057,5.21550555e-06,1
0.5,78,0.0948136076,0.000380052865,5.28489045e-06,1
0.5,79,0.0948226005,0.000384984713,5.35412119e-06,1
0.5,80,0.094831638,0.000389942928,5.42341513e-06,1
0.5,81,0.0948406532,0.000394865056,5.49293327e-06,1
0.5,82,0.0948497206,0.00039985191,5.56241775e-06,1
