tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,5.65917508e-05,0,0,11,0,1
0.01,1,6.42653467e-05,6.5401955e-06,7.69810029e-08,11,0,1
0.01,2,7.11127868e-05,1.30822145e-05,1.54020157e-07,11,0,1
0.01,3,7.90057529e-05,1.96260044e-05,2.31114512e-07,11,0,1
0.01,4,8.5521744e-05,2.61716741e-05,3.08270359e-07,11,0,1
0.01,5,9.3123308e-05,3.27190864e-05,3.85479723e-07,11,0,1
0.01,6,0.000100444471,3.92683287e-05,4.62747664e-07,11,0,1
0.01,7,0.000107639651,4.58193899e-05,5.40073813e-07,11,0,1
0.01,8,0.000115242379,5.23722156e-05,6.17454418e-07,11,0,1
0.01,9,0.000122437094,5.89269112e-05,6.94895675e-07,11,0,1
0.01,10,0.000129625172,6.54834002e-05,7.72394401e-07,11,0,1
0.01,11,0.000136264949,7.20418248e-05,8.49956962e-07,11,0,1
0.01,12,0.000144304577,7.86017918e-05,9.27561928e-07,11,0,1
0.01,13,0.000151498025,8.51637305e-05,1.00523403e-06,11,0,1
0.01,14,0.000158533381,9.1727532e-05,1.08296581e-06,11,0,1
0.01,15,0.000165754493,9.82931015e-05,1.16075307e-06,11,0,1
0.01,16,0.000173693712,0.000104860257,1.23858672e-06,11,0,1
0.01,17,0.000180523813,0.000111429574,1.31649551e-06,11,0,1
0.01,18,0.000187505939,0.000118000695,1.39446047e-06,11,0,1
0.01,19,0.00019496624,0.000124573431,1.47247465e-06,11,0,1
0.01,20,0.00020224684,0.000131148059,1.55055011e-06,11,0,1
0.01,21,0.000209401405,0.000137724535,1.6286856e-06,11,0,1
0.01,22,0.000217584078,0.000144302467,1.70685746e-06,11,0,1
0.01,23,0.000224354939,0.000150882697,1.78511664e-06,11,0,1
0.01,24,0.000232162158,0.000157464368,1.8634114e-06,11,0,1
0.01,25,0.000238921944,0.00016404831,1.94178847e-06,11,0,1
0.01,26,0.00024644495,0.000170633692,2.02020419e-06,11,0,1
0.01,27,0.000253502367,0.000177221154,2.0986904e-06,11,0,1
0.01,28,0.00026101165,0.000183810218,2.17722345e-06,11,0,1
0.01,29,0.000268097123,0.000190401261,2.25582539e-06,11,0,1
0.01,30,0.000275205355,0.000196994137,2.33448509e-06,11,0,1
0.01,31,0.000282411784,0.000203588803,2.41320095e-06,11,0,1
0.01,32,0.000289774471,0.000210185157,2.49196933e-06,11,0,1
0.01,33,0.000297085295,0.000216783403,2.57079728e-06,11,0,1
0.01,34,0.000304355315,0.00022338354,2.64968617e-06,11,0,1
0.01,35,0.000312045799,0.000229985191,2.72861826e-06,11,0,1
0.01,36,0.000319034763,0.00023658904,2.8076322e-06,11,0,1
0.01,37,0.000325775763,0.000243194983,2.88671481e-06,11,0,1
0.01,38,0.000333790493,0.000249801815,2.96580811e-06,11,0,1
0.01,39,0.000341333274,0.000256410829,3.04497757e-06,11,0,1
0.01,40,0.000348495378,0.00026302191,3.12421844e-06,11,0,1
0.01,41,0.000355918979,0.00026963462,3.20350955e-06,11,0,1
0.01,42,0.000362785504,0.000276249571,3.28288093e-06,11,0,1
0.01,43,0.000370472699,0.000282865745,3.36227617e-06,11,0,1
0.01,44,0.000377754768,0.000289484102,3.44174782e-06,11,0,1
0.01,45,0.000385187799,0.000296104059,3.52127063e-06,11,0,1
0.01,46,0.00039205057,0.000302726345,3.60087688e-06,11,0,1
0.01,47,0.000400083343,0.000309349474,3.68048791e-06,11,0,1
0.01,48,0.000406727893,0.000315975602,3.76022399e-06,11,0,1
0.01,49,0.000414962153,0.000322602224,3.83994302e-06,11,0,1
0.01,50,0.000422130222,0.000329231552,3.91977028e-06,11,0,1
0.01,51,0.000429069158,0.000335862918,3.99966802e-06,11,0,1
0.01,52,0.000436788308,0.00034249539,4.07958532e-06,11,0,1
0.01,53,0.00044375041,0.000349130423,4.15959903e-06,11,0,1
0.01,54,0.000451663014,0.000355766359,4.2396241e-06,11,0,1
0.01,55,0.000458442286,0.000362405204,4.3197665e-06,11,0,1
0.01,56,0.000465566205,0.000369045651,4.39995119e-06,11,0,1
0.01,57,0.000473495718,0.00037568697,4.48014862e-06,11,0,1
0.01,58,0.000480761839,0.00038233088,4.56044154e-06,11,0,1
0.01,59,0.000488161866,0.000388976448,4.64078494e-06,11,0,1
0.01,60,0.000495467335,0.000395623909,4.72119382e-06,11,0,1
0.01,61,0.000502814772,0.000402273203,4.80165909e-06,11,0,1
0.01,62,0.000509837817,0.000408924709,4.88220303e-06,11,0,1
0.01,63,0.000517836539,0.000415576913,4.96274606e-06,11,0,1
0.01,64,0.000524893461,0.000422232057,5.04340687e-06,11,0,1
0.01,65,0.000531930185,0.000428888976,5.12412726e-06,11,0,1
0.01,66,0.000539651141,0.000435546943,5.2048631e-06,11,0,1
0.01,67,0.000547028263,0.000442207122,5.28567898e-06,11,0,1
0.01,68,0.000554437633,0.000448869105,5.36655307e-06,11,0,1
0.01,69,0.000561485067,0.000455533474,5.44751083e-06,11,0,1
0.01,70,0.000568858057,0.000462199241,5.52850543e-06,11,0,1
0.01,71,0.000576693041,0.000468866143,5.60952731e-06,11,0,1
0.01,72,0.000583665911,0.000475536071,5.69066833e-06,11,0,1
0.01,73,0.000591418997,0.000482206815,5.77181254e-06,11,0,1
0.01,74,0.000598799612,0.000488879858,5.85304406e-06,11,0,1
0.01,75,0.000606135873,0.000495554763,5.93433515e-06,11,0,1
0.01,76,0.000613205601,0.000502231938,6.01570946e-06,11,0,1
0.01,77,0.000620620849,0.000508910394,6.09711378e-06,11,0,1
0.01,78,0.000628549082,0.000515590014,6.17854039e-06,11,0,1
0.01,79,0.000635266362,0.000522273185,6.26011797e-06,11,0,1
0.01,80,0.000642543775,0.000528957346,6.34171283e-06,11,0,1
0.01,81,0.00064978638,0.000535643427,6.42336818e-06,11,0,1
0.01,82,0.000657921599,0.000542329974,6.50501215e-06,11,0,1
0.01,83,0.000664985564,0.000549020129,6.58680437e-06,11,0,1
0.01,84,0.000672121765,0.000555711915,6.66865026e-06,11,0,1
0.01,85,0.000680077064,0.000562404166,6.75048386e-06,11,0,1
0.01,86,0.000686752202,0.000569100375,6.832488e-06,11,0,1
0.01,87,0.000694543065,0.000575796643,6.91445575e-06,11,0,1
0.01,88,0.000701851328,0.000582495413,6.99652264e-06,11,0,1
0.01,89,0.000708938984,0.00058919657,7.0786723e-06,11,0,1
0.01,90,0.000716516748,0.000595898659,7.16083696e-06,11,0,1
0.01,91,0.00072432356,0.000602602202,7.24303754e-06,11,0,1
0.01,92,0.000731683511,0.000609308423,7.3253409e-06,11,0,1
0.01,93,0.000738665811,0.000616017089,7.40774112e-06,11,0,1
0.01,94,0.000746490608,0.000622726104,7.49011861e-06,11,0,1
0.01,95,0.000753975066,0.000629437563,7.57258977e-06,11,0,1
0.01,96,0.000761441304,0.000636150769,7.6551205e-06,11,0,1
0.01,97,0.00076885958,0.000642866071,7.73771626e-06,11,0,1
0.01,98,0.000776092114,0.000649583351,7.82038933e-06,11,0,1
0.01,99,0.000784105097,0.000656301447,7.90305148e-06,11,0,1
0.01,100,0.000790649094,0.000663023733,7.98591191e-06,11,0,1
0.01,101,0.000798694848,0.000669744972,8.06868229e-06,11,0,1
0.01,102,0.000805751246,0.000676470168,8.15161366e-06,11,0,1
0.01,103,0.000813505263,0.000683195831,8.23453593e-06,11,0,1
0.01,104,0.000820730405,0.000689924345,8.31757097e-06,11,0,1
0.01,105,0.000827992568,0.000696654664,8.40066332e-06,11,0,1
0.01,106,0.000835796352,0.000703385682,8.48375657e-06,11,0,1
0.01,107,0.000842933077,0.000710119959,8.56698261e-06,11,0,1
0.01,108,0.000850418059,0.000716855284,8.65022866e-06,11,0,1
0.01,109,0.000857567298,0.00072359317,8.73357385e-06,11,0,1
0.01,110,0.000865185342,0.000730331987,8.81693086e-06,11,0,1
0.01,111,0.000872247969,0.000737073889,8.90040792e-06,11,0,1
0.01,112,0.0008801691,0.000743815617,8.98384678e-06,11,0,1
0.01,113,0.000887736329,0.000750560022,9.06738569e-06,11,0,1
0.01,114,0.000894987781,0.000757307047,9.15102373e-06,11,0,1
0.01,115,0.000903045177,0.000764054072,9.2346263e-06,11,0,1
0.01,116,0.00090974156,0.000770805869,9.31844443e-06,11,0,1
0.01,117,0.000917979516,0.000777556386,9.40214977e-06,11,0,1
0.01,118,0.000924900814,0.000784311211,9.4860643e-06,11,0,1
0.01,119,0.000932039053,0.000791067665,9.57001521e-06,11,0,1
0.01,120,0.000939782767,0.000797824876,9.65395884e-06,11,0,1
0.01,121,0.000947472116,0.0008045836,9.7379625e-06,11,0,1
0.01,122,0.000955271826,0.000811344187,9.82201709e-06,11,0,1
0.01,123,0.000962441904,0.000818108092,9.90620811e-06,11,0,1
0.01,124,0.000969552551,0.000824873685,9.9904646e-06,11,0,1
0.01,125,0.00097712758,0.000831640267,1.00747284e-05,11,0,1
0.01,126,0.000984555343,0.000838409062,1.01590686e-05,11,0,1
0.01,127,0.000992607791,0.000845178147,1.02433924e-05,11,0,1
0.01,128,0.000999932759,0.000851950899,1.03278671e-05,11,0,1
0.01,129,0.00100697437,0.000858726213,1.04124392e-05,11,0,1
