tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,4.42057753e-05,0,0,10,0,1
0.01,1,5.16630789e-05,6.54041924e-06,7.70024045e-08,11,0,1
0.01,2,5.88203511e-05,1.30826511e-05,1.54062405e-07,11,0,1
0.01,3,6.63692408e-05,1.96266756e-05,2.31178632e-07,11,0,1
0.01,4,7.35151261e-05,2.61725236e-05,3.08353947e-07,10,0,1
0.01,5,8.0890648e-05,3.27201706e-05,3.85584684e-07,11,0,1
0.01,6,7.55293877e-05,3.92694856e-05,4.69660364e-07,9,0,1
0.01,7,9.5557516e-05,4.5820907e-05,5.402228e-07,10,0,1
0.01,8,0.000101228427,5.23742019e-05,6.17655644e-07,10,0,1
0.01,9,0.000109877066,5.89289084e-05,6.95087408e-07,11,0,1
0.01,10,0.000114228824,6.54861215e-05,7.72704254e-07,10,0,1
0.01,11,0.000124243263,7.20441749e-05,8.50185472e-07,11,0,1
0.01,12,0.000123282342,7.86055971e-05,9.29516943e-07,9,0,1
0.01,13,0.000138798103,8.51666482e-05,1.00551301e-06,10,0,1
0.01,14,0.000146498583,9.17305151e-05,1.08325855e-06,10,0,1
0.01,15,0.000153647678,9.82963247e-05,1.16106776e-06,10,0,1
0.01,16,0.000161240459,0.000104863822,1.23892937e-06,10,0,1
0.01,17,0.000167947073,0.000111433379,1.31685806e-06,11,0,1
0.01,18,0.000175216686,0.000118004587,1.39483882e-06,11,0,1
0.01,19,0.000182720192,0.000124577549,1.47287312e-06,11,0,1
0.01,20,0.000190300445,0.000131152265,1.55096643e-06,10,0,1
0.01,21,0.000197292451,0.000137729061,1.62912454e-06,11,0,1
0.01,22,0.000204727534,0.000144307458,1.70733597e-06,10,0,1
0.01,23,0.000208624857,0.000150889085,1.78583878e-06,10,0,1
0.01,24,0.000218859539,0.000157470015,1.86395971e-06,10,0,1
0.01,25,0.000226318589,0.000164053883,1.94232257e-06,10,0,1
0.01,26,0.000233097497,0.000170639847,2.02082174e-06,10,0,1
0.01,27,0.000240977097,0.000177227135,2.09926566e-06,10,0,1
0.01,28,0.000248276978,0.000183816534,2.17782485e-06,11,0,1
0.01,29,0.000255943189,0.000190407503,2.25643635e-06,10,0,1
0.01,30,0.000263359718,0.000197000423,2.33511037e-06,10,0,1
0.01,31,0.000270448305,0.00020359538,2.41384578e-06,10,0,1
0.01,32,0.000277533516,0.000210192113,2.49266691e-06,10,0,1
0.01,33,0.000284726091,0.000216790693,2.57149532e-06,11,0,1
0.01,34,0.00029199812,0.000223390976,2.65040535e-06,11,0,1
0.01,35,0.00029894663,0.000229993268,2.72943817e-06,10,0,1
0.01,36,0.000306852307,0.000236596796,2.80838526e-06,11,0,1
0.01,37,0.000314060278,0.000243202638,2.88747242e-06,11,0,1
0.01,38,0.000321625383,0.000249809993,2.96660778e-06,10,0,1
0.01,39,0.000329019269,0.000256419327,3.04580112e-06,10,0,1
0.01,40,0.000336238765,0.000263030612,3.1250604e-06,11,0,1
0.01,41,0.000343907479,0.000269643409,3.20436698e-06,10,0,1
0.01,42,0.000351094786,0.000276258274,3.28375518e-06,10,0,1
0.01,43,0.000357207697,0.000282875815,3.36331391e-06,10,0,1
0.01,44,0.000365089334,0.000289493968,3.44272803e-06,10,0,1
0.01,45,0.000372049166,0.000296114507,3.52231859e-06,10,0,1
0.01,46,0.000380453828,0.000302735716,3.60182889e-06,10,0,1
0.01,47,0.000387534034,0.000309359952,3.68150381e-06,10,0,1
0.01,48,0.000394777744,0.000315985759,3.76121989e-06,11,0,1
0.01,49,0.000401259254,0.000322614098,3.84110717e-06,10,0,1
0.01,50,0.000409544184,0.00032924267,3.92087668e-06,10,0,1
0.01,51,0.000416752358,0.000335874007,4.00074077e-06,11,0,1
0.01,52,0.00040942739,0.000342500833,4.16861349e-06,9,0,1
0.01,53,0.000431396009,0.000349142065,4.16074954e-06,10,0,1
0.01,54,0.000438851392,0.000355778669,4.24078644e-06,11,0,1
0.01,55,0.000446495542,0.000362416875,4.32093202e-06,10,0,1
0.01,56,0.000453413581,0.00036905767,4.40112353e-06,11,0,1
0.01,57,0.000460869254,0.000375699776,4.48136643e-06,11,0,1
0.01,58,0.000468595041,0.000382343365,4.56166435e-06,10,0,1
0.01,59,0.000475856214,0.000388989283,4.64205868e-06,10,0,1
0.01,60,0.000480763556,0.000395639508,4.72285001e-06,10,0,1
0.01,61,0.000490243838,0.000402286852,4.80295967e-06,11,0,1
0.01,62,0.000497720786,0.00040893798,4.8834936e-06,11,0,1
0.01,63,0.000505181437,0.00041559097,4.9641003e-06,10,0,1
0.01,64,0.000512520433,0.000422245997,5.04475929e-06,11,0,1
0.01,65,0.000519393885,0.000428903208,5.12572842e-06,9,0,1
0.01,66,0.000527290162,0.000435561349,5.20627054e-06,10,0,1
0.01,67,0.000534919498,0.000442221499,5.28710098e-06,10,0,1
0.01,68,0.000542210939,0.000448883919,5.36801917e-06,10,0,1
0.01,69,0.000549668272,0.000455547997,5.44894101e-06,10,0,1
0.01,70,0.000556672399,0.000462214317,5.52996744e-06,11,0,1
0.01,71,0.000563504349,0.00046888279,5.61114575e-06,10,0,1
0.01,72,0.000571278099,0.000475551933,5.69227041e-06,10,0,1
0.01,73,0.000579188752,0.000482222589,5.77335231e-06,10,0,1
0.01,74,0.000586094975,0.000488896505,5.85470116e-06,10,0,1
0.01,75,0.000593675941,0.000495571236,5.93592449e-06,11,0,1
0.01,76,0.000601389911,0.000502247771,6.01728743e-06,10,0,1
0.01,77,0.000608431175,0.0005089271,6.09872768e-06,11,0,1
0.01,78,0.000615841476,0.000515607593,6.18021841e-06,11,0,1
0.01,79,0.000623441767,0.000522289716,6.26176279e-06,10,0,1
0.01,80,0.000630559807,0.000528974226,6.34337084e-06,11,0,1
0.01,81,0.00063817593,0.000535660074,6.4250421e-06,10,0,1
0.01,82,0.000645780179,0.000542347669,6.50675111e-06,10,0,1
0.01,83,0.000634956814,0.00054906297,6.59562238e-06,10,0,1
0.01,84,0.000660667953,0.000555728911,6.67035329e-06,10,0,1
0.01,85,0.000667358225,0.000562423375,6.75230922e-06,11,0,1
0.01,86,0.000675009505,0.000569118187,6.83429244e-06,10,0,1
0.01,87,0.000682414684,0.000575815327,6.91627611e-06,11,0,1
