tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,4.62401658e-05,0,0,5,0,1
0.01,1,2.44162511e-05,-3.00663705e-05,4.34663743e-05,5,0,1
0.01,2,-0.000116722658,-0.000530110148,-0.000167072969,5,0,1
0.01,3,0.000155465212,0.000306466303,8.06857788e-05,5,0,1
0.01,4,0.000281707849,0.000698013115,0.000176684276,5,0,1
0.01,5,0.000432583503,0.00099225319,0.000209485617,5,0,1
0.01,6,7.8631565e-06,-2.30957667e-05,6.11781434e-06,5,0,1
0.01,7,-0.000135196839,-0.000131669862,1.61315984e-05,5,0,1
0.01,8,4.29064967e-05,4.78804395e-06,4.95170707e-06,5,0,1
0.01,9,7.02142715e-05,2.38958855e-05,1.5069578e-06,5,0,1
0.01,10,0.000172011089,0.000104246254,-3.41067334e-06,5,0,1
0.01,11,0.000100112986,3.30885632e-05,6.00968488e-05,5,0,1
0.01,12,0.000104500446,5.50126715e-05,2.43646377e-06,5,0,1
0.01,13,-0.000132428948,-0.000125225837,1.87494697e-05,5,0,1
0.01,14,-0.000227846205,-0.000193266547,2.83532136e-05,5,0,1
0.01,15,0.00037738611,0.000289117452,-2.38764642e-06,5,0,1
0.01,16,-0.00138555188,-0.00128448277,-1.59607807e-05,5,0,1
0.01,17,-0.000321403611,-0.000258552202,3.85968888e-05,5,0,1
0.01,18,2.00890936e-05,8.91651143e-06,1.91174295e-05,5,0,1
0.01,19,0.000438137911,0.000359484548,1.880317e-05,5,0,1
0.01,20,0.000287042611,0.000193690939,-9.23807966e-06,6,0,1
0.01,21,-9.13864933e-05,-7.46234e-05,2.7901935e-05,5,0,1
0.01,22,0.000441153999,0.000816379208,0.000158609822,5,0,1
0.01,23,0.000205726363,0.00016054124,-4.16486146e-05,5,0,1
0.01,24,0.000153080386,0.000110063178,1.14169225e-05,6,0,1
0.01,25,0.000136213872,7.69752951e-05,-0.000190920022,6,0,1
0.01,26,5.57820313e-05,4.12937297e-05,2.08602123e-05,5,0,1
0.01,27,0.000118897406,8.60002765e-05,1.58748298e-05,6,0,1
0.01,28,-0.000465238525,-0.000427903462,1.97114732e-05,6,0,1
0.01,29,-1.79401377e-05,-3.29649738e-05,1.77845704e-05,6,0,1
0.01,30,0.000376812182,0.000513217587,-0.000303702807,5,0,1
0.01,31,0.000193001018,0.000138294621,7.95784035e-06,6,0,1
0.01,32,0.000208265585,0.000153764355,9.40620885e-06,6,0,1
0.01,33,5.31440601e-05,-0.000446810911,-0.000351242779,5,0,1
0.01,34,-0.000246776035,-0.000252415339,-5.09417077e-07,6,0,1
