dt,traj,s1,s2,s3,converged
0.5,0,0.183673501,5.72041525e-10,1.1365503e-09,1
0.5,1,0.183683157,3.12432621e-06,-2.38648965e-07,1
0.5,2,0.183692873,6.25063331e-06,-4.7723438e-07,1
0.5,3,0.183702588,9.37896766e-06,-7.15824626e-07,1
0.5,4,0.183712244,1.25091101e-05,-9.54320512e-07,1
0.5,5,0.1837219,1.56494134e-05,-1.19057177e-06,1
0.5,6,0.183731616,1.87849801e-05,-1.42853924e-06,1
0.5,7,0.183741391,2.19225476e-05,-1.66647715e-06,1
0.5,8,0.183750987,2.50624289e-05,-1.90445371e-06,1
0.5,9,0.183760703,2.82079127e-05,-2.12522355e-06,1
0.5,10,0.183770418,3.13518976e-05,-2.36117467e-06,1
0.5,11,0.183780134,3.4497818e-05,-2.59708668e-06,1
0.5,12,0.183789849,3.76457465e-05,-2.83297959e-06,1
0.5,13,0.183799565,4.07955959e-05,-3.06881702e-06,1
0.5,14,0.18380928,4.39474679e-05,-3.30462444e-06,1
0.5,15,0.183818936,4.71012609e-05,-3.54040549e-06,1
0.5,16,0.183828712,5.02569746e-05,-3.77613651e-06,1
0.5,17,0.183838367,5.34146966e-05,-4.01184661e-06,1
0.5,18,0.183848143,5.65743539e-05,-4.24750124e-06,1
0.5,19,0.183857858,5.97359904e-05,-4.48312403e-06,1
0.5,20,0.183867574,6.28995185e-05,-4.71872045e-06,1
0.5,21,0.183877289,6.60651422e-05,-4.95427048e-06,1
0.5,22,0.183887005,6.92325702e-05,-5.18979687e-06,1
0.5,23,0.18389672,7.24020647e-05,-5.42526868e-06,1
0.5,24,0.183906496,7.55734509e-05,-5.66070958e-06,1
0.5,25,0.183916211,7.87468744e-05,-5.89612318e-06,1
0.5,26,0.183925927,8.19222769e-05,-6.13150223e-06,1
0.5,27,0.183935702,8.50995129e-05,-6.36682671e-06,1
0.5,28,0.183945417,8.82788445e-05,-6.602133e-06,1
0.5,29,0.183955133,9.14600387e-05,-6.83738654e-06,1
0.5,30,0.183964849,9.46432701e-05,-7.07261097e-06,1
0.5,31,0.183974624,9.78283642e-05,-7.3078063e-06,1
0.5,32,0.183984339,0.000101015525,-7.5429507e-06,1
0.5,33,0.183994114,0.000104204635,-7.77806963e-06,1
0.5,34,0.18400389,0.000107395637,-8.01315036e-06,1
0.5,35,0.184013605,0.000110588677,-8.24818744e-06,1
0.5,36,0.184023321,0.000113783695,-8.4831936e-06,1
