tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,8.52114536e-05,0,0,13,0,1
0.01,1,9.50880931e-05,6.53771622e-06,7.55290586e-08,13,0,1
0.01,2,9.9997058e-05,1.30773115e-05,1.51106022e-07,13,0,1
0.01,3,0.000107357082,1.96186757e-05,2.26745229e-07,13,0,1
0.01,4,0.000117276817,2.61617024e-05,3.02461928e-07,13,0,1
0.01,5,0.000122176309,3.27068301e-05,3.78197171e-07,13,0,1
0.01,6,0.00013207992,3.92534021e-05,4.54038911e-07,13,0,1
0.01,7,0.000134512258,4.5802477e-05,5.29846318e-07,13,0,1
0.01,8,0.000141957615,5.23529125e-05,6.05770026e-07,13,0,1
0.01,9,0.000151828688,5.89048432e-05,6.8179412e-07,13,0,1
0.01,10,0.000156739086,6.54592295e-05,7.57789394e-07,13,0,1
0.01,11,0.000166626734,7.20146927e-05,8.3393877e-07,13,0,1
0.01,12,0.000171545063,7.8572768e-05,9.10039944e-07,13,0,1
0.01,13,0.000178980903,8.51322475e-05,9.8625253e-07,13,0,1
0.01,14,0.00018888434,9.16930512e-05,1.06259074e-06,13,0,1
0.01,15,0.000193797925,9.82566489e-05,1.13885073e-06,13,0,1
0.01,16,0.000201206436,0.0001048216,1.21523647e-06,13,0,1
0.01,17,0.00020864149,0.00011138829,1.29168041e-06,13,0,1
0.01,18,0.000216038432,0.000117956864,1.36818153e-06,13,0,1
0.01,19,0.00022346765,0.000124527214,1.44474188e-06,13,0,1
0.01,20,0.000233367566,0.000131098655,1.52145537e-06,13,0,1
0.01,21,0.000238323875,0.000137673327,1.59803585e-06,13,0,1
0.01,22,0.000245761243,0.000144249148,1.67477049e-06,13,0,1
0.01,23,0.000255670777,0.000150825945,1.75167304e-06,13,0,1
0.01,24,0.000260627974,0.000157406146,1.82841268e-06,13,0,1
0.01,25,0.000268017291,0.000163987424,1.90531966e-06,13,0,1
0.01,26,0.000275471975,0.000170570405,1.98228668e-06,13,0,1
0.01,27,0.000282899418,0.000177155307,2.0593111e-06,13,0,1
0.01,28,0.000292829151,0.000183740936,2.13652856e-06,13,0,1
0.01,29,0.000297770515,0.000190330466,2.21353503e-06,13,0,1
0.01,30,0.000305225636,0.000196920766,2.29073567e-06,13,0,1
0.01,31,0.000315149431,0.000203511765,2.36814049e-06,13,0,1
0.01,32,0.000320138497,0.000210106795,2.44531043e-06,13,0,1
0.01,33,0.000330069743,0.000216701344,2.52284212e-06,13,0,1
0.01,34,0.00033254287,0.000223301351,2.59995431e-06,13,0,1
0.01,35,0.000342485961,0.000229899495,2.67760947e-06,13,0,1
0.01,36,0.0003499093,0.000236500695,2.75515617e-06,13,0,1
0.01,37,0.000357395737,0.000243103699,2.83276631e-06,13,0,1
0.01,38,0.000364816922,0.000249708566,2.91043057e-06,13,0,1
0.01,39,0.000372279057,0.000256315194,2.9881553e-06,13,0,1
0.01,40,0.000379710807,0.000262923655,3.06593643e-06,13,0,1
0.01,41,0.000387232169,0.000269533921,3.14378349e-06,13,0,1
0.01,42,0.000397206284,0.000276144478,3.22188453e-06,13,0,1
0.01,43,0.000402149715,0.000282759982,3.29964132e-06,13,0,1
0.01,44,0.000409580272,0.000289375719,3.37765573e-06,13,0,1
0.01,45,0.00041708129,0.00029599329,3.45573471e-06,13,0,1
0.01,46,0.000424551079,0.000302612665,3.53386918e-06,13,0,1
0.01,47,0.000432009634,0.000309233845,3.61206048e-06,13,0,1
0.01,48,0.000439482741,0.000315856858,3.69031318e-06,13,0,1
0.01,49,0.000446948543,0.000322481705,3.76862272e-06,13,0,1
0.01,50,0.000456974376,0.000329106522,3.84723489e-06,13,0,1
0.01,51,0.000461933872,0.00033573687,3.92542415e-06,13,0,1
0.01,52,0.00047191637,0.000342365238,4.00415956e-06,13,0,1
0.01,53,0.000479347626,0.000348997361,4.08270216e-06,13,0,1
0.01,54,0.000486868696,0.000355631288,4.16131707e-06,13,0,1
0.01,55,0.000496887369,0.000362264895,4.24024802e-06,13,0,1
0.01,56,0.000499373011,0.000368906563,4.31844956e-06,13,0,1
0.01,57,0.000509336707,0.000375543925,4.39749829e-06,13,0,1
0.01,58,0.000516827044,0.000382185099,4.47634238e-06,13,0,1
0.01,59,0.000524333562,0.000388828106,4.55524696e-06,13,0,1
0.01,60,0.000534294057,0.000395470794,4.63448941e-06,13,0,1
0.01,61,0.00053931796,0.000402119622,4.7132321e-06,13,0,1
0.01,62,0.00054682605,0.000408768101,4.79231221e-06,13,0,1
0.01,63,0.000554342987,0.000415418472,4.87145417e-06,13,0,1
0.01,64,0.000561831286,0.000422070589,4.95065069e-06,13,0,1
0.01,65,0.000569341937,0.000428724568,5.02991134e-06,13,0,1
0.01,66,0.00057682558,0.000435380411,5.109227e-06,13,0,1
0.01,67,0.000584313879,0.000442038028,5.1885977e-06,13,0,1
0.01,68,0.00059184985,0.000448697479,5.26803706e-06,13,0,1
0.01,69,0.000601868553,0.000455356174,5.34785613e-06,13,0,1
0.01,70,0.000606853631,0.000462021912,5.42708358e-06,13,0,1
0.01,71,0.000614388089,0.000468686805,5.50669665e-06,13,0,1
0.01,72,0.000621934771,0.000475353474,5.58637294e-06,13,0,1
0.01,73,0.00062941201,0.000482022093,5.66609833e-06,13,0,1
0.01,74,0.000636938959,0.000488692545,5.74589012e-06,13,0,1
0.01,75,0.000641947496,0.000495367509,5.82538541e-06,13,0,1
0.01,76,0.000651982788,0.000502038863,5.90564923e-06,13,0,1
0.01,77,0.00066204957,0.000508711906,5.98598444e-06,13,0,1
0.01,78,0.000667042914,0.000515392458,6.06564754e-06,13,0,1
0.01,79,0.000674536393,0.000522072136,6.14572946e-06,13,0,1
0.01,80,0.000682118058,0.000528753386,6.22588368e-06,13,0,1
0.01,81,0.000689628592,0.000535436615,6.3060852e-06,13,0,1
0.01,82,0.000699683616,0.000542118622,6.38673691e-06,13,0,1
0.01,83,0.00070221565,0.000548811571,6.46628905e-06,13,0,1
0.01,84,0.000712273526,0.000555497187,6.54706582e-06,13,0,1
0.01,85,0.000719791162,0.000562187692,6.62750745e-06,13,0,1
0.01,86,0.000727368461,0.000568880059,6.70801592e-06,13,0,1
0.01,87,0.000737358059,0.000575571205,6.7889755e-06,13,0,1
0.01,88,0.000742442266,0.000582270382,6.86920202e-06,13,0,1
0.01,89,0.000749970437,0.000588968396,6.94988148e-06,13,0,1
0.01,90,0.000757492031,0.00059566804,7.03062096e-06,13,0,1
0.01,91,0.000765081437,0.000602369371,7.11142775e-06,13,0,1
0.01,92,0.000772647501,0.000609072857,7.19229138e-06,13,0,1
0.01,93,0.000780207105,0.000615778088,7.2732164e-06,13,0,1
0.01,94,0.000787730096,0.000622485182,7.35419144e-06,13,0,1
0.01,95,0.000795308151,0.000629193964,7.43523515e-06,13,0,1
0.01,96,0.000805412536,0.000635901117,7.51679045e-06,13,0,1
0.01,97,0.000807893928,0.000642620726,7.59703971e-06,13,0,1
0.01,98,0.00081798475,0.000649331661,7.67871734e-06,13,0,1
0.01,99,0.000828058633,0.000656044111,7.76045727e-06,13,0,1
0.01,100,0.000833090744,0.000662765931,7.84133317e-06,13,0,1
0.01,101,0.000840684108,0.000669485657,7.92273659e-06,13,0,1
0.01,102,0.000845763483,0.000676211144,8.00373073e-06,13,0,1
0.01,103,0.000855842431,0.000682931044,8.08572258e-06,13,0,1
0.01,104,0.000865917595,0.000689652399,8.16777901e-06,13,0,1
0.01,105,0.000868437695,0.000696387666,8.24844665e-06,13,0,1
0.01,106,0.000878570485,0.000703112688,8.33064223e-06,13,0,1
0.01,107,0.000886193011,0.000709843414,8.41240944e-06,13,0,1
0.01,108,0.00089372159,0.000716576236,8.49422304e-06,13,0,1
0.01,109,0.000903812295,0.000723306905,8.57660416e-06,13,0,1
0.01,110,0.000908900576,0.000730047235,8.65804486e-06,13,0,1
0.01,111,0.000916474732,0.000736785471,8.74003945e-06,13,0,1
0.01,112,0.000924091146,0.000743525568,8.82211225e-06,13,0,1
0.01,113,0.000931613904,0.000750267645,8.90421688e-06,13,0,1
0.01,114,0.000936737692,0.000757015601,8.98588314e-06,13,0,1
0.01,115,0.000946832472,0.000763756863,9.06864807e-06,13,0,1
0.01,116,0.000954453717,0.000770504295,9.15095552e-06,13,0,1
0.01,117,0.000962027931,0.000777253706,9.23331481e-06,13,0,1
0.01,118,0.00097216299,0.000784000265,9.31628347e-06,13,0,1
0.01,119,0.000974721101,0.000790762191,9.39767142e-06,13,0,1
0.01,120,0.000984849758,0.000797512534,9.48077013e-06,13,0,1
0.01,121,0.000992410816,0.000804269221,9.56336135e-06,13,0,1
0.01,122,0.00100004987,0.000811027596,9.64603259e-06,13,0,1
0.01,123,0.00100767845,0.000817788125,9.72876296e-06,13,0,1
0.01,124,0.00101277058,0.000824554823,9.81097583e-06,13,0,1
