tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,4.33105124e-05,0,0,6,0,1
0.01,1,4.88597325e-05,6.54041423e-06,7.696746e-08,6,0,1
0.01,2,5.77339706e-05,1.30825747e-05,1.54019901e-07,6,0,1
0.01,3,6.55827607e-05,1.96266483e-05,2.31172265e-07,6,0,1
0.01,4,6.86342682e-05,2.61727346e-05,3.08240573e-07,6,0,1
0.01,5,8.00410198e-05,3.27201742e-05,3.85590681e-07,6,0,1
0.01,6,8.71103693e-05,3.92696893e-05,4.62892416e-07,6,0,1
0.01,7,9.4421739e-05,4.58207469e-05,5.40141571e-07,6,0,1
0.01,8,0.000101062564,5.23737181e-05,6.174036e-07,6,0,1
0.01,9,0.000106120868,5.89281663e-05,6.94322523e-07,6,0,1
0.01,10,0.000116196621,6.54856703e-05,7.72640647e-07,6,0,1
0.01,11,0.000123076636,7.2043571e-05,8.4985993e-07,6,0,1
0.01,12,0.000125916617,7.86056553e-05,9.27919643e-07,6,0,1
0.01,13,0.000138152944,8.51666264e-05,1.00551642e-06,6,0,1
0.01,14,0.000145508078,9.17305078e-05,1.08326196e-06,6,0,1
0.01,15,0.000152862325,9.82961064e-05,1.16101739e-06,6,0,1
0.01,16,0.000160123949,0.000104863837,1.23892778e-06,6,0,1
0.01,17,0.000166574842,0.00011143359,1.31691786e-06,6,0,1
0.01,18,0.000174744913,0.000118004384,1.39482665e-06,6,0,1
0.01,19,0.000179512936,0.000124578524,1.47298545e-06,6,0,1
0.01,20,0.000186155667,0.000131153676,1.55110331e-06,6,0,1
0.01,21,0.000194143111,0.000137730109,1.62924209e-06,6,0,1
0.01,22,0.000203899428,0.000144307269,1.70732653e-06,6,0,1
0.01,23,0.000210838058,0.000150888125,1.78568689e-06,6,0,1
0.01,24,0.000218443151,0.000157469884,1.86396369e-06,6,0,1
0.01,25,0.000216561049,0.000164058016,1.94261224e-06,6,0,1
0.01,26,0.00023035644,0.000170641069,2.02091951e-06,6,0,1
0.01,27,0.000240027483,0.000177227324,2.09933251e-06,6,0,1
0.01,28,0.000245776784,0.000183817596,2.17796855e-06,6,0,1
0.01,29,0.000254431507,0.000190407984,2.25652934e-06,6,0,1
0.01,30,0.000261791982,0.000197001165,2.33521541e-06,6,0,1
0.01,31,0.000269641838,0.000203594973,2.41383214e-06,6,0,1
0.01,32,0.000276375416,0.000210192389,2.49274217e-06,6,0,1
0.01,33,0.000283486937,0.000216791232,2.57161332e-06,6,0,1
0.01,34,0.0002916292,0.000223390336,2.65021845e-06,6,0,1
0.01,35,0.000298873085,0.000229992002,2.72906141e-06,6,0,1
0.01,36,0.0002885086,0.000236608626,2.80905601e-06,6,0,1
0.01,37,0.000313447934,0.000243202667,2.88753472e-06,6,0,1
0.01,38,0.000320709485,0.000249809003,2.96618509e-06,6,0,1
0.01,39,0.000321901636,0.000256424246,3.04616742e-06,6,0,1
0.01,40,0.000333890959,0.000263032067,3.1252705e-06,6,0,1
0.01,41,0.00034288381,0.000269643118,3.20423896e-06,6,0,1
0.01,42,0.00035022755,0.000276257604,3.28355964e-06,6,0,1
0.01,43,0.000351512979,0.000282880239,3.36356652e-06,6,0,1
0.01,44,0.000364671781,0.000289493793,3.44275713e-06,6,0,1
0.01,45,0.000372149079,0.000296113722,3.52221764e-06,6,0,1
0.01,46,0.00037949442,0.000302735745,3.60180957e-06,6,0,1
0.01,47,0.000386635977,0.000309360155,3.68160704e-06,6,0,1
0.01,48,0.000393864582,0.000315986428,3.76136882e-06,6,0,1
0.01,49,0.000400387245,0.000322610751,3.83896804e-06,6,0,1
0.01,50,0.000408620428,0.00032924171,3.92047241e-06,6,0,1
0.01,51,0.000412964029,0.000335876364,4.0001778e-06,6,0,1
0.01,52,0.00042137428,0.000342508109,4.07987727e-06,6,0,1
0.01,53,0.000428245403,0.000349142472,4.15911745e-06,6,0,1
0.01,54,0.00043573216,0.00035577704,4.2380575e-06,6,0,1
0.01,55,0.000436141388,0.000362412771,4.31110448e-06,6,0,1
0.01,56,0.000449412764,0.000369061425,4.4014937e-06,6,0,1
0.01,57,0.000459636212,0.000375700445,4.48155606e-06,6,0,1
0.01,58,0.000467579055,0.000382343656,4.56169482e-06,6,0,1
0.01,59,0.000471880456,0.000388991059,4.64021559e-06,6,0,1
0.01,60,0.0004812548,0.000395638694,4.72271768e-06,6,0,1
0.01,61,0.000487892044,0.000402286649,4.80141489e-06,6,0,1
