tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,0,1.51109134e-07,0,0,17,0,1
0.01,1,6.57248847e-06,6.65200969e-06,-8.53837747e-08,17,0,1
0.01,2,1.39133081e-05,1.33033836e-05,-1.70837126e-07,17,0,1
0.01,3,2.06978984e-05,1.99128699e-05,-2.59243023e-07,17,0,1
0.01,4,2.70948349e-05,2.64506125e-05,-3.52705058e-07,17,0,1
0.01,5,3.40012812e-05,3.3005821e-05,-4.44977957e-07,17,0,1
0.01,6,4.12517402e-05,3.95976494e-05,-5.34704441e-07,17,0,1
0.01,7,4.7565798e-05,4.59933872e-05,-6.38220342e-07,17,0,1
0.01,8,5.44446521e-05,5.24637362e-05,-7.36515574e-07,17,0,1
0.01,9,8.04863739e-05,6.10756688e-05,-5.99589384e-07,17,0,1
0.01,10,8.80356019e-05,6.7926303e-05,-6.56371697e-07,17,0,1
0.01,11,9.55597934e-05,7.4768257e-05,-7.16050238e-07,17,0,1
0.01,12,8.32554942e-05,7.53696222e-05,-1.49102368e-06,17,0,1
0.01,13,9.74332725e-05,8.54118189e-05,-1.26460145e-06,17,0,1
0.01,14,0.000115070667,9.56125441e-05,-1.03622369e-06,17,0,1
0.01,15,0.000122159516,0.000102375911,-1.11369059e-06,17,0,1
0.01,16,0.000129204622,0.000109122819,-1.19219339e-06,17,0,1
0.01,17,0.000136692164,0.000115940296,-1.26686336e-06,17,0,1
0.01,18,0.000142493853,0.000122428071,-1.36073083e-06,17,0,1
0.01,19,0.000149343556,0.000129093562,-1.44470187e-06,17,0,1
0.01,20,0.00015696745,0.000135919894,-1.51888139e-06,17,0,1
0.01,21,0.000169097853,0.000142289267,-1.63220943e-06,17,0,1
0.01,22,0.000176659581,0.000149092943,-1.70826377e-06,17,0,1
0.01,23,0.000184359087,0.000155943097,-1.78106825e-06,17,0,1
0.01,24,0.000191910425,0.000162747805,-1.85708893e-06,17,0,1
0.01,25,0.000199512666,0.000169571431,-1.93182404e-06,17,0,1
0.01,26,0.000207109115,0.000176395071,-2.00656632e-06,17,0,1
0.01,27,0.000214752014,0.000183237426,-2.08002416e-06,17,0,1
0.01,28,0.000222307019,0.000190050254,-2.15558657e-06,17,0,1
0.01,29,0.000229964266,0.000196902431,-2.22840185e-06,17,0,1
0.01,30,0.00023751767,0.000203717776,-2.30383807e-06,17,0,1
