dt,traj,s1,s2,s3,converged
0.5,0,0.0112160426,-7.21742932e-09,1.10436191e-11,1
0.5,1,0.0112235053,6.34372873e-06,-1.90512324e-07,1
0.5,2,0.0112309102,1.26820378e-05,-3.75158066e-07,1
0.5,3,0.0112383664,1.90257579e-05,-5.62938339e-07,1
0.5,4,0.0112458104,2.53713497e-05,-7.50112179e-07,1
0.5,5,0.0112532433,3.17188351e-05,-9.37923573e-07,1
0.5,6,0.0112607107,3.80681595e-05,-1.1254856e-06,1
0.5,7,0.0112681249,4.44236721e-05,-1.31010142e-06,1
0.5,8,0.0112755913,5.07814329e-05,-1.49291441e-06,1
0.5,9,0.0112830382,5.71357159e-05,-1.68255212e-06,1
0.5,10,0.0112904981,6.34934768e-05,-1.86948239e-06,1
0.5,11,0.0112979598,6.98528456e-05,-2.05606375e-06,1
0.5,12,0.0113053983,7.62142008e-05,-2.24270275e-06,1
0.5,13,0.0113128787,8.25773386e-05,-2.42927058e-06,1
0.5,14,0.0113203255,8.89423536e-05,-2.61558057e-06,1
0.5,15,0.011327792,9.53092531e-05,-2.80224026e-06,1
0.5,16,0.0113352472,0.000101677906,-2.98816076e-06,1
0.5,17,0.011342708,0.000108048545,-3.17478725e-06,1
0.5,18,0.0113501763,0.00011442088,-3.36098037e-06,1
0.5,19,0.0113576148,0.000120740689,-3.54368899e-06,1
0.5,20,0.0113650858,0.000127113963,-3.7298903e-06,1
0.5,21,0.0113725569,0.000133489026,-3.91553112e-06,1
0.5,22,0.0113800205,0.000139865966,-4.10147186e-06,1
0.5,23,0.0113874879,0.000146244871,-4.28729891e-06,1
0.5,24,0.0113949813,0.000152625289,-4.47285083e-06,1
0.5,25,0.0114024337,0.00015900789,-4.65859421e-06,1
0.5,26,0.0114099216,0.000165392019,-4.84409202e-06,1
0.5,27,0.0114174038,0.000171778272,-5.02962803e-06,1
0.5,28,0.0114248786,0.000178166287,-5.21520587e-06,1
0.5,29,0.011432291,0.00018447089,-5.42175167e-06,1
0.5,30,0.0114397658,0.000190859675,-5.60782564e-06,1
0.5,31,0.0114472536,0.000197250221,-5.79383777e-06,1
0.5,32,0.0114547405,0.000203642776,-5.97979442e-06,1
0.5,33,0.0114622284,0.000210037033,-6.16568923e-06,1
0.5,34,0.0114697246,0.00021643324,-6.35152765e-06,1
0.5,35,0.0114772143,0.000222831019,-6.53731831e-06,1
