dt,traj,s1,s2,s3,converged
0.5,0,0.0277777761,1.70359371e-09,-8.89767815e-10,1
0.5,1,0.027785182,7.40012183e-06,1.79783825e-07,1
0.5,2,0.027792573,1.48015079e-05,3.5997428e-07,1
0.5,3,0.0277999789,2.22042036e-05,5.40235078e-07,1
0.5,4,0.0278073847,2.96082726e-05,7.20036496e-07,1
0.5,5,0.0278148204,3.70366943e-05,9.02712429e-07,1
0.5,6,0.0278222263,4.4448032e-05,1.0834259e-06,1
0.5,7,0.0278296322,5.18606321e-05,1.26419093e-06,1
0.5,8,0.0278370529,5.92745346e-05,1.44501075e-06,1
0.5,9,0.0278444588,6.66897686e-05,1.62588651e-06,1
0.5,10,0.0278518796,7.41062904e-05,1.80681661e-06,1
0.5,11,0.0278592855,8.15241947e-05,1.98780754e-06,1
0.5,12,0.0278667063,8.89433722e-05,2.16885019e-06,1
0.5,13,0.027874127,9.63638595e-05,2.34994855e-06,1
0.5,14,0.0278815478,0.0001037857,2.53110397e-06,1
0.5,15,0.0278889686,0.000111208828,2.7123142e-06,1
0.5,16,0.0278963894,0.000118633252,2.8935774e-06,1
0.5,17,0.027903825,0.000126061554,3.07009213e-06,1
0.5,18,0.0279112458,0.000133488778,3.25118344e-06,1
0.5,19,0.0279186815,0.000140917342,3.4323341e-06,1
0.5,20,0.0279261023,0.000148347201,3.61354068e-06,1
0.5,21,0.0279335231,0.000155778383,3.7948007e-06,1
0.5,22,0.0279409587,0.000163210905,3.97611893e-06,1
0.5,23,0.0279483944,0.000170644707,4.15748946e-06,1
0.5,24,0.0279558301,0.000178079863,4.33891955e-06,1
0.5,25,0.0279632509,0.000185516328,4.52040513e-06,1
0.5,26,0.0279706866,0.000192954103,4.70194391e-06,1
0.5,27,0.0279781222,0.000200393231,4.88354181e-06,1
0.5,28,0.0279855728,0.000207833669,5.06519518e-06,1
0.5,29,0.0279929936,0.000215275402,5.24690449e-06,1
0.5,30,0.0280004442,0.00022271846,5.4286661e-06,1
0.5,31,0.0280078799,0.000230162885,5.61049001e-06,1
0.5,32,0.0280153304,0.000237608576,5.79236485e-06,1
0.5,33,0.0280227661,0.00024505562,5.97429516e-06,1
0.5,34,0.0280302167,0.000252503989,6.15628733e-06,1
0.5,35,0.0280376524,0.000259953638,6.33832724e-06,1
0.5,36,0.028045103,0.000267404655,6.520429e-06,1
0.5,37,0.0280525535,0.000274856982,6.70258669e-06,1
0.5,38,0.0280600041,0.000282310648,6.8848035e-06,1
0.5,39,0.0280674547,0.000289765594,7.06707078e-06,1
0.5,40,0.0280749053,0.00029722185,7.24938764e-06,1
0.5,41,0.0280823559,0.000304679474,7.43176997e-06,1
0.5,42,0.0280898064,0.000312138436,7.61421416e-06,1
0.5,43,0.028097257,0.000319598679,7.79670245e-06,1
0.5,44,0.0281047225,0.00032706029,7.97925532e-06,1
