tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.33939207,-3.2326088,-2.12327027,-0.822419643,-1.32053888,0.626591444,5.22519255,-2.6975894,2.12288785,3.46388102,5.82807589,-1.9026227,-0.830220759,1.62661326,5.78311586,-1.61363566,0.273415476,1.17843163,2.96206856,4.16102457,9,0,1
0.01,1,1.30291891,-3.25236177,-2.11299157,-0.828328431,-1.31890631,0.631238401,5.23145437,-2.69799089,2.13518333,3.50188184,5.82478523,-1.93700492,-0.8224563,1.62613714,5.79665422,-1.62229896,0.285590768,1.18785763,2.97957158,4.1725049,9,0,1
0.01,2,1.24265802,-3.25838566,-2.09117866,-0.836028874,-1.31444681,0.669529021,5.20667124,-2.73446631,2.13852,3.58250642,5.7943821,-2.01704216,-0.773196101,1.65022957,5.79774189,-1.64490509,0.306116521,1.20513475,3.0164187,4.19323444,9,0,1
0.01,3,1.19268,-3.27135301,-2.07526994,-0.842816889,-1.31108618,0.69279325,5.19511843,-2.75542974,2.14576364,3.64303255,5.7755084,-2.07504559,-0.744525313,1.66229665,5.80499506,-1.66000485,0.322026223,1.21827781,3.04350281,4.20869637,9,0,1
0.01,4,1.14382422,-3.2823894,-2.05995631,-0.849220812,-1.30814576,0.715149224,5.18438005,-2.77566552,2.1518364,3.70199823,5.75629997,-2.1320219,-0.715005279,1.67633033,5.81121588,-1.67591155,0.338777274,1.23232675,3.07081389,4.22350025,9,0,1
0.01,5,1.09304106,-3.29312205,-2.04463077,-0.856215417,-1.3050878,0.736132264,5.17445278,-2.79408455,2.15806341,3.76039314,5.73600006,-2.18916249,-0.686642647,1.68820465,5.81852293,-1.69148171,0.355146527,1.24595845,3.09852457,4.23822975,9,0,1
0.01,6,1.08271205,-3.23607731,-2.00965142,-0.859817445,-1.29650497,0.900372744,5.02905321,-2.99406481,2.10252595,3.84241962,5.69352627,-2.28537703,-0.564094722,1.80256665,5.77421618,-1.72865081,0.387949854,1.28286183,3.13899231,4.25452852,8,0,1
0.01,7,0.993411124,-3.31107092,-2.01587415,-0.868654311,-1.29923999,0.779191732,5.15336943,-2.83324051,2.167624,3.87573028,5.6937933,-2.30170703,-0.62757659,1.71802044,5.82994604,-1.72413051,0.38944295,1.27510536,3.1541388,4.26564121,9,0,1
0.01,8,0.955908477,-3.32773352,-2.00719309,-0.873832822,-1.29831469,0.782849669,5.15987921,-2.83341813,2.17815423,3.91291094,5.68721724,-2.33534503,-0.619125187,1.71927261,5.84251738,-1.73214388,0.401825398,1.28540039,3.17127919,4.27422333,9,0,1
0.01,9,0.890423179,-3.32825303,-1.98722672,-0.881086767,-1.29330087,0.825500131,5.12734175,-2.87764668,2.17492914,3.99249411,5.64664698,-2.4151957,-0.568404257,1.74893022,5.84100533,-1.7557838,0.42290622,1.30422711,3.20957541,4.29096365,9,0,1
0.01,10,0.854996741,-3.34165525,-1.98089492,-0.886011422,-1.29167652,0.826315403,5.13800669,-2.87312412,2.18527293,4.02433348,5.64265537,-2.44468999,-0.560705245,1.75140524,5.85282183,-1.7650528,0.437359124,1.31666327,3.22786689,4.29846144,9,0,1
0.01,11,0.80085212,-3.34705448,-1.9670254,-0.891715288,-1.28805709,0.849183798,5.12477016,-2.89441586,2.1877594,4.08154821,5.61666155,-2.50242114,-0.530250251,1.76656294,5.85848522,-1.78156066,0.454623669,1.33201945,3.25755048,4.31065226,9,0,1
0.01,12,0.733374059,-3.34759235,-1.94713855,-0.899198353,-1.28457212,0.893173397,5.08806467,-2.9432137,2.18176603,4.1636796,5.56961679,-2.5839107,-0.479685456,1.79752898,5.8562026,-1.80448496,0.47411108,1.34957647,3.29427576,4.3254261,9,0,1
0.01,13,0.684009612,-3.35170817,-1.93425071,-0.904339373,-1.28185415,0.920277953,5.0698638,-2.97235417,2.17978454,4.22238588,5.54138184,-2.63988829,-0.446120769,1.82373774,5.85629702,-1.8227427,0.492749959,1.36682951,3.32194686,4.33493137,9,0,1
