tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.53327465,-3.29476976,-2.22359228,-0.787977755,-1.33725941,0.392323077,5.45509863,-2.44050407,2.11889815,3.17174792,6.00712633,-1.54626703,-1.00945914,1.66135693,5.77136469,-1.60136628,0.285708964,1.18058181,2.85793614,4.09207249,11,0,1
0.01,1,1.48671329,-3.31169009,-2.20529008,-0.797317445,-1.3346951,0.41434896,5.4490509,-2.45626593,2.13129282,3.23517895,5.99552107,-1.60630357,-0.982023656,1.67061579,5.77907944,-1.61668336,0.301838428,1.19381237,2.88454103,4.10987806,11,0,1
0.01,2,1.43970335,-3.32706451,-2.18851495,-0.804132998,-1.33162355,0.433466285,5.44400787,-2.47044802,2.14314437,3.29601502,5.98326683,-1.66426528,-0.954880416,1.68018889,5.78683281,-1.63188934,0.318123668,1.20730281,2.91120934,4.12708187,11,0,1
0.01,3,1.39221656,-3.34220171,-2.17141151,-0.812049687,-1.32888412,0.454097092,5.43797731,-2.48589492,2.15452266,3.35802817,5.96981621,-1.72332466,-0.927123487,1.69026935,5.79423189,-1.64717853,0.334444582,1.22091794,2.9379952,4.14395761,11,0,1
0.01,4,1.34421277,-3.35688424,-2.15440869,-0.82038784,-1.32640886,0.475189239,5.43143082,-2.50193381,2.16539311,3.42043185,5.95525074,-1.78285289,-0.898918092,1.70083606,5.80134296,-1.66252792,0.350858867,1.23471451,2.964921,4.16044855,11,0,1
0.01,5,1.29572523,-3.37102199,-2.13773131,-0.828895092,-1.32419336,0.496354461,5.42449808,-2.51837277,2.1757381,3.48299789,5.93956852,-1.84265363,-0.870320737,1.7118988,5.80819559,-1.67793655,0.367357284,1.24866962,2.99194193,4.17652607,11,0,1
0.01,6,1.24684846,-3.38393331,-2.12162089,-0.83593899,-1.32131076,0.516714811,5.41768169,-2.53447294,2.18557096,3.54412079,5.92316437,-1.90121722,-0.841885328,1.72337317,5.81491709,-1.69336569,0.383964807,1.26287138,3.01906657,4.19205236,11,0,1
0.01,7,1.19771206,-3.39524174,-2.10666275,-0.840651155,-1.31752598,0.535145283,5.41154146,-2.54943728,2.19492912,3.6028707,5.90636444,-1.95774841,-0.814000309,1.73504794,5.82170248,-1.7085886,0.400642246,1.27731967,3.04622626,4.20689964,11,0,1
0.01,8,1.1476804,-3.40860796,-2.09003639,-0.851914644,-1.3169471,0.558680117,5.40240288,-2.56864214,2.20361614,3.66790748,5.88682795,-2.02013922,-0.783629537,1.74786043,5.82745028,-1.72440183,0.417398363,1.29174972,3.07364368,4.22188091,11,0,1
0.01,9,1.09753895,-3.41951919,-2.0747447,-0.858789086,-1.31419086,0.579403758,5.39449072,-2.58583903,2.21185422,3.72867322,5.86738873,-2.07866216,-0.754532576,1.76078022,5.83342123,-1.73993492,0.434236467,1.30656481,3.10111189,4.23598766,11,0,1
0.01,10,1.0471282,-3.42892313,-2.05998397,-0.863432586,-1.31012559,0.599337101,5.38676405,-2.60251331,2.219661,3.78744054,5.84749317,-2.13536859,-0.726017416,1.77390742,5.83939838,-1.75537646,0.451103508,1.3216114,3.12861919,4.24942589,11,0,1
0.01,11,0.996307015,-3.43779469,-2.04584646,-0.86863941,-1.30672383,0.6190871,5.37874031,-2.61955786,2.22686934,3.84648991,5.82658815,-2.19247723,-0.697113216,1.78763354,5.84503698,-1.77091753,0.468112737,1.33681166,3.15623856,4.2624464,11,0,1
0.01,12,0.944904387,-3.44715118,-2.03100228,-0.876288176,-1.30446947,0.641178191,5.36915922,-2.63866258,2.23343468,3.90780926,5.80379677,-2.25177789,-0.667113483,1.80218077,5.85007715,-1.7867496,0.485164583,1.35220528,3.18404794,4.27515411,11,0,1
0.01,13,0.893154681,-3.4556303,-2.01671267,-0.883401752,-1.30212069,0.662821114,5.35947657,-2.65777469,2.23944211,3.96845078,5.78017616,-2.31054473,-0.637149513,1.81720281,5.85489559,-1.80263972,0.502299905,1.36779261,3.2119453,4.28734159,11,0,1
