tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.58643198,-3.31845784,-2.2691009,-0.783284426,-1.34512472,0.392018437,5.44976807,-2.4416759,2.10708904,3.18083,5.98981094,-1.58798385,-0.952028215,1.69396663,5.74859285,-1.70494938,0.325463712,1.152457,2.80387449,4.07787228,9,0,1
0.01,1,1.60279155,-3.33195901,-2.21313167,-0.803758502,-1.31280875,0.493423522,5.45370579,-2.54341745,2.08420777,3.04314947,6.13175583,-1.33390474,-1.08365917,1.7504741,5.73442745,-1.62128544,0.296453416,1.16779244,2.81778955,4.12039089,9,0,1
0.01,2,1.23043418,-3.26251507,-2.12815595,-0.84163487,-1.34605646,0.415004015,5.42037964,-2.46369767,2.20613718,3.29855466,5.9643383,-1.68154681,-1.09811294,1.47986519,5.86983585,-1.57524419,0.289095044,1.2043283,3.01583815,4.17106676,9,0,1
0.01,3,1.62431335,-3.56703711,-2.11038589,-0.834973216,-1.30671239,0.571045399,5.34190798,-2.60125875,2.17186022,3.42132044,5.87578726,-1.91352201,-0.971051097,1.34561265,5.97666264,-1.48889112,-0.0132784843,0.888123751,2.61140633,4.16085243,9,0,1
0.01,4,1.39609265,-3.44054914,-2.09795237,-0.846835375,-1.31510544,0.550456762,5.36050224,-2.58529711,2.21890712,3.38188934,5.92729092,-1.84838295,-1.12411153,1.23813593,6.01574326,-1.38985586,0.0225457251,1.00635195,2.83294082,4.2112608,9,0,1
0.01,5,1.61652541,-3.33675289,-2.21992826,-0.792141557,-1.28968322,0.578240633,5.49364805,-2.60958958,2.11235785,3.16156054,6.21044874,-1.30487442,-1.0749321,1.88169014,5.72488356,-1.52752137,0.335300744,1.27583969,2.88413787,4.12370539,9,0,1
0.01,6,1.10672593,-3.19008589,-2.10668898,-0.835056663,-1.31089044,0.705870032,5.24630499,-2.7574811,2.18922949,3.64884353,5.8539381,-2.00548124,-0.839049041,1.62907541,5.87368679,-1.60943246,0.323211491,1.29415607,3.19733286,4.24639177,9,0,1
0.01,7,1.31571054,-3.33277631,-2.21317625,-0.806796789,-1.33855033,0.441018701,5.45890999,-2.45340848,2.22445822,3.50961161,5.89748192,-2.00101781,-0.889977932,1.48293817,5.9962101,-1.56136465,0.26601404,1.21801102,3.01843143,4.16502047,9,0,1
0.01,8,1.46124148,-3.41986251,-2.27488923,-0.790290773,-1.34127831,0.316404104,5.58968735,-2.30608177,2.22883868,3.33875251,6.01475668,-1.84350491,-1.0201751,1.42441881,6.03631973,-1.52670455,0.240001798,1.18058729,2.90719128,4.12190628,9,0,1
0.01,9,0.923238516,-3.22978711,-2.03774333,-0.837478697,-1.27359867,1.06013727,4.94073296,-3.14451408,1.98923159,4.34555197,5.44393635,-2.62034392,-0.121008605,2.48728347,5.42269325,-1.95179081,0.658782244,1.60241377,3.33784556,4.18129492,9,0,1
0.01,10,1.49944043,-3.49535394,-2.22190833,-0.807733119,-1.29893863,0.524097562,5.51660252,-2.51567125,2.19798541,3.39840412,6.05019188,-1.86217892,-0.939947724,1.54184425,6.00175714,-1.58850741,0.240100622,1.14794338,2.87897134,4.19089127,9,0,1
0.01,11,1.23450017,-3.42953157,-2.17662644,-0.827049971,-1.32772017,0.472360969,5.50217485,-2.45854235,2.24490213,3.65918684,5.91813231,-2.10290241,-0.828689814,1.58564687,5.98501635,-1.61030626,0.344581068,1.27107668,3.05153489,4.19817209,9,0,1
0.01,12,0.826835155,-3.47985744,-1.97801542,-0.920668244,-1.31437922,0.601042032,5.36435175,-2.60726166,2.3497541,3.76134443,5.83837891,-2.05117035,-1.01471722,1.42431653,6.0080204,-1.8352046,0.422677457,1.1751399,3.12955046,4.37539959,9,0,1
0.01,13,0.972242117,-3.32457018,-2.0474596,-0.863897979,-1.29080737,0.736169219,5.32027817,-2.74869251,2.26815009,3.84830475,5.89085722,-2.14893126,-0.851888537,1.61339533,5.99404478,-1.56694579,0.354945064,1.3525815,3.26443148,4.29864311,9,0,1
0.01,14,1.03583527,-3.48917294,-2.05806947,-0.863751173,-1.28646576,0.768445015,5.29889584,-2.77009988,2.20133495,4.0728302,5.73287487,-2.43271995,-0.524836659,1.88179767,5.88264751,-1.725281,0.442179441,1.35292554,3.15194774,4.26066113,9,0,1
