tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.57190239,-3.28776407,-2.23339128,-0.797890961,-1.3241502,0.445335925,5.42577553,-2.50492644,2.13102841,3.01071024,6.05631542,-1.42404294,-1.16611004,1.49770701,5.85179138,-1.5372026,0.208806068,1.12377381,2.83841133,4.11696243,11,1,1
0.01,1,1.52417624,-3.30529428,-2.21558952,-0.805760264,-1.32179022,0.46230644,5.42224026,-2.51603198,2.14474726,3.07309794,6.04753637,-1.4830507,-1.14033031,1.50353956,5.86137295,-1.55097973,0.224759758,1.1362046,2.86449361,4.13473034,11,1,1
0.01,2,1.47817349,-3.32022953,-2.19782996,-0.813210785,-1.3177247,0.4879421,5.41263962,-2.53627276,2.15690804,3.13564587,6.03740168,-1.54358327,-1.11177778,1.51025665,5.87084103,-1.56528258,0.240139484,1.14855063,2.89172268,4.15387821,11,1,1
0.01,3,1.42920864,-3.33656931,-2.1803484,-0.82097137,-1.31546354,0.5050385,5.40852213,-2.54789472,2.16963935,3.19860816,6.02649307,-1.60292482,-1.08494711,1.51755416,5.87964678,-1.5792942,0.256520808,1.16141331,2.91796923,4.1707778,11,1,1
0.01,4,1.38135195,-3.35067964,-2.16281581,-0.828428864,-1.31168211,0.52974087,5.39880228,-2.56763411,2.18094897,3.26129913,6.01416588,-1.66375792,-1.05591166,1.52491271,5.88872242,-1.59377623,0.272230834,1.173998,2.94530702,4.18899393,11,1,1
0.01,5,1.3317337,-3.36553097,-2.14619064,-0.836055636,-1.3095299,0.546250641,5.39470577,-2.57899904,2.19268489,3.32337952,6.00147724,-1.72256601,-1.0287993,1.53290212,5.89736223,-1.60751438,0.288699716,1.18736303,2.97168875,4.20473862,11,1,1
0.01,6,1.28175759,-3.37901044,-2.12927866,-0.843505263,-1.30667198,0.566932201,5.3872447,-2.59499955,2.20348787,3.3860445,5.98734379,-1.78266251,-1.00023937,1.5412941,5.90576696,-1.62171292,0.305023074,1.20062375,2.99887562,4.22115326,11,1,1
0.01,7,1.23298788,-3.39084935,-2.11253262,-0.850630581,-1.3026464,0.593486786,5.37532282,-2.61743045,2.21288705,3.44820929,5.97210217,-1.84325242,-0.970068216,1.5503366,5.91408205,-1.63651657,0.320986927,1.21365798,3.02660418,4.23837709,11,1,1
0.01,8,1.18201661,-3.40354896,-2.09652948,-0.857883871,-1.30035889,0.611543953,5.36926365,-2.63110971,2.22289133,3.51041126,5.95617199,-1.90272319,-0.941378832,1.56001973,5.92181683,-1.65087175,0.337898016,1.22745144,3.05343032,4.25310326,11,1,1
0.01,9,1.13167,-3.41478348,-2.08074045,-0.864866257,-1.29730678,0.633544147,5.36005402,-2.64920092,2.23186207,3.5722487,5.93910027,-1.96264601,-0.911827087,1.56967616,5.92982578,-1.66492605,0.354115248,1.24109507,3.08077908,4.26817369,11,1,1
