dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,converged
0.5,0,-0.825722218,4.1053896,2.57180786,1.94615722,2.02938461,3.76202607,2.76732588,2.27057934,3.14162922,3.18300056,2.79430246,2.94867229,3.25480843,2.95880151,3.0492866,3.28053355,2.74071717,2.5211935,1.85955691,-0.0866589546,1
0.5,1,-0.794116497,4.11543226,2.57913661,1.95734835,2.05131531,3.76974106,2.77277637,2.28572583,3.15511227,3.19252396,2.80212879,2.9612956,3.26819134,2.96618509,3.0578804,3.29222655,2.75061417,2.52921438,1.87374854,-0.0627164841,1
0.5,2,-0.762635708,4.12543869,2.58652902,1.96855307,2.07315183,3.77744627,2.77828431,2.30084252,3.16855907,3.20204306,2.80996156,2.97390795,3.28153896,2.97355556,3.06647682,3.30392885,2.760499,2.53721285,1.88796329,-0.0388197899,1
0.5,3,-0.731299877,4.13540077,2.59398413,1.9797647,2.09488416,3.78515077,2.78385043,2.31592607,3.18196678,3.21155381,2.81779718,2.98651242,3.29484892,2.98090744,3.0750711,3.31564283,2.77036762,2.54518986,1.90220499,-0.0149755478,1
0.5,4,-0.700100899,4.14531851,2.60150146,1.99098468,2.11651587,3.79284859,2.78946805,2.33097601,3.19533825,3.22105789,2.82563686,2.99910569,3.3081255,2.98824501,3.08366537,3.3273685,2.78022146,2.55314612,1.9164753,0.00881624222,1
0.5,5,-0.669039726,4.15518904,2.6090734,2.00221276,2.13804054,3.80054474,2.79513979,2.34599066,3.20867443,3.23055172,2.83347654,3.01169181,3.32136631,2.99556446,3.09225798,3.33910394,2.79005694,2.56107879,1.9307735,0.0325613022,1
0.5,6,-0.638111115,4.16501379,2.61670303,2.01344967,2.15946722,3.80823708,2.80086684,2.3609767,3.22197008,3.24003744,2.84132099,3.02426863,3.33457088,3.00286531,3.10085154,3.3508544,2.79987907,2.56899047,1.94509912,0.0562577248,1
0.5,7,-0.607311726,4.17480135,2.62440443,2.02469206,2.18079853,3.81592417,2.80664515,2.37592292,3.23523283,3.24952698,2.84916973,3.03683281,3.34774232,3.01015329,3.10944271,3.36261582,2.80969048,2.57688379,1.95945096,0.0799055099,1
0.5,8,-0.576654911,4.18454361,2.63215637,2.03594112,2.20202112,3.82361364,2.81248069,2.39083767,3.24845791,3.25900364,2.8570199,3.04938936,3.36087871,3.0174253,3.11803389,3.3743844,2.81948185,2.58475471,1.97382832,0.103501797,1
0.5,9,-0.546128273,4.19424248,2.63997078,2.04719782,2.22315097,3.83129597,2.81836462,2.40571737,3.2616477,3.26847792,2.86487103,3.0619359,3.37398362,3.02468109,3.12662172,3.38616943,2.82926202,2.59260488,1.98823404,0.127051353,1
