tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.73639262,-3.01151991,-1.84861791,-1.10619807,-0.686463237,1.96365619,4.51465082,-3.70706487,1.82233191,3.96944118,5.55874825,-2.56411028,-0.347592533,1.93106759,5.68742657,-1.622527,0.287854254,1.28206265,3.07458425,4.34100962,8,0,1
0.01,1,1.57103038,-3.16294074,-1.97070348,-0.86639446,-0.922110796,1.64087272,4.6268096,-3.54416609,1.90879726,4.00012445,5.52231741,-2.46202469,-0.37777251,1.96203828,5.68162251,-1.65578675,0.301283836,1.3046186,3.10186028,4.31244659,8,1,1
0.01,2,1.51375639,-3.18430877,-1.96177793,-0.855199337,-0.936864495,1.63834393,4.6234231,-3.55102229,1.91465366,4.09537792,5.46426964,-2.54255772,-0.341000646,1.98506522,5.68387318,-1.67613137,0.318234771,1.31919968,3.13083291,4.32808256,8,1,1
0.01,3,1.47478926,-3.19334936,-1.93475354,-0.880357385,-0.909679532,1.71142209,4.56600475,-3.61362529,1.89780235,4.09385824,5.48576117,-2.56107736,-0.323020607,2.00143862,5.68907118,-1.69391465,0.333617479,1.33369911,3.15939236,4.3471303,8,1,1
0.01,4,1.42322588,-3.2092092,-1.91982186,-0.88230449,-0.909264922,1.73640871,4.54223394,-3.64114571,1.89398003,4.15361023,5.45511293,-2.61922669,-0.292900175,2.0229907,5.69181967,-1.71355307,0.35018006,1.34856546,3.18841696,4.36320734,8,1,1
0.01,5,1.36614549,-3.22729445,-1.91023099,-0.87408179,-0.919562161,1.74090815,4.53297377,-3.65380073,1.89482033,4.23746872,5.40167427,-2.69268751,-0.258377194,2.04713345,5.69328165,-1.73408508,0.367256224,1.36373675,3.21768928,4.37760258,8,1,1
0.01,6,1.31422865,-3.24126363,-1.89537168,-0.876575053,-0.917542398,1.76823878,4.50654459,-3.68348598,1.88838983,4.29245901,5.37190819,-2.74771309,-0.229374915,2.06954026,5.69542503,-1.75392246,0.383914739,1.37903452,3.2469604,4.39273643,8,1,1
0.01,7,1.26022267,-3.25540757,-1.8825469,-0.875395358,-0.918926477,1.78870285,4.48466969,-3.70830393,1.88287544,4.3548274,5.33396387,-2.80732679,-0.199201047,2.0931623,5.69689703,-1.77415645,0.400799036,1.39460194,3.27640128,4.406919,8,1,1
0.01,8,1.20689368,-3.26819658,-1.86891162,-0.876377225,-0.917786419,1.81392848,4.45882511,-3.73683977,1.87516558,4.41095638,5.30031919,-2.86310005,-0.170207828,2.11682081,5.6982336,-1.79435599,0.417652845,1.41033566,3.30592179,4.4208436,8,1,1
0.01,9,1.15176558,-3.28090668,-1.85708463,-0.874097288,-0.91930908,1.83336711,4.43681288,-3.76126957,1.86803341,4.472754,5.25971937,-2.92224646,-0.14052996,2.14155412,5.69895363,-1.81490278,0.434689671,1.4263531,3.3356328,4.43384218,8,1,1
0.01,10,1.09818685,-3.2918663,-1.84350967,-0.876177073,-0.916766047,1.86127245,4.40810823,-3.79221344,1.85775971,4.52531099,5.22675085,-2.97612786,-0.112251453,2.1660943,5.69964266,-1.83529913,0.451666683,1.44251227,3.3653872,4.4468317,8,1,1
0.01,11,1.0579654,-3.29537964,-1.81555808,-0.90769124,-0.886411488,1.94861162,4.33209848,-3.86751795,1.83132482,4.51068354,5.25961161,-2.98912096,-0.0939885601,2.18497849,5.70278931,-1.8535341,0.467563272,1.45851099,3.39493465,4.46308279,8,1,1
0.01,12,1.00701392,-3.30337787,-1.79889858,-0.916585684,-0.87729454,1.99157071,4.2894206,-3.91001463,1.8154341,4.54550171,5.24297905,-3.03229547,-0.0683081597,2.20880914,5.70351839,-1.87359548,0.484379143,1.47504902,3.42490363,4.47599125,8,1,1
0.01,13,0.943168104,-3.31685567,-1.79604113,-0.899696231,-0.892293513,1.98193312,4.28904247,-3.91379309,1.81198215,4.63761663,5.16677427,-3.11065888,-0.0343259759,2.238976,5.70118952,-1.89596713,0.50233978,1.49210286,3.45516181,4.48469353,8,1,1
0.01,14,0.882167339,-3.32707405,-1.78948915,-0.890044332,-0.902758598,1.98353481,4.28046227,-3.92632174,1.80417478,4.72670317,5.09135771,-3.18992496,-0.000282179535,2.26942897,5.69866753,-1.91818452,0.520250916,1.50929642,3.4856987,4.49419022,8,1,1
0.01,15,0.824512243,-3.33508348,-1.77978611,-0.88709271,-0.905024409,2.0016346,4.25744677,-3.95130754,1.79134595,4.79155827,5.03859377,-3.25275993,0.0291615352,2.29807878,5.69675159,-1.93983614,0.537815511,1.52667749,3.51620626,4.50384426,8,1,1
0.01,16,0.780651987,-3.33742571,-1.75562871,-0.913859725,-0.877236068,2.08517814,4.17788219,-4.02414417,1.76184738,4.76984501,5.07734585,-3.25999856,0.0465310626,2.31878996,5.69819927,-1.95875287,0.55401665,1.54385817,3.54620337,4.51652479,8,1,1
