dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,converged
0.5,0,2.4441483,3.13952971,3.71752691,2.65867996,2.17242122,3.16727805,3.44798517,2.43219352,2.62418699,3.42569232,2.95899558,2.53216815,3.15171671,3.24333715,2.72652698,2.93011379,3.19228721,2.77428198,2.50167489,2.35388613,1
0.5,1,2.45546675,3.15093565,3.72749281,2.66670632,2.18297482,3.17939997,3.45723677,2.44050312,2.63558817,3.43711472,2.9673965,2.54180312,3.16341829,3.25306964,2.73506618,2.94060278,3.20251393,2.78254843,2.5108583,2.36447167,1
0.5,2,2.46678019,3.1623311,3.73745465,2.67474127,2.19353366,3.19151688,3.46648312,2.44882035,2.64699507,3.44852829,2.97579193,2.55144715,3.17512131,3.26279092,2.74360466,2.95109797,3.2127378,2.79081154,2.52005005,2.37506461,1
0.5,3,2.47808838,3.17371988,3.74741316,2.68278241,2.20409751,3.20362949,3.47572088,2.45714426,2.65840912,3.45993352,2.98418212,2.56109929,3.18682575,3.27250242,2.75214434,2.96159935,3.22295666,2.79907227,2.52925229,2.38566351,1
0.5,4,2.48939109,3.18510008,3.75736976,2.69083095,2.21466446,3.21573782,3.48495245,2.46547484,2.66982746,3.47133136,2.99256849,2.57076025,3.19853139,3.28220224,2.76068401,2.97210813,3.23317289,2.80732989,2.53846216,2.39626837,1
0.5,5,2.50059152,3.19661927,3.76738119,2.69868827,2.22524285,3.2279954,3.49411893,2.47370958,2.68134403,3.48275042,3.00086832,2.58047581,3.21026921,3.29182386,2.7692728,2.98268008,3.24328899,2.81558728,2.54778099,2.40677547,1
0.5,6,2.51188469,3.20798206,3.77733064,2.70675445,2.23582029,3.24009132,3.50333595,2.48205709,2.69277525,3.49413133,3.00924397,2.59015203,3.22197533,3.30150509,2.77781582,2.99320102,3.25349712,2.82384014,2.5570085,2.41739297,1
0.5,7,2.52317333,3.21933794,3.78727794,2.71482539,2.24640083,3.25218511,3.51254654,2.49040842,2.70421052,3.50550556,3.01761627,2.5998373,3.23368287,3.31117511,2.78635859,3.00372887,3.26370168,2.83208942,2.56624556,2.42801785,1
0.5,8,2.53445482,3.23068571,3.79722357,2.72290444,2.25698543,3.26427269,3.52175117,2.49876904,2.71565294,3.51687098,3.02598286,2.60953021,3.24539089,3.32083535,2.79490352,3.01426315,3.27390099,2.84033656,2.57549334,2.43864846,1
0.5,9,2.54573178,3.24202609,3.80716538,2.73098946,2.26757431,3.27635694,3.53094912,2.50713634,2.72710061,3.52822876,3.03434539,2.61923099,3.25709915,3.33048534,2.80344939,3.02480364,3.28409696,2.84858203,2.58474827,2.44928336,1
0.5,10,2.55700254,3.25335836,3.81710577,2.73908353,2.27816796,3.28843546,3.54013944,2.51551032,2.73855495,3.53957844,3.04270291,2.62894058,3.26880789,3.34012508,2.81199718,3.03535128,3.29428816,2.8568244,2.59401345,2.45992494,1
0.5,11,2.56826878,3.26468325,3.82704306,2.74718213,2.288764,3.30050969,3.54932451,2.52389097,2.75001335,3.55092049,3.05105686,2.63865852,3.28051662,3.34975386,2.82054543,3.04590631,3.30447626,2.86506343,2.60328794,2.47057343,1
0.5,12,2.57952929,3.2760005,3.83697772,2.7552886,2.29936671,3.31257963,3.55850077,2.53227806,2.76147819,3.56225491,3.05940604,2.64838386,3.29222727,3.35937428,2.82909513,3.05646515,3.31465864,2.87330246,2.61257124,2.48122525,1
0.5,13,2.59078217,3.28731108,3.84691262,2.76340079,2.30997062,3.32464528,3.56767297,2.54067278,2.77294803,3.57358074,3.06775022,2.65811801,3.30393696,3.36898184,2.83764768,3.06703281,3.32483792,2.88153744,2.62186456,2.49188352,1
0.5,14,2.60203147,3.29861426,3.85684395,2.77152085,2.32057929,3.33670592,3.57683754,2.54907441,2.78442383,3.58489799,3.07609034,2.66786146,3.31564784,3.37857985,2.84620023,3.07760715,3.33501244,2.88976955,2.63116598,2.5025475,1
0.5,15,2.61316776,3.30992937,3.86681533,2.77960753,2.33112717,3.34875274,3.58604503,2.55747962,2.79586053,3.59619761,3.08446312,2.67762017,3.32733178,3.38816714,2.8547833,3.08820128,3.34517407,2.89799857,2.64046884,2.51314449,1
0.5,16,2.62440681,3.32121897,3.87674117,2.78773999,2.34174466,3.36080599,3.59519696,2.56589413,2.8073473,3.60750031,3.09279394,2.68737793,3.3390429,3.39774728,2.8633399,3.09878683,3.35534,2.9062283,2.64978886,2.52381802,1
0.5,17,2.63563943,3.33249998,3.88666534,2.79587889,2.35236549,3.37285447,3.60434246,2.57431602,2.81883955,3.61879516,3.10112095,2.69714522,3.35075426,3.40731478,2.87189817,3.10937929,3.36550045,2.9144547,2.6591208,2.53449965,1
0.5,18,2.64686632,3.34377527,3.8965888,2.80402422,2.36298966,3.38489771,3.61348128,2.58274484,2.83033705,3.6300807,3.10944366,2.70692039,3.3624661,3.41687298,2.88045812,3.11997819,3.37565637,2.92267942,2.66846013,2.5451839,1
0.5,19,2.65808773,3.35504317,3.9065094,2.81217527,2.3736186,3.39693832,3.62261415,2.59117913,2.84183979,3.64136004,3.11776304,2.71670294,3.37417698,3.4264214,2.88902092,3.13058376,3.38580799,2.93090105,2.67780852,2.55587387,1
0.5,20,2.66930294,3.36630344,3.91642904,2.82033443,2.3842504,3.40897274,3.63174176,2.59962153,2.85334682,3.65262938,3.12607813,2.72649503,3.38588905,3.43595934,2.89758372,3.14119482,3.39595604,2.9391222,2.68716669,2.56656885,1
0.5,21,2.68051195,3.37755752,3.92634678,2.8284986,2.39488506,3.42100239,3.64086294,2.60807085,2.86486006,3.66389084,3.1343894,2.73629451,3.3975997,3.44548655,2.90615106,3.15181303,3.40609837,2.94734073,2.69653487,2.5772686,1
0.5,22,2.69171476,3.3888042,3.93626332,2.83666897,2.40552354,3.43302917,3.64997816,2.61652565,2.87637758,3.67514515,3.14269638,2.74610281,3.40931177,3.45500493,2.91471863,3.16243696,3.41623569,2.95555639,2.70591259,2.58797407,1
0.5,23,2.70291185,3.40004396,3.94617891,2.84484625,2.4161644,3.44505,3.65908813,2.62498879,2.88790035,3.68639088,3.15100002,2.75591826,3.42102337,3.4645133,2.92328858,3.17306805,3.42636967,2.96377063,2.71529818,2.59868336,1
0.5,24,2.71410131,3.41127706,3.9560926,2.85302973,2.42681003,3.45706749,3.66819143,2.63345838,2.89942741,3.6976285,3.15930104,2.76574349,3.43273282,3.47401047,2.93186259,3.18370485,3.4364965,2.97198367,2.72469521,2.60939693,1
0.5,25,2.72528672,3.42250443,3.96600437,2.86121821,2.43745923,3.46908045,3.67728853,2.64193439,2.91096091,3.70885777,3.16759682,2.77557588,3.44444323,3.4834981,2.94043779,3.19434857,3.44661999,2.98019433,2.73409986,2.62011576,1
0.5,26,2.73646474,3.43372393,3.97591615,2.86941314,2.44810939,3.48108864,3.68638158,2.65041852,2.9224987,3.72007895,3.17588854,2.7854166,3.45615387,3.49297571,2.94901514,3.20499849,3.45673966,2.98840308,2.7435143,2.63083863,1
