tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.53419948,-3.30055285,-2.23932719,-0.783053279,-1.33889222,0.394717515,5.46254921,-2.45135236,2.13569689,3.13027954,6.03539753,-1.49891222,-1.07061732,1.61568415,5.78564978,-1.58361626,0.277571172,1.17026222,2.83792353,4.07611227,6,1,1
0.01,1,1.48147309,-3.31084466,-2.21776271,-0.783291459,-1.33099616,0.436385185,5.43885422,-2.48862863,2.14638901,3.22100306,6.01024961,-1.59372973,-1.01961434,1.62732112,5.7934165,-1.59960938,0.292519808,1.18496943,2.87121415,4.0974412,6,1,1
0.01,2,1.43513441,-3.32555842,-2.19728279,-0.802914143,-1.33523488,0.445621938,5.43114662,-2.49503613,2.15485382,3.2946279,5.98888922,-1.65978432,-0.988535523,1.64356375,5.79983568,-1.6140269,0.309835345,1.19875133,2.89905143,4.11588001,6,2,1
0.01,3,1.39326704,-3.34684634,-2.18741512,-0.804127038,-1.32855928,0.457738727,5.44446087,-2.49729967,2.17210078,3.31787157,6.00008297,-1.67880595,-0.987499833,1.64077342,5.81031895,-1.62778831,0.325782895,1.21037054,2.91792321,4.12802362,6,1,1
0.01,4,1.34106219,-3.35632038,-2.16808605,-0.805023015,-1.32155621,0.493323147,5.42472458,-2.52907205,2.18105626,3.39916134,5.9751792,-1.76272023,-0.942716658,1.65298641,5.81753445,-1.64356852,0.34130916,1.22517335,2.94951916,4.14675093,6,1,1
0.01,5,1.2911967,-3.3671031,-2.15109277,-0.808566749,-1.31736338,0.518658876,5.41296768,-2.55052733,2.189641,3.46985698,5.95412016,-1.83416963,-0.90528959,1.66559446,5.82436895,-1.65939212,0.357474089,1.23966062,2.97879481,4.16381073,6,1,1
0.01,6,1.24481308,-3.38408446,-2.13609743,-0.821752727,-1.31640124,0.532329977,5.41351175,-2.55786753,2.20205569,3.51836705,5.94713497,-1.87548363,-0.889571667,1.67303658,5.83215046,-1.6732688,0.374379039,1.25283957,3.00241995,4.17788172,6,1,1
0.01,7,1.19533134,-3.39490533,-2.12010121,-0.825346351,-1.31187546,0.554832995,5.40429401,-2.57629013,2.21079731,3.58219957,5.92822742,-1.93870354,-0.858279586,1.68391442,5.83931255,-1.68828869,0.390730321,1.26728356,3.03012013,4.19294739,6,1,1
0.01,8,1.14903581,-3.4113431,-2.10618782,-0.841907918,-1.3148402,0.561861873,5.4088192,-2.57775235,2.22215271,3.62991929,5.91994619,-1.97806561,-0.842184901,1.6950134,5.84534693,-1.7031244,0.408600092,1.28100026,3.05379677,4.20659399,6,1,1
0.01,9,1.0935384,-3.41301537,-2.08349729,-0.853059471,-1.31520748,0.589213252,5.37995243,-2.60665798,2.2196784,3.72990489,5.86964226,-2.08138919,-0.781766772,1.72291148,5.84821081,-1.72064686,0.425599605,1.2980566,3.09017324,4.22518444,6,2,1
