tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.33132803,-3.25092006,-2.11302805,-0.835083485,-1.32473612,0.566281378,5.28207493,-2.62982059,2.128124,3.39916158,5.8595562,-1.84143901,-0.896076143,1.59697044,5.79618216,-1.60296035,0.270972818,1.1815815,2.96093774,4.16114378,19,0,1
0.01,1,1.283481,-3.26399589,-2.09693456,-0.841877162,-1.32182109,0.587163568,5.27412987,-2.64708304,2.13723469,3.4588244,5.84437132,-1.8988986,-0.868136585,1.60760617,5.8039093,-1.61819422,0.287196964,1.19486928,2.98793745,4.17725801,19,0,1
0.01,2,1.23512506,-3.27640629,-2.08105946,-0.848595977,-1.31891191,0.608212054,5.26576948,-2.66474652,2.14581418,3.51837373,5.82821131,-1.95636535,-0.839952052,1.6186775,5.81141567,-1.63349891,0.303498626,1.20831203,3.01506376,4.19296503,19,0,1
0.01,3,1.18635035,-3.28816676,-2.06544709,-0.855223596,-1.31601357,0.629382074,5.25703859,-2.68276763,2.15384769,3.57779074,5.81110716,-2.01380563,-0.811521113,1.63024974,5.81866932,-1.6488359,0.319903404,1.2219609,3.04229259,4.20820045,19,0,1
0.01,4,1.13715279,-3.29926562,-2.05009985,-0.861759603,-1.31313002,0.650687456,5.24789953,-2.70116973,2.16133976,3.63707137,5.79302645,-2.07123637,-0.782883763,1.64225173,5.82570982,-1.66423273,0.336372405,1.23576272,3.06961703,4.22298861,19,0,1
0.01,5,1.0875603,-3.30968547,-2.03502774,-0.868200004,-1.3102566,0.67213428,5.23837757,-2.71996069,2.168257,3.69616723,5.77403307,-2.12856102,-0.754031122,1.65483534,5.83245182,-1.67970014,0.352964014,1.24979496,3.09705901,4.23729229,19,0,1
0.01,6,1.03753459,-3.31943774,-2.02024436,-0.87454915,-1.30741251,0.693634331,5.22849846,-2.73905587,2.17464066,3.75503397,5.75408936,-2.18581486,-0.725072145,1.66775858,5.83902168,-1.69518781,0.369594574,1.26397896,3.12460613,4.25112009,19,0,1
0.01,7,0.987126112,-3.32853246,-2.00571966,-0.880804539,-1.30456591,0.715348899,5.21815109,-2.75862694,2.18043208,3.81377435,5.73316431,-2.24304485,-0.695874095,1.68125272,5.84530258,-1.71077001,0.386322916,1.27836013,3.15224957,4.26446915,19,0,1
0.01,8,0.936334908,-3.33694458,-1.99147987,-0.886963308,-1.30173588,0.737191439,5.20740271,-2.77858686,2.18563771,3.87229395,5.71133041,-2.30012941,-0.666552424,1.6952908,5.85129452,-1.7264179,0.40315637,1.29296994,3.18001199,4.27730846,19,0,1
0.01,9,0.885118604,-3.34464931,-1.97752953,-0.893027246,-1.29892635,0.759156704,5.19624376,-2.79893827,2.19025445,3.93058157,5.68854237,-2.3571341,-0.637074649,1.70982623,5.85702991,-1.74217308,0.420073241,1.3077718,3.20791388,4.28966236,19,0,1
0.01,10,0.833649218,-3.35173798,-1.96389019,-0.89898634,-1.29612601,0.781211615,5.18471146,-2.81963754,2.19429564,3.98856854,5.66489506,-2.41392303,-0.607582629,1.72481644,5.862535,-1.75793219,0.437034786,1.32276309,3.23585248,4.3014698,19,0,1
0.01,11,0.78181076,-3.35811639,-1.95055842,-0.9048419,-1.29334641,0.803425908,5.17273283,-2.84077501,2.1977036,4.04633904,5.64029074,-2.47063375,-0.577909052,1.74041104,5.86772013,-1.77382493,0.454111546,1.33798969,3.26392961,4.31275511,19,0,1
0.01,12,0.729640901,-3.36386609,-1.93751717,-0.910606802,-1.29058933,0.825697184,5.16038513,-2.86223459,2.20054126,4.10377121,5.61480522,-2.52714705,-0.548269391,1.7563678,5.87270689,-1.78976238,0.471206218,1.35334754,3.29205322,4.32352209,19,0,1
0.01,13,0.677116632,-3.36889768,-1.92477334,-0.9162696,-1.28783965,0.848169327,5.14754438,-2.88418794,2.20272851,4.16095972,5.58840418,-2.58351159,-0.518515348,1.77296579,5.87734318,-1.80582786,0.488430917,1.3689847,3.3203361,4.33373976,19,0,1
0.01,14,0.624280155,-3.37326241,-1.91234374,-0.921831667,-1.28510785,0.870753586,5.13428974,-2.9065311,2.20429945,4.21782732,5.56112194,-2.63967752,-0.488759041,1.79004383,5.88172054,-1.82197273,0.505703092,1.38480806,3.34870434,4.34340906,19,0,1
0.01,15,0.571265161,-3.37698627,-1.90025389,-0.927280247,-1.28239763,0.893414974,5.12065506,-2.92922592,2.20523715,4.27431965,5.5330143,-2.69559312,-0.459009677,1.80767334,5.88580227,-1.83819687,0.523051739,1.40085888,3.37712073,4.35249186,19,0,1
0.01,16,0.51790452,-3.37999749,-1.88847291,-0.932627916,-1.27970386,0.91622591,5.10654831,-2.95236707,2.20552897,4.33049917,5.50401592,-2.7513268,-0.429261744,1.82581925,5.88958931,-1.85452652,0.540468216,1.41713631,3.40567708,4.36101103,19,0,1
0.01,17,0.464338273,-3.38238382,-1.87700915,-0.937873065,-1.27702248,0.939168632,5.09199667,-2.97592378,2.20517373,4.38630152,5.47418165,-2.80682421,-0.399573743,1.84443831,5.89311743,-1.87091839,0.557915866,1.43360317,3.4342804,4.36895323,19,0,1
0.01,18,0.410370052,-3.38405299,-1.86582327,-0.943031967,-1.27436566,0.962257326,5.0769639,-2.99993539,2.20413876,4.44176388,5.44347668,-2.86211133,-0.369883686,1.86367404,5.89626837,-1.88751686,0.575490892,1.45031834,3.46303773,4.37633324,19,0,1
0.01,19,0.356314301,-3.38506651,-1.85500538,-0.948064983,-1.27171934,0.985447884,5.06153011,-3.02432775,2.20245242,4.49678373,5.41203594,-2.91705155,-0.340333909,1.88342607,5.89913368,-1.90413368,0.593099117,1.46729219,3.49185944,4.38307381,19,0,1
0.01,20,0.301950753,-3.38543105,-1.84447455,-0.953009605,-1.26909459,1.00879192,5.04557419,-3.04918504,2.20007491,4.55145884,5.37968779,-2.97184277,-0.310822278,1.90366328,5.90170288,-1.92091691,0.610755622,1.48442638,3.52074647,4.38924694,19,0,1
0.01,21,0.24742052,-3.38510585,-1.83429563,-0.957840383,-1.26649463,1.03221571,5.02922392,-3.07440877,2.19702697,4.60564566,5.34663248,-3.02626371,-0.281458914,1.92446339,5.90393496,-1.93780887,0.628488481,1.50183797,3.54974484,4.39478874,19,0,1
0.01,22,0.192653447,-3.38413215,-1.82440996,-0.962575197,-1.26390171,1.05582845,5.01233673,-3.1001327,2.19327593,4.65944624,5.31277609,-3.08042145,-0.252248108,1.94574869,5.90585995,-1.95478702,0.646247864,1.51945877,3.57881665,4.39971399,19,0,1
0.01,23,0.137830019,-3.38252807,-1.81490028,-0.967191517,-1.26134443,1.07945395,4.99510622,-3.12614846,2.18883729,4.71272135,5.27820587,-3.1342361,-0.223152503,1.96765006,5.90741348,-1.97195029,0.664105296,1.53734422,3.60792875,4.40398407,19,0,1
0.01,24,0.0827091709,-3.38021541,-1.80566061,-0.971715927,-1.25878859,1.1033231,4.97725868,-3.15273547,2.1836729,4.7655859,5.24286652,-3.18777514,-0.19427602,1.98996556,5.90868902,-1.98916566,0.681961179,1.5554446,3.63717747,4.40764093,19,0,1
