tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.29402661,-3.28285456,-2.11270761,-0.832780957,-1.32546401,0.598393679,5.2421751,-2.66371846,2.14010978,3.50979996,5.81350565,-1.91552591,-0.835799575,1.63225126,5.77256298,-1.62001741,0.285922587,1.18065262,2.9564209,4.15582705,33,3,1
0.01,1,1.2457267,-3.29569769,-2.09675121,-0.839684963,-1.3224678,0.619589031,5.23344946,-2.68170857,2.14805126,3.56929779,5.79672623,-1.97282529,-0.80751121,1.6438843,5.77984095,-1.63554621,0.302298486,1.19407928,2.98338008,4.1717391,34,3,1
0.01,2,1.19697547,-3.30788994,-2.0810523,-0.846508622,-1.31949413,0.640910447,5.22433758,-2.70006156,2.15545273,3.62863898,5.77899933,-2.03009033,-0.7790277,1.65595043,5.78690004,-1.65112829,0.318760186,1.20767486,3.01044273,4.18721199,34,3,1
0.01,3,1.14781213,-3.31941009,-2.06563044,-0.853236318,-1.31653512,0.662347078,5.21484804,-2.71877217,2.16229439,3.68779254,5.76033401,-2.08727837,-0.750352383,1.66851032,5.79370975,-1.66676223,0.335316092,1.22146642,3.0376091,4.20221519,34,3,1
0.01,4,1.09821749,-3.33024836,-2.05047941,-0.859872758,-1.31359005,0.683926105,5.20494986,-2.7378788,2.16856003,3.74677253,5.7407155,-2.14441395,-0.721466243,1.68158805,5.80025864,-1.68246543,0.351968437,1.23546171,3.06489921,4.21675491,34,3,1
0.01,5,1.04820967,-3.34042525,-2.03560281,-0.866418362,-1.31066179,0.705628216,5.1946516,-2.75736523,2.17426085,3.80554628,5.72015429,-2.20146251,-0.692441046,1.69512403,5.80657005,-1.69822598,0.368693501,1.24963295,3.09228611,4.23082495,34,3,1
0.01,6,0.997808993,-3.34992528,-2.02098846,-0.872869372,-1.30773795,0.727437794,5.18395996,-2.77720284,2.17938232,3.86409569,5.69865036,-2.25840425,-0.663266003,1.70917463,5.81262589,-1.714046,0.385506541,1.26401472,3.11979055,4.24440241,34,3,1
0.01,7,0.947016835,-3.35874629,-2.00668669,-0.879221499,-1.30483997,0.749402702,5.17283821,-2.79747581,2.18390203,3.92241573,5.67621851,-2.31525087,-0.633945346,1.72373176,5.81841707,-1.72995222,0.402403176,1.27858889,3.14739633,4.25749493,34,3,1
0.01,8,0.895875335,-3.36690164,-1.99267054,-0.885489166,-1.30196667,0.771481693,5.16133022,-2.81812334,2.18784785,3.98047304,5.65287781,-2.3719449,-0.60455513,1.73879158,5.82393694,-1.74592483,0.419386059,1.29335546,3.17509484,4.27006721,35,3,1
0.01,9,0.84133935,-3.37245059,-1.97724807,-0.892662644,-1.29950225,0.793777645,5.14975977,-2.8379786,2.1898644,4.04040384,5.62869215,-2.4319098,-0.572305501,1.7532469,5.82812071,-1.76072121,0.437962592,1.3078233,3.20260811,4.28181362,34,3,1
0.01,10,0.78979522,-3.37949061,-1.9640106,-0.898631215,-1.29662371,0.816100597,5.13736153,-2.85955834,2.19274831,4.09763956,5.60353327,-2.48793101,-0.543054044,1.76946938,5.83320522,-1.77702141,0.454924345,1.32303858,3.23055387,4.29338551,34,3,1
0.01,11,0.740219951,-3.38721418,-1.95239437,-0.903663814,-1.2934562,0.838526607,5.12418985,-2.88252974,2.19599295,4.15308714,5.57728243,-2.54124475,-0.515837431,1.78708339,5.83886909,-1.79432905,0.470827371,1.33894849,3.25887346,4.30469513,34,4,1
0.01,12,0.687708914,-3.39265347,-1.93960643,-0.909525573,-1.29065061,0.861103773,5.110991,-2.90478253,2.19746065,4.20995235,5.55034828,-2.59726858,-0.486204922,1.80420458,5.8433013,-1.81063855,0.488100111,1.35454488,3.28698397,4.31517792,34,4,1
0.01,13,0.634872258,-3.39741206,-1.92713225,-0.915283322,-1.28784978,0.883858144,5.09730387,-2.92750454,2.19828033,4.26651716,5.52253103,-2.65312099,-0.456544876,1.82187533,5.84742212,-1.82704425,0.505463183,1.37037635,3.31520009,4.32509995,34,4,1
0.01,14,0.581757128,-3.4014852,-1.91498172,-0.92093873,-1.28508186,0.906680465,5.08323812,-2.95057034,2.19847035,4.32270288,5.4938693,-2.70871925,-0.426924348,1.84006119,5.85126114,-1.84353757,0.522894204,1.38643265,3.34351945,4.3344593,34,4,1
0.01,15,0.528357208,-3.40489173,-1.90314054,-0.926495969,-1.28233421,0.929626226,5.06872988,-2.9740479,2.19800735,4.37851381,5.46435642,-2.76409554,-0.397329211,1.85876572,5.85480833,-1.86014259,0.540386975,1.40269053,3.37192273,4.3432622,34,4,1
0.01,16,0.474677205,-3.40763092,-1.89161444,-0.931952298,-1.27960455,0.952708066,5.05375433,-2.99795604,2.19688153,4.43396997,5.43398619,-2.81925297,-0.367781937,1.87799895,5.85804558,-1.87684882,0.557948112,1.41917157,3.40041399,4.35148287,34,4,1
0.01,17,0.419834375,-3.41055942,-1.88009179,-0.937590599,-1.27712452,0.973840237,5.03986883,-3.0198164,2.19654179,4.48854065,5.40284538,-2.87422395,-0.340618372,1.89309847,5.86356449,-1.89167893,0.574052811,1.43438745,3.42828584,4.35923958,34,4,1
0.01,18,0.365658998,-3.41193247,-1.86921549,-0.94283998,-1.27443659,0.997175574,5.02400827,-3.04455638,2.19408488,4.54320383,5.37084866,-2.92887735,-0.311194658,1.91338003,5.86621475,-1.90858984,0.591738641,1.45130503,3.45695996,4.36629486,34,4,1
0.01,19,0.311275899,-3.41262388,-1.85868478,-0.947979331,-1.27177167,1.02062201,5.00770664,-3.06970215,2.19094825,4.5974288,5.33808422,-2.9832201,-0.281895399,1.9342227,5.86853027,-1.92562068,0.609507859,1.46848929,3.48573685,4.37272787,34,4,1
0.01,20,0.256689787,-3.4126513,-1.84848082,-0.953015089,-1.26912963,1.04417586,4.99095488,-3.09524941,2.18713188,4.65119362,5.30454826,-3.03727794,-0.252746135,1.95553744,5.87055969,-1.94274521,0.627304196,1.48587573,3.5145843,4.37855959,34,4,1
0.01,21,0.201881051,-3.41200328,-1.83859742,-0.9579494,-1.26650846,1.06787825,4.97370768,-3.12125206,2.18259907,4.70452118,5.27023983,-3.09104037,-0.223729283,1.97743368,5.87222433,-1.96002197,0.645183623,1.50352311,3.5435307,4.38376379,34,4,1
