tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,1.08740079,-2.43646502,-1.88860297,-0.761653304,-1.08519256,1.90841889,3.92583728,-3.94034028,1.42784083,4.13648272,5.15455866,-2.71157646,0.185928255,2.75857329,5.14122868,-1.95445609,0.617420614,1.66181552,3.49550676,4.13745356,11,0,1
0.01,1,1.04225409,-2.44185066,-1.87692964,-0.764131248,-1.0799042,1.93848896,3.8942728,-3.97222662,1.41338348,4.17441607,5.13223362,-2.75454473,0.207735047,2.78807378,5.13516426,-1.97755051,0.633781433,1.68176842,3.52626872,4.14549637,11,0,1
0.01,2,0.996748865,-2.4465313,-1.86545956,-0.766523719,-1.07457447,1.96880996,3.86188006,-4.0044241,1.3979907,4.21170139,5.10951948,-2.79734683,0.229348227,2.81802106,5.12858868,-2.00080633,0.650176227,1.70205736,3.55724716,4.15291643,11,0,1
0.01,3,0.950994015,-2.45063853,-1.85419393,-0.768843412,-1.06921506,1.99929023,3.82879615,-4.03682613,1.38172805,4.24829006,5.08653641,-2.8398788,0.250692129,2.84835196,5.12151957,-2.02420425,0.666584611,1.72261119,3.58831263,4.15971947,11,0,1
0.01,4,0.905008376,-2.45413923,-1.84316301,-0.771084487,-1.06384242,2.02987266,3.79508328,-4.06937122,1.36461961,4.28416014,5.06328869,-2.88215113,0.271766067,2.87905788,5.11395597,-2.04776001,0.683012903,1.74345994,3.61949635,4.16588163,11,0,1
0.01,5,0.858954787,-2.45712304,-1.83237791,-0.77325356,-1.05847549,2.06042147,3.76095343,-4.10190439,1.34679747,4.31923389,5.03994513,-2.92404437,0.292438686,2.90989661,5.10608816,-2.07131052,0.699349225,1.76446652,3.65066123,4.17143869,11,0,1
0.01,6,0.81257838,-2.45944285,-1.82178652,-0.775339723,-1.05305696,2.0912571,3.72591877,-4.13474607,1.32797647,4.35360193,5.01629829,-2.96574759,0.312882334,2.94121456,5.09762144,-2.09506583,0.715732217,1.78583944,3.68202496,4.17632246,11,0,1
0.01,7,0.765933454,-2.46130109,-1.81164241,-0.777237535,-1.04762411,2.12227178,3.69012237,-4.16781235,1.30825543,4.38720465,4.99240017,-3.00712013,0.333052427,2.97286701,5.0886631,-2.11899447,0.732070386,1.80742002,3.71349978,4.18054581,11,0,1
0.01,8,0.719197035,-2.46243024,-1.80150151,-0.779155314,-1.04215097,2.15338802,3.65368605,-4.20094681,1.28765237,4.42001772,4.96837044,-3.0482893,0.352876306,3.00486779,5.0792079,-2.14301133,0.74842304,1.82937109,3.74506116,4.18408442,11,0,1
0.01,9,0.672377348,-2.46302438,-1.79160273,-0.781002045,-1.03668368,2.18448997,3.61677408,-4.23405552,1.26629412,4.45199156,4.94431067,-3.08909202,0.372290254,3.03703284,5.06936693,-2.16708207,0.76471138,1.851547,3.77665567,4.18696594,11,0,1
