tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,0.95749259,-3.26717997,-2.43794894,-0.7169649,-1.35568023,0.356938303,5.24431753,-2.40065932,1.92093325,4.31834602,4.68160295,-2.85819817,0.496331185,3.66669846,3.81871891,-3.05304718,1.2958498,2.32636952,3.25061512,3.56995153,10,0,1
0.01,1,2.99157286,-2.03023458,-3.45529127,-0.528107166,-1.4829278,-1.07666874,6.02754974,-1.89004779,0.810535908,-1.78309619,4.7371254,2.58047509,-3.48681211,0.733656764,6.50454903,-0.187924743,-1.01547158,0.954865217,2.37599397,3.39192176,10,0,1
0.01,2,3.11248136,-2.08137655,-3.84470367,0.0693104491,-1.4969238,-0.957656682,6.03017569,-0.981130838,1.58347058,2.31276751,6.39460182,-1.20108795,-0.35370928,2.78702593,5.15427256,-2.27275443,1.09480238,1.67223275,1.99009836,2.78597927,11,0,1
0.01,3,1.55722046,-3.27851057,-2.2521596,-0.788816154,-1.34542501,0.38497591,5.4698472,-2.43951631,2.11399651,3.11966038,6.03731728,-1.4921025,-1.04937983,1.64453697,5.78095579,-1.57775378,0.271972954,1.17595243,2.85015488,4.08335686,10,0,1
0.01,4,2.24495173,-4.26071453,-1.35975957,-1.00942624,-1.10222709,1.24355805,5.10863066,-3.23110032,2.06803274,2.72308683,6.19043255,-0.577103019,-2.2489202,0.772804797,5.68549204,0.195805609,-1.55713737,0.316091627,1.65760827,4.18161297,11,0,1
0.01,5,1.68839478,0.832779169,-0.839437008,-0.306314647,0.429904521,4.42773151,1.01849699,-4.22651577,-0.193926066,3.77114534,4.96897078,-2.56868362,0.981591165,4.50385809,3.70955753,-1.11527598,1.43388259,4.42151165,4.8751483,2.1876545,9,0,1
0.01,6,1.71963763,-2.0679388,-3.16684866,-0.563711286,-1.47478616,-1.9282769,5.67583227,1.19123197,2.24304056,1.00105727,4.99267292,-1.56426167,-3.73958921,-4.30432367,5.8716135,0.375477552,-1.15702498,0.28641808,2.65386605,3.486341,10,0,1
0.01,7,-0.0751638412,-3.1233201,-1.68408251,-0.99263823,-1.08366978,2.25935531,3.40393424,-4.34893465,1.0161624,4.60424519,4.55969048,-2.8964448,0.673503816,4.13482046,3.75714421,-2.49642348,1.04563665,2.42763591,3.86858582,3.74232244,10,0,1
0.01,8,-1.83329391,-2.38388896,-0.507864118,-0.651120424,0.659018755,5.49404621,-3.3846693,-1.6166327,-2.18530273,1.89977133,6.45780849,-2.34198952,0.321003079,1.96309495,5.71944857,0.675902367,-1.56462562,0.64511025,3.25275612,4.44466066,11,0,1
0.01,9,1.64287591,-4.19163418,-1.48700476,-0.940963328,-0.975586176,0.997200251,4.4527874,-2.77902317,2.84947944,4.42506027,4.818923,-2.31636667,-1.93229055,-0.0748751163,6.55722046,-1.35919857,0.437676966,0.852490902,1.97137046,3.60327148,11,0,1
