tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,0,1.88067269,-4.07271099,-1.81534529,-0.842188537,-1.1537199,2.26421428,2.98327875,-4.62359381,-0.0702120662,5.20239353,1.18775153,-3.78878617,-0.232515216,5.8136754,2.14194822,-2.18686366,1.37060308,5.79016733,3.1677947,0.0933510065,2.35854793,4.49732065,3.70919943,2.39672446,2.88175678,2.96846128,1.60673261,0.696644008,0.740059853,1.05747724,1.95736384,3.73071408,10,0,1
0.01,1,3.87494206,0.0134553909,-4.44155121,-0.321579933,-1.50551796,-0.885531187,6.01539946,-2.05758095,-1.04833436,-2.27064681,4.79815388,3.33457613,-2.623173,1.58876467,5.94768095,3.42218113,0.697125673,2.37967873,3.73698807,3.49229383,2.7893672,2.77503991,3.03611779,3.12965512,3.01022625,2.84156108,2.60442805,2.04916239,1.26722014,0.841077149,1.06603909,2.17699575,10,0,1
0.01,2,2.75865865,2.14590597,-5.45194912,0.41457963,-1.78656161,-0.90860039,5.69411707,-2.61384177,-0.62003231,-3.04928112,3.45545197,3.60523009,-3.48435926,0.939647138,5.94623041,3.81650066,-0.445876837,1.82921338,4.0127182,4.01355839,2.33125424,2.27443075,3.06968951,3.47725344,3.30914307,3.00889516,2.33946943,1.05305207,0.110131621,-0.00792068988,0.170010909,0.72350353,11,0,1
0.01,3,2.29361677,-3.55962515,-2.16776896,-0.769964695,-1.3064028,0.42319262,5.46278572,-2.45781183,2.11580348,3.07595944,5.79957294,-1.74572802,-0.891514421,1.15006256,6.56724834,1.44254744,0.0940568447,3.04590559,4.94436598,2.52637196,1.95281577,3.22356772,3.86852098,3.38703346,2.94100571,2.53414798,1.69546211,1.01267779,0.906160474,1.19220507,2.08014679,3.77536058,10,0,1
0.01,4,3.35913992,-3.14890671,-3.36743689,-0.457938224,-1.44169855,-1.23095417,6.24842978,-1.87403643,0.491715431,-1.69184589,4.16658163,3.14487028,-3.97079659,0.945931256,4.70918274,5.18625927,-0.38124299,-0.0066318959,2.19431162,5.25889301,3.50568938,1.11504722,2.70752168,4.72425318,4.03643465,1.68981731,1.11696219,0.894535303,0.589214206,0.724686027,1.37453282,3.05490494,10,0,1
0.01,5,2.17302585,2.04472589,0.608011603,0.202380165,1.57334721,4.80077267,0.351438284,-3.21625185,-0.338750899,4.16012907,3.80160975,-2.70786214,0.982386649,5.16627264,3.9618001,-0.875679731,1.7993902,4.80575418,3.82495093,1.40636671,2.57352901,3.96935081,3.43301702,2.3952322,2.37201738,2.36050892,2.22047639,2.59336925,3.51247287,4.11769485,3.26013994,2.12191057,9,0,1
0.01,6,3.04436588,-1.83813024,-3.61291099,-0.664503694,-1.28979218,-2.07915735,5.56663799,0.309017658,2.30553699,-3.30977535,0.131038189,3.71773362,-4.75944376,-1.61880636,5.70881176,0.86952281,-2.96014857,0.203945875,6.38321638,2.82480693,-0.267473698,2.71247053,5.27280903,3.88312721,2.29974222,2.42329168,1.62417734,0.49444294,0.411626369,0.634016991,1.09193265,2.27960205,10,0,1
0.01,7,-1.52417946,-3.37559962,-0.799869657,-1.20059824,-0.754524708,4.49832392,-0.669483662,-4.49074411,-1.80109191,3.35346055,4.01751518,-3.42680573,0.855222464,4.95065928,4.38609123,-1.05271173,1.5946573,4.66285133,4.04345036,1.26650572,2.31210375,3.8227644,3.6334362,2.76109576,2.79213476,2.6301651,1.72420657,1.13764,1.23150229,1.87563694,3.40608716,3.86250877,10,0,1
0.01,8,-1.56236863,-2.46449018,-0.876665235,-0.956818938,-0.427276582,3.87845325,0.720420599,-5.20242453,1.86218524,1.97376776,3.17618895,3.80717921,-3.97014189,1.33960807,2.35170269,6.19418955,0.0360121727,-1.19892704,1.79375505,6.06678391,2.60818481,0.746791482,3.05784416,4.83051777,3.4844265,2.06121373,2.00798035,1.73705697,1.57509971,2.26339507,3.78098583,3.4025979,11,0,1
0.01,9,1.92454123,-4.46760225,-1.10952735,-1.01245666,-1.00278616,-0.155084252,5.32684994,-0.934208393,3.72035146,1.9233644,4.1532135,1.01396418,-4.29908037,-0.911233902,7.17345715,2.24341846,-0.653900385,2.9276824,4.7408371,2.82415867,2.6253562,3.00254965,2.84714985,3.40682459,3.94727707,2.61277056,0.695910931,0.187430084,0.172392949,0.417858481,1.22536623,3.31680298,11,0,1
0.01,10,2.9134078,-2.83110261,-2.64656639,-0.409249604,-1.38781917,0.727493286,4.64914131,-3.05420041,1.55294573,4.85907745,3.49805546,-3.64330554,0.712964714,4.32236338,4.96510792,-1.21437907,1.49484766,4.79956198,4.15601444,1.13001025,2.45369339,4.18851948,3.86942124,2.9213438,3.06878614,2.83501267,1.69838119,0.999293685,0.919835985,1.09638882,1.78197074,3.35740495,10,0,1
0.01,11,2.5698297,-3.39680433,-2.43842888,-0.620969653,-1.39826453,0.201530829,5.49695587,-2.19881105,1.84005082,3.94786835,5.03811026,-2.6483593,0.444659472,3.09105349,5.96119308,-0.114236236,0.962479174,3.86024737,4.71492577,1.78639114,2.04686856,3.57549381,3.97662592,3.20895982,2.89113402,2.57332182,1.61501968,0.898896396,0.839795649,1.11742604,1.93065238,3.6005547,11,0,1
0.01,12,-1.29232264,-2.67691684,-0.90258646,-0.986071169,-0.716801167,3.69894671,-0.0579826832,-5.15779591,-0.567351103,3.59887195,4.57717419,-3.86061335,0.252092242,0.584045053,6.42512512,1.53108168,-0.980024874,2.3496604,5.60906696,2.53857994,1.15070212,2.85380697,3.93009543,3.21774578,2.71450567,2.89557362,2.53914475,1.69266796,1.46399188,2.07751226,3.45110035,3.38701677,10,0,1
0.01,13,1.16495323,-3.26629281,-1.25507879,-0.850908518,-0.845011532,3.94714785,-0.277706623,-4.9631381,-2.24007463,3.51967335,3.32086921,-3.67753601,0.666904926,5.96367407,3.17308474,-0.952737808,2.23635101,5.11818981,3.06157804,1.52150631,2.95524716,3.94023776,3.32502866,3.03120589,3.37145185,2.98039293,1.82890654,1.15911782,1.10126305,1.45797718,2.54261422,3.97039413,10,0,1
0.01,14,2.30803061,3.30016851,-2.69552851,-3.06564021,-0.0353467464,-0.205739319,4.91482353,-2.37623,-2.37627292,-4.08534813,1.89708996,2.28168774,-4.66445351,-1.02349722,5.11508274,2.98880649,-2.82141829,1.16349137,5.50526857,4.17475033,0.29715991,2.18233871,4.29534626,3.42464209,1.48549461,1.83950078,2.66408205,3.18743658,3.0223906,1.78226018,0.567093968,0.820252061,10,0,1
0.01,15,3.79893494,-0.0292055607,-4.11204863,-0.166105568,-1.56889236,-0.281783998,4.88345289,-1.38005114,2.51663947,3.4154942,4.90336466,-3.19778895,0.634978473,-0.211836979,6.72953272,0.659077644,-0.778126478,2.59944344,6.26133871,0.585595965,1.14850354,3.93160605,4.76699305,2.49062204,2.36636949,2.79956269,1.69318664,0.668024421,0.636850655,0.766095042,1.1157918,2.22354317,11,0,1
0.01,16,4.15506649,-0.128063202,-4.61414146,0.28295064,-1.44740438,-0.413598418,6.09836578,-1.67605972,0.688557625,1.24081802,6.55535746,-0.0842877626,0.13438803,3.69566298,5.2159338,-0.207601666,1.72274971,4.61863852,3.80888367,1.40056181,2.6036284,4.35135317,4.57737541,3.91632557,3.42230654,1.76711226,-0.132014751,-0.251738489,0.00654352456,0.241144925,0.691048622,1.95367002,11,0,1
0.01,17,3.17863369,-3.15039134,-3.47564101,0.192159951,-0.877869129,1.75319958,3.25033951,-4.57007122,0.15877223,5.37710333,1.78299141,-4.27292871,0.244232953,4.77479792,4.77326107,-1.24660444,1.43881333,4.41999006,4.31978941,1.51651406,2.17964077,3.51408005,3.55002117,2.93356538,2.93599033,2.83247924,2.01531601,1.15012693,0.763301969,0.739015222,1.17407608,2.61592031,10,0,1
0.01,18,3.55605364,1.79023647,-3.97889376,-0.793860197,-1.53032136,0.0166559219,5.62688541,-2.16827965,1.44197536,1.15329838,6.32894135,-1.22651148,-0.950297713,0.486705184,6.59919596,1.1127044,-0.717523456,2.44386744,5.67281866,2.6015892,1.20207095,2.9317472,3.9364152,2.87650847,2.15454435,2.54667759,3.02566695,2.94608617,2.08162093,1.03689146,0.819430709,1.65156412,10,0,1
0.01,19,0.000212687999,2.6953423,2.92068648,-4.22952843,2.17125392,0.560171783,5.46590567,0.971609175,-1.74726272,2.00315952,4.80052233,-2.66517019,0.935823262,5.75288057,1.64758706,-2.73035121,0.879875302,5.887465,3.31660414,-0.41407001,2.27259779,4.66151667,3.07577372,1.29162061,2.00787711,2.69557524,3.05014491,3.53911495,2.87885523,0.00422108173,-1.15051448,-0.395364344,10,0,1
0.01,20,1.45606351,3.8933084,-2.02020717,-3.74183321,0.0270123482,1.00502014,5.56162548,-2.56094027,-0.496242225,-2.63396025,5.48671389,1.85868073,-2.09359789,1.29138541,6.74842787,0.974402249,0.509442687,3.56604171,4.82564497,2.01856637,2.15849566,3.45889831,3.29247522,2.34073734,2.30672693,2.66428494,3.08758759,3.35552907,2.34439468,0.267478943,-0.31357187,0.209506392,10,0,1
0.01,21,3.39545131,-1.71507978,-3.09729528,-0.641298771,-1.49733841,-0.245848179,6.3015728,-1.30994713,0.217581749,2.30011153,5.88478708,-0.494713187,1.40250599,5.29983282,2.66848898,-0.566482186,2.42595863,5.44858789,2.37932491,1.07917535,3.16022849,4.48630571,3.09563923,2.55914354,3.2497952,2.9999752,1.8727088,1.46127081,1.50697017,1.63343239,2.18100643,3.49498606,10,0,1
0.01,22,2.41669464,-2.91806626,-2.07659531,-0.643471241,-1.16436136,1.29503,3.58051467,-3.3044734,2.75878119,4.28722572,3.53834438,-3.56965828,-1.74478984,-3.40668011,4.47985554,2.86070728,-2.7712183,1.17736971,6.4006772,2.67014623,0.156256199,2.78328705,4.86396551,3.58354616,2.30099249,2.48354173,2.0009923,1.07092178,0.903559446,1.23075974,2.09417725,3.65472889,9,0,1
0.01,23,4.09125757,1.47668505,-1.26034522,0.0179398246,1.89749682,3.97164679,-2.70323205,-0.352393627,-1.70556176,5.14489794,-0.962896466,-2.56746721,-3.12092257,4.84226608,1.43318057,-2.70179462,0.132711172,6.68617535,1.42614663,-0.330873013,3.03201723,5.67605877,2.14355421,1.64862251,3.40867448,3.49569082,2.00666618,1.83248079,2.06503773,1.92217076,2.08402443,3.14320135,9,0,1
0.01,24,3.69708133,-1.54277182,-4.42019558,0.246436596,-1.58450973,-1.28047299,6.52189922,-0.883630395,-0.754957139,0.57986176,6.26563454,1.85524642,1.48005819,4.77119541,0.75858283,-0.872975111,1.78659022,6.09653616,1.63492465,-0.363343,2.40012693,5.07967901,3.2155776,1.76856208,3.11901212,3.8104558,1.91019106,0.469842672,0.524014354,0.66872853,1.06701684,2.32147765,10,0,1
0.01,25,2.23031473,-3.62504697,-1.6034435,-0.913335145,-0.635330379,2.45327258,4.7701931,-3.76175237,1.26251745,1.50278223,6.12010479,1.10404325,-1.55576372,1.83144712,5.98032331,2.416471,0.71593678,2.97224402,4.28377914,2.79109979,2.3136251,3.22388244,3.70466471,3.33560491,2.95082498,2.47939563,1.60835075,0.995642006,0.976626098,1.37614954,2.52074456,4.46147776,10,0,1
0.01,26,-0.314909697,2.79652786,-0.668560028,-4.47887707,-0.518123627,4.87914896,0.119817734,-4.35348082,0.431400299,-5.71316051,0.114318848,3.08967924,-3.98865771,-1.228333,6.24346209,2.03417349,-1.60984623,2.15188956,5.95932674,2.52430892,1.16357577,3.05477214,4.28576851,3.78617334,3.11832118,2.209723,0.383797646,-0.638114333,-0.609865487,-0.606318951,-0.584812462,-0.447198421,12,0,1
0.01,27,1.61172915,4.15395451,0.561286449,-3.02519512,0.00698134303,1.46867394,5.82238102,-2.72515655,0.0760704279,-0.0551695824,6.2536602,2.97444153,-0.793549895,3.05050325,4.49013758,2.08449769,3.08773589,4.08082771,1.64226425,1.61680567,3.67504406,4.38843966,2.14340448,1.80815732,2.74084496,2.87186217,2.61878824,3.256881,3.74988866,1.8387177,-0.20932436,0.27739343,9,0,1
0.01,28,4.19587469,-1.41192532,-4.13406372,-0.3169837,-1.32446527,-0.613231182,5.65947104,-1.85613871,-2.85159826,-2.16699314,3.51482916,5.06600904,-2.53148913,1.24414659,3.99887753,5.24831343,1.84605074,1.19758105,2.72711015,3.89074492,3.49744272,2.81566811,3.09520769,3.7735796,3.73017621,2.47409034,1.16854739,0.666076541,0.609715819,0.783221424,1.33041668,2.85672426,10,0,1
0.01,29,0.321698427,-3.47204876,-1.27696776,-0.901433289,-1.36881101,1.82632542,1.96370327,-5.25402784,-0.904209554,4.56482363,1.08758044,-4.81459856,-0.863782942,5.235394,2.50407386,-2.89355493,1.08728099,6.15540648,2.83234262,-0.208613634,2.56833625,4.95138693,3.47733974,2.25803924,3.07317948,2.94579959,1.43302441,0.845164001,1.01850033,1.45114672,2.53459811,3.68150496,10,0,1
0.01,30,4.27246046,-1.64818573,-2.86434674,-0.419968128,0.0303606391,4.58467531,-1.32695568,-1.77738655,-2.27926803,5.13468885,-1.22779822,-2.36660767,-3.31589699,3.87176442,2.43390894,-3.41668224,0.253896594,6.52028704,2.33684468,-0.668747783,2.56082749,5.30203772,3.26047111,2.01722002,3.11683416,3.05193615,1.40343523,0.77002269,0.881396413,1.11668694,1.82251823,3.63365507,10,0,1
0.01,31,3.64930511,-1.12213135,-4.60395288,0.869634271,-1.15967309,-0.652884424,5.63953638,-1.10967851,2.96322155,0.988375425,4.40661144,0.179923058,-4.64656067,-1.95927536,5.51477242,2.54773712,-2.40095186,1.51001251,5.90706968,3.30029464,0.662674785,2.58264685,4.02750015,3.33091688,2.69180322,3.04055929,2.66879272,1.07446408,0.129133403,0.166068017,0.515079796,1.62489903,11,0,1
