tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,0.0611826777,0.129623935,4.48685811e-10,0.000619793544,2.00841114e-07,1.35745381e-07,0.0781755447,0.324112356,0.00755243283,1.56174593e-08,1.0899063e-08,0.00216737948,0.000213390696,1.29916234e-05,0.008965021,4.88465972e-19,0.00690262485,9.73760762e-05,2.13640305e-07,7.43776309e-06,17,0,1
0.01,1,0.0611800402,0.129626393,4.50690707e-10,0.000622551306,2.008411e-07,1.35750568e-07,0.0781753361,0.324112624,0.00755239697,1.56177205e-08,1.08992628e-08,0.00216742023,0.000213388033,1.29920636e-05,0.00896501541,4.90639389e-19,0.00690262206,9.73781498e-05,2.14585725e-07,7.47025115e-06,17,0,1
0.01,2,0.0611786805,0.129627675,4.52714005e-10,0.000625340559,2.00839224e-07,1.35753282e-07,0.0781744048,0.324113756,0.0075522,1.56175872e-08,1.08991829e-08,0.00216761441,0.000213384075,1.29922119e-05,0.00896504801,4.92837621e-19,0.00690261927,9.73821298e-05,2.15534001e-07,7.50344998e-06,17,0,1
0.01,3,0.0611760467,0.129630223,4.54736887e-10,0.000628122652,2.00838883e-07,1.35758356e-07,0.0781741366,0.324114054,0.00755216274,1.56178306e-08,1.08993712e-08,0.00216766028,0.00021338115,1.29926475e-05,0.00896503776,4.95030167e-19,0.00690261694,9.73843562e-05,2.16487507e-07,7.53622135e-06,17,0,1
0.01,4,0.0611733198,0.12963292,4.56768207e-10,0.000630915223,2.00838727e-07,1.35763685e-07,0.0781739578,0.324114382,0.00755212735,1.56180811e-08,1.08995657e-08,0.00216769334,0.000213378415,1.29930922e-05,0.00896503683,4.97231088e-19,0.00690261414,9.73862188e-05,2.17444594e-07,7.56908048e-06,17,0,1
0.01,5,0.0611707792,0.129635438,4.58809879e-10,0.000633723277,2.00838329e-07,1.3576863e-07,0.0781736821,0.32411471,0.00755207706,1.56182907e-08,1.08997291e-08,0.00216774829,0.000213375257,1.29935033e-05,0.00896502566,4.99444106e-19,0.00690261321,9.73887509e-05,2.18406655e-07,7.60217608e-06,17,0,1
0.01,6,0.0611683093,0.129637837,4.60861294e-10,0.000636545126,2.00837931e-07,1.35773604e-07,0.0781733468,0.324114949,0.00755201979,1.56184967e-08,1.08998925e-08,0.00216781441,0.000213371706,1.29939108e-05,0.00896501262,5.01668084e-19,0.00690260949,9.73917195e-05,2.19373987e-07,7.63547087e-06,17,0,1
0.01,7,0.0611657016,0.129640341,4.62920757e-10,0.000639377569,2.00837761e-07,1.3577872e-07,0.078173086,0.324115396,0.00755196949,1.56187276e-08,1.0900072e-08,0.0021678661,0.000213368578,1.29943355e-05,0.00896500424,5.03900335e-19,0.00690260949,9.73942078e-05,2.20344475e-07,7.66883477e-06,17,0,1
0.01,8,0.061162997,0.129643053,4.64988714e-10,0.000642220373,2.00837448e-07,1.35784035e-07,0.0781728551,0.324115813,0.00755192945,1.56189675e-08,1.09002576e-08,0.00216790638,0.000213365638,1.29947794e-05,0.00896500051,5.06140753e-19,0.0069026053,9.73962888e-05,2.21318444e-07,7.70228507e-06,17,0,1
0.01,9,0.0611603856,0.129645556,4.67066663e-10,0.00064507802,2.00837206e-07,1.35789108e-07,0.0781725869,0.324115992,0.00755188009,1.56191948e-08,1.09004352e-08,0.00216795807,0.000213362466,1.29951968e-05,0.00896499027,5.08392908e-19,0.0069026039,9.73988135e-05,2.22297373e-07,7.73593547e-06,17,0,1
