dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,converged
30,0,-33.5888786,33.494381,-2.02192354e-07,8.23074532,0.00175723829,0.00250811339,22.6443691,-23.0672016,4.3803978,0.000254855404,0.000185568948,-0.900523245,-3.49914479,-0.0244949963,5.43620729,6.48674009e-15,0.150230765,-0.151786193,0.0100638773,-0.808916748,1
30,1,-32.5931244,32.4997292,-1.95789411e-07,8.27228928,0.00176610053,0.00252074399,21.9657555,-22.2936897,4.24982834,0.000256146741,0.000186509118,-0.802276134,-3.45568347,-0.0201817304,5.38331413,6.51948003e-15,0.145614415,-0.14388743,0.0101137338,-0.808705986,1
30,2,-34.0554924,33.9607353,-2.07640639e-07,8.2698307,0.00176507188,0.00251932652,22.9632072,-23.4164352,4.44176483,0.000255991908,0.000186395497,-0.932523251,-3.52095461,-0.026334649,5.47379494,6.51754329e-15,0.155198336,-0.145260543,0.0101092588,-0.836971343,1
30,3,-31.937561,31.8394356,-1.91927526e-07,8.4999752,0.00181440869,0.00258947397,21.518631,-21.7342148,4.16390657,0.00026317194,0.000191623199,-0.689216018,-3.49353075,-0.0143791679,5.40031147,6.69892015e-15,0.142153859,-0.134740084,0.0103871031,-0.795554161,1
30,4,-33.5594215,33.4648743,-2.06287638e-07,8.25827122,0.00176228327,0.00251529785,22.626379,-23.0378342,4.37692022,0.000255590712,0.000186102567,-0.896568,-3.501369,-0.0231940988,5.43804359,6.50843345e-15,0.150171265,-0.144022867,0.0100923451,-0.833574235,1
30,5,-33.5020981,33.4103928,-2.07138697e-07,8.22900391,0.00175583933,0.00250613224,22.5878983,-23.0012302,4.36954069,0.000254654995,0.000185420999,-0.887650013,-3.49402881,-0.0235498399,5.43412161,6.48536536e-15,0.152427226,-0.163307175,0.010054999,-0.830282211,1
30,6,-33.1193962,33.0234756,-2.04426783e-07,8.41707802,0.00179582473,0.0025630598,22.3264751,-22.6761494,4.31932116,0.000260465778,0.000189652375,-0.815973401,-3.5225749,-0.0208415482,5.44705486,6.6335902e-15,0.150957257,-0.139866889,0.0102811381,-0.797353745,1
30,7,-33.7685547,33.6795006,-2.11824499e-07,8.14833069,0.00173815771,0.00248098373,22.7711391,-23.2209396,4.40474606,0.000252081343,0.000183548298,-0.929244757,-3.48017597,-0.0263917502,5.4240613,6.42178876e-15,0.154230073,-0.144376084,0.0099541964,-0.826425314,1
30,8,-33.7350159,33.640995,-2.12199254e-07,8.24845505,0.00175930187,0.00251107104,22.7483864,-23.1860561,4.40037918,0.000255152176,0.000185786688,-0.9099195,-3.50434804,-0.026156107,5.44146013,6.50069581e-15,0.152792275,-0.136101902,0.01007408,-0.811260462,1
30,9,-33.8567276,33.7647362,-2.14619703e-07,8.18251991,0.00174500432,0.0024906653,22.832262,-23.2882977,4.41651344,0.000253075093,0.000184272372,-0.941405058,-3.50073624,-0.027090298,5.44428873,6.44873415e-15,0.154077828,-0.150748655,0.00999284815,-0.831745148,1
30,10,-33.2215805,33.1263504,-2.10059767e-07,8.3518877,0.001781028,0.0025419828,22.3985691,-22.7598133,4.33317471,0.000258311455,0.000188084712,-0.847089887,-3.50514483,-0.0238472354,5.44340277,6.58221341e-15,0.152631909,-0.146704867,0.0101968106,-0.835456669,1
30,11,-33.9516792,33.863224,-2.17973792e-07,8.12495327,0.00173228187,0.00247258856,22.8984184,-23.3758583,4.42924356,0.000251226098,0.000182926204,-0.962114811,-3.48539829,-0.0279492978,5.43121672,6.4033641e-15,0.1523626,-0.132587358,0.00991942175,-0.82862097,1
30,12,-33.8020668,33.7111397,-2.17427385e-07,8.23506737,0.00175556517,0.00250574108,22.7963009,-23.2433147,4.40963078,0.000254609302,0.000185387034,-0.931526661,-3.5002377,-0.026974801,5.44680452,6.49014432e-15,0.153806597,-0.137915507,0.0100518577,-0.826738596,1
30,13,-34.0648613,33.9737473,-2.20942667e-07,8.17504597,0.00174250535,0.00248717354,22.9763393,-23.4456425,4.44427538,0.000252711092,0.000184006538,-0.974650025,-3.49047637,-0.0285977721,5.45187998,6.44284134e-15,0.156376258,-0.151206121,0.00997880194,-0.849297166,1
30,14,-33.5577011,33.4682579,-2.18240331e-07,8.16659927,0.00174059335,0.00248438958,22.6311321,-23.0648289,4.3778367,0.000252436206,0.000183806289,-0.914353311,-3.48020315,-0.0259845834,5.42715073,6.43618493e-15,0.154300049,-0.138208911,0.00996574573,-0.819334507,1
30,15,-32.9931145,32.8981743,-2.1395357e-07,8.37093449,0.00178402488,0.00254620332,22.245533,-22.5847301,4.30370569,0.00025875165,0.000188402861,-0.828559041,-3.50477529,-0.0212539062,5.43441057,6.59722284e-15,0.150349587,-0.138913497,0.0102126813,-0.831687152,1
30,16,-33.9515266,33.8618927,-2.23596857e-07,8.18362713,0.00174369733,0.0024888413,22.9008942,-23.3636284,4.42974758,0.000252885744,0.000184136239,-0.941853642,-3.50377083,-0.0276093371,5.44881248,6.44960532e-15,0.153882116,-0.15343754,0.00998313632,-0.812865913,1
30,17,-33.7011948,33.6064148,-2.21845966e-07,8.37363815,0.00178400998,0.00254623732,22.7296925,-23.1300526,4.39688921,0.000258747081,0.000188400634,-0.881775975,-3.53482819,-0.0239040796,5.48439407,6.59935228e-15,0.15362443,-0.140335441,0.0102127884,-0.84308356,1
30,18,-33.9683037,33.8706322,-2.24997706e-07,8.40401268,0.00179019617,0.0025550609,22.9122677,-23.324873,4.43200207,0.000259645341,0.00018905563,-0.894231975,-3.55374956,-0.0250201654,5.50753832,6.6232907e-15,0.155667052,-0.161602348,0.0102483006,-0.843260825,1
30,19,-33.0990448,33.0026169,-2.19294449e-07,8.40646076,0.00179066614,0.00255568908,22.3199615,-22.6640434,4.31803417,0.000259717053,0.000189106489,-0.820455074,-3.51450706,-0.0212023184,5.44751215,6.62521855e-15,0.150570676,-0.134076625,0.0102504464,-0.84915638,1
30,20,-33.6513977,33.5595016,-2.25440246e-07,8.30035782,0.00176772883,0.00252300571,22.6978683,-23.1075592,4.3907218,0.000256381696,0.00018667891,-0.889471889,-3.52577448,-0.0248193126,5.46866274,6.54160072e-15,0.153148204,-0.156723216,0.0101188989,-0.834262431,1
30,21,-32.9705772,32.8772049,-2.20957489e-07,8.34676075,0.00177751656,0.00253695319,22.2338486,-22.5815468,4.30148315,0.00025780854,0.000187717233,-0.813186765,-3.5011313,-0.0203919914,5.42883158,6.57817179e-15,0.149342671,-0.155118823,0.0101730954,-0.818944335,1
30,22,-33.0065041,32.9108009,-2.21782926e-07,8.47349644,0.00180426682,0.00257509528,22.2583561,-22.5797081,4.30623627,0.000261693582,0.000190547333,-0.788984179,-3.52385616,-0.0201789699,5.45113468,6.67805434e-15,0.147683635,-0.127427176,0.0103267943,-0.84037149,1
30,23,-32.8430481,32.7502747,-2.22467122e-07,8.3183012,0.00177102524,0.00252771005,22.1481628,-22.4927311,4.28495073,0.000256863248,0.000187028782,-0.814698815,-3.48098469,-0.0210700165,5.41273928,6.55574363e-15,0.149854094,-0.137359127,0.010135348,-0.803484201,1
30,24,-32.0428085,31.9462051,-2.16366686e-07,8.47268772,0.00180381781,0.00257435418,21.6019936,-21.8412075,4.17995453,0.000261633686,0.000190503255,-0.699708581,-3.49351549,-0.0159679074,5.39635611,6.67741568e-15,0.146415576,-0.152815327,0.0103204092,-0.783110976,1
30,25,-33.2447433,33.1490555,-2.27689256e-07,8.40764904,0.00178949325,0.00255401456,22.4228935,-22.776165,4.33788586,0.000259547378,0.000188982114,-0.840437174,-3.52010942,-0.0216330774,5.4553318,6.6261596e-15,0.150096029,-0.146750703,0.0102409646,-0.833136439,1
30,26,-33.0376968,32.9421577,-2.2703685e-07,8.4422636,0.00179666746,0.00256418972,22.2818489,-22.6099472,4.31074286,0.000260589499,0.000189744227,-0.788431406,-3.53714943,-0.0213993974,5.45941591,6.65343745e-15,0.152366698,-0.145234555,0.0102801938,-0.796223521,1
30,27,-33.3778763,33.2768669,-2.30609473e-07,8.52988815,0.00181500614,0.00259033474,22.5142956,-22.8456955,4.3555603,0.000263256021,0.000191685365,-0.806098461,-3.56623149,-0.020535294,5.49422646,6.72249647e-15,0.149404168,-0.146018788,0.0103856307,-0.837661624,1
30,28,-34.1165962,34.0237122,-2.39159505e-07,8.29804611,0.00176529435,0.00251957378,23.0203133,-23.4700603,4.45276928,0.000256027299,0.000186420642,-0.937198579,-3.53664231,-0.0261605103,5.48748302,6.53977876e-15,0.152226776,-0.150213227,0.0101044178,-0.862769008,1
30,29,-34.3073616,34.217392,-2.42370277e-07,8.23048115,0.00175065524,0.00249871192,23.15131,-23.6292858,4.47796631,0.000253898383,0.000184869772,-0.969210982,-3.53219962,-0.0279084258,5.48830128,6.48652749e-15,0.156570196,-0.144370645,0.0100206723,-0.856929719,1
30,30,-33.7024307,33.6122551,-2.38604343e-07,8.23163795,0.00175078388,0.0024988493,22.7390327,-23.1622219,4.39866734,0.000253918872,0.000184886041,-0.908144772,-3.51222992,-0.0260028411,5.4562149,6.48744398e-15,0.156294599,-0.159779415,0.0100199645,-0.839343846,1
30,31,-32.3685913,32.2723579,-2.2713553e-07,8.53220654,0.00181473303,0.0025898891,21.828001,-22.0817451,4.22350073,0.000263219321,0.000191657498,-0.717977345,-3.52542591,-0.0165640377,5.43644094,6.72432267e-15,0.14693971,-0.12816833,0.010381775,-0.797720075,1
30,32,-32.5668983,32.4697266,-2.30287839e-07,8.48304367,0.00180399674,0.00257458212,21.964201,-22.2464199,4.24966717,0.00026165985,0.000190520703,-0.747640252,-3.52376127,-0.0175037831,5.4356575,6.68557938e-15,0.147625923,-0.130419761,0.0103203636,-0.799809039,1
30,33,-33.700264,33.6096535,-2.4183899e-07,8.34313679,0.00177377905,0.00253166142,22.7389965,-23.1490974,4.39867496,0.000257262262,0.000187319267,-0.8831321,-3.52758789,-0.0242551044,5.47251797,6.57531433e-15,0.15364936,-0.138038635,0.0101497546,-0.830250382,1
30,34,-33.0160027,32.9236565,-2.37138892e-07,8.37656593,0.00178077933,0.00254155113,22.2724781,-22.6163902,4.30892992,0.000258281711,0.000188063539,-0.806682587,-3.51831865,-0.0214227848,5.44429731,6.60166129e-15,0.150492758,-0.138769269,0.0101885805,-0.823346674,1
30,35,-32.4224129,32.3241272,-2.32402627e-07,8.55791378,0.00181920221,0.0025962526,21.8671455,-22.1165676,4.23102951,0.000263868744,0.000192131454,-0.713870525,-3.53316951,-0.0166730992,5.44430685,6.74458285e-15,0.145854011,-0.124780163,0.0104053207,-0.793036342,1
