tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,naccept,nreject,converged
0.01,0,0.195049971,0.0138344495,1.37789236e-09,-0.00386184896,0.111038081,-0.142905146,-0.114363872,0.514537811,-0.00654547242,0.00322592002,0.0199220479,0.0211190507,-0.0244964622,0.0177207589,0.0156065896,-3.04356474e-18,0.00738627976,-0.000386280939,-2.24707092e-05,1.39294398e-05,4,0,0
0.01,1,0.195072651,0.0138391424,1.38446843e-09,-0.00386026572,0.111045524,-0.142891258,-0.114372171,0.514546275,-0.00656524114,0.00322465925,0.0199308731,0.0211164113,-0.0244828314,0.0177193526,0.0155654997,-3.04231673e-18,0.00738627138,-0.000386270112,-2.24689084e-05,1.39280119e-05,4,0,0
0.01,2,0.194019988,0.0139071234,1.38327405e-09,-0.00386143988,0.110678256,-0.143224373,-0.113984019,0.514158785,-0.00635845307,0.00320488634,0.0196821354,0.0210813936,-0.024405878,0.0177034866,0.0164732076,-3.04324193e-18,0.0073855347,-0.000385533058,-2.24710675e-05,1.39302119e-05,4,0,0
0.01,3,0.193542644,0.0139416065,1.38612843e-09,-0.00386114302,0.110511601,-0.143371508,-0.113807887,0.513982832,-0.00627403287,0.00319496356,0.0195714105,0.021063529,-0.0243617501,0.0176952425,0.0168717578,-3.04300805e-18,0.00738518406,-0.000385182648,-2.24709565e-05,1.3930332e-05,4,0,0
0.01,4,0.194279686,0.0139046125,1.39772571e-09,-0.00385770644,0.110768028,-0.14312695,-0.114079744,0.514254272,-0.00644466467,0.00320587028,0.019751342,0.0210821722,-0.0243896246,0.0177033376,0.0161997713,-3.04029986e-18,0.00738565531,-0.000385653344,-2.24671439e-05,1.39270551e-05,4,0,0
0.01,5,0.192844719,0.0139951147,1.39383238e-09,-0.00385984825,0.110267244,-0.143583268,-0.113550372,0.513725758,-0.00615813211,0.00317932619,0.0194114745,0.0210355222,-0.0242897142,0.0176823977,0.0174441002,-3.04198772e-18,0.00738465693,-0.000384658691,-2.24700725e-05,1.39299173e-05,4,0,0
0.01,6,0.192996517,0.0139928702,1.40128431e-09,-0.00385791739,0.110320166,-0.143527329,-0.11360646,0.513781786,-0.00620647194,0.00318027171,0.0194512941,0.0210365336,-0.0242821407,0.0176825095,0.0172870643,-3.04046612e-18,0.00738473097,-0.000384731393,-2.24679679e-05,1.39281874e-05,4,0,0
0.01,7,0.192605421,0.0140223159,1.4053736e-09,-0.00385735976,0.110183261,-0.143646568,-0.113462038,0.513637543,-0.00614021532,0.00317165721,0.0193613973,0.0210211463,-0.0242432076,0.0176754799,0.0176097341,-3.04002689e-18,0.00738444133,-0.000384439947,-2.24676314e-05,1.39281183e-05,4,0,0
0.01,8,0.192195266,0.0140526481,1.40835299e-09,-0.00385683589,0.110039286,-0.143772066,-0.113310456,0.513486266,-0.00606921129,0.00316274469,0.0192669388,0.0210052971,-0.0242038518,0.0176682677,0.0179505274,-3.03961392e-18,0.00738414004,-0.000384138955,-2.24670584e-05,1.392779e-05,4,0,0
0.01,9,0.192133203,0.0140632503,1.41422418e-09,-0.0038554396,0.110017523,-0.143784896,-0.113287404,0.513463497,-0.00607315404,0.00315980846,0.019255694,0.0209996458,-0.0241830684,0.0176654868,0.0179811306,-3.03851336e-18,0.00738406787,-0.000384066021,-2.24658197e-05,1.39268632e-05,4,0,0
