traj,x,y,z
0,4.5535111e-05,0,0
1,0.000989700551,0.000852816855,1.03410712e-05
2,0.00196268666,0.00173595513,2.16735734e-05
3,0.0029650256,0.00265005464,3.40496881e-05
4,0.00399723649,0.00359576219,4.75235538e-05
5,0.00505987136,0.00457374146,6.21516519e-05
6,0.00615347596,0.00558465812,7.79925613e-05
7,0.00727859465,0.00662919227,9.51072507e-05
8,0.00843579322,0.00770803308,0.000113558861
9,0.00962565653,0.00882187579,0.000133413298
10,0.0108487019,0.00997143798,0.000154738722
11,0.0121055711,0.0111574261,0.000177606067
12,0.0133968499,0.0123805879,0.000202089243
13,0.0147231082,0.0136416508,0.000228264267
14,0.016084956,0.0149413645,0.000256210304
15,0.017483037,0.016280517,0.000286010094
16,0.0189179461,0.0176598504,0.000317748811
17,0.0203903001,0.0190801565,0.000351514231
18,0.0219007637,0.0205422472,0.000387399108
19,0.0234500337,0.0220469013,0.000425498147
20,0.0250385609,0.0235949848,0.000465909281
21,0.0266671963,0.0251872726,0.000508735015
22,0.0283365622,0.026824642,0.000554081518
23,0.030047331,0.0285079293,0.000602058019
24,0.0318001769,0.0302380137,0.000652778253
25,0.0335958004,0.0320157595,0.000706359628
26,0.035434898,0.0338420682,0.000762923504
27,0.0373182073,0.035717845,0.000822596368
28,0.0392463878,0.0376439616,0.000885508023
29,0.0412202366,0.0396214165,0.000951794093
30,0.0432404503,0.0416510999,0.00102159323
31,0.045307748,0.0437339395,0.00109504967
32,0.047422953,0.0458709635,0.00117231405
33,0.0495867729,0.048063118,0.00125353981
34,0.0518000089,0.0503114015,0.0013388868
35,0.0540634133,0.0526167974,0.00142851972
36,0.0563778132,0.0549803488,0.00152260996
37,0.0587439872,0.0574030727,0.00162133318
38,0.0611627214,0.0598859936,0.00172487181
39,0.0636348724,0.0624302067,0.00183341419
40,0.0661612675,0.0650367662,0.00194715546
41,0.0687426776,0.0677067414,0.00206629303
42,0.0713800266,0.0704412311,0.00219103973
43,0.0740741566,0.0732414052,0.00232160604
44,0.0768259317,0.076108329,0.00245821592
45,0.0796362013,0.0790431947,0.00260109664
46,0.0825058147,0.0820470527,0.00275047868
47,0.0854357705,0.0851211995,0.00290661468
48,0.0884269103,0.0882667825,0.0030697498
49,0.0914801508,0.091484949,0.00324014365
50,0.094596453,0.0947769955,0.00341806491
51,0.0977766663,0.0981440395,0.00360378693
52,0.101021849,0.101587467,0.00379759888
53,0.104332887,0.105108425,0.00399978925
54,0.107710749,0.108708218,0.00421066163
55,0.111156434,0.112388156,0.00443052873
56,0.114670865,0.116149485,0.00465970719
57,0.118255161,0.119993657,0.00489853788
58,0.121910229,0.123921871,0.00514735468
59,0.125637114,0.127935529,0.00540651334
60,0.129436836,0.132036,0.00567636965
61,0.133310452,0.136224687,0.00595730916
62,0.137259007,0.140502945,0.0062497044
63,0.141283542,0.144872189,0.00655395724
64,0.14538525,0.149333969,0.00687048258
65,0.149565071,0.153889596,0.00719969207
66,0.153824002,0.158540487,0.00754201273
67,0.158163473,0.16328834,0.00789791066
68,0.162584335,0.168134466,0.00826782826
69,0.167087734,0.1730804,0.00865223818
70,0.171674877,0.178127661,0.00905163307
71,0.176346973,0.18327792,0.00946651492
72,0.181105047,0.188532606,0.00989739224
73,0.185950354,0.193893373,0.0103447968
74,0.190884069,0.199361771,0.0108092809
75,0.195907295,0.20493938,0.0112913884
76,0.201021373,0.210627913,0.0117917135
77,0.206227496,0.216429025,0.0123108467
78,0.211526677,0.22234416,0.0128493803
79,0.216920629,0.228375465,0.013407982
80,0.222409964,0.234523967,0.0139872376
81,0.227996483,0.240791976,0.0145878624
82,0.233681127,0.24718082,0.0152105093
83,0.23946543,0.253692538,0.0158559009
84,0.24535048,0.26032871,0.0165247321
85,0.251337588,0.267091036,0.0172177441
86,0.257428259,0.273981571,0.0179357249
87,0.263623655,0.281001955,0.0186794363
88,0.269925207,0.288154036,0.0194496848
89,0.276334256,0.29543972,0.0202472936
90,0.282851994,0.302860677,0.0210730992
91,0.289479941,0.310418963,0.021927977
92,0.296219558,0.318116426,0.0228128284
93,0.303072155,0.325954914,0.0237285644
94,0.310039073,0.333936483,0.0246761236
95,0.317121685,0.342062831,0.0256564636
96,0.324321747,0.350336283,0.0266706143
97,0.331640154,0.358758301,0.0277195256
98,0.339078784,0.367331207,0.0288042929
99,0.346638918,0.37605691,0.0299259648
100,0.354322255,0.384937644,0.0310856737
101,0.362129956,0.393975109,0.0322845094
102,0.370063573,0.40317136,0.0335236266
103,0.378124863,0.412528843,0.0348042622
104,0.386314839,0.422048986,0.0361275487
105,0.394635767,0.431734681,0.0374948494
106,0.403088242,0.441587001,0.038907297
107,0.411674708,0.451609135,0.0403663553
108,0.420396,0.461802393,0.0418732353
109,0.429254025,0.47216922,0.0434294008
110,0.438250393,0.482711822,0.045036234
111,0.447386563,0.493432403,0.0466951989
112,0.456664115,0.5043329,0.0484077595
113,0.46608448,0.51541537,0.0501754023
114,0.475649744,0.526682675,0.0519997813
115,0.485360652,0.538135886,0.0538823418
116,0.495219827,0.549778461,0.055824887
117,0.505228341,0.561611891,0.0578289703
118,0.515388131,0.573638797,0.0598964021
119,0.525699854,0.585860372,0.0620287061
120,0.536166549,0.598280251,0.0642279759
121,0.54678899,0.610899925,0.0664958581
122,0.557569206,0.623721898,0.0688343421
123,0.568508387,0.636747897,0.0712451935
124,0.579609215,0.649981499,0.073730655
125,0.590872049,0.66342324,0.0762924105
126,0.602299094,0.677076161,0.0789326578
127,0.613892555,0.690943062,0.0816536471
128,0.625653446,0.705025434,0.0844573081
129,0.637583673,0.7193259,0.0873459652
130,0.649685144,0.733846903,0.0903218538
131,0.661959112,0.748590112,0.0933872461
132,0.674407721,0.763558447,0.0965445787
133,0.687032223,0.778753698,0.0997960716
134,0.699834585,0.794178307,0.103144355
135,0.712816477,0.80983454,0.10659191
136,0.725979567,0.825724602,0.110141255
